"anio","iso3","pib_per_capita","cambio_relativo"
"2001","SUN","8850.15878773968","3.64331520867769"
"2002","SUN","9487.50452228319","3.97770436636054"
"2003","SUN","10390.94231786","4.45170111115425"
"2004","SUN","11428.9411847508","4.99629652925018"
"2005","SUN","12426.2807051923","5.51955965644925"
"2006","SUN","13749.9222701026","6.21402007875266"
"2007","SUN","15215.9245149548","6.9831713090004"
"2008","SUN","16226.6969238689","7.5134821216521"
"2009","SUN","15416.6045227984","7.08845987555006"
"2010","SUN","16344.5231418523","7.57530070401486"
"2011","SUN","17391","8.12434417628541"
"2012","SUN","17984.6395576493","8.43580249614337"
"2013","SUN","18324.2704275127","8.61399287907278"
"2014","SUN","18281.4687409711","8.5915365902262"
"2015","SUN","17920.4397908633","8.4021195125201"
"2016","SUN","17987.4839657188","8.43729484035613"
"2017","SUN","18368.7157506612","8.63731151661133"
"2018","SUN","18906.761390342","8.91960198863695"
"2019","SUN","19369.4286693932","9.16234452748856"
"2020","SUN","18851.2423390417","8.89047342027371"
"2021","SUN","19871.1017816633","9.42555182668587"
"2022","SUN","19354.7080711856","9.15462123357061"
"1900","SWE","3320","0"
"1901","SWE","3406","0.0259036144578313"
"1902","SWE","3362","0.0126506024096384"
"1903","SWE","3539","0.0659638554216868"
"1904","SWE","3599","0.0840361445783133"
"1905","SWE","3547","0.0683734939759035"
"1906","SWE","3830","0.153614457831325"
"1907","SWE","4085","0.230421686746988"
"1908","SWE","3959","0.192469879518072"
"1909","SWE","3980","0.198795180722892"
"1910","SWE","4053","0.22078313253012"
"1911","SWE","4154","0.251204819277108"
"1912","SWE","4312","0.298795180722891"
"1913","SWE","4581","0.379819277108434"
"1914","SWE","4678","0.409036144578313"
"1915","SWE","4841","0.458132530120482"
"1916","SWE","5109","0.538855421686747"
"1917","SWE","4799","0.445481927710843"
"1918","SWE","4434","0.335542168674699"
"1919","SWE","4503","0.356325301204819"
"1920","SWE","4788","0.442168674698795"
"1921","SWE","4543","0.368373493975904"
"1922","SWE","4868","0.466265060240964"
"1923","SWE","5023","0.512951807228916"
"1924","SWE","5365","0.615963855421687"
"1925","SWE","5488","0.653012048192771"
"1926","SWE","5756","0.733734939759036"
"1927","SWE","5942","0.789759036144578"
"1928","SWE","6113","0.841265060240964"
"1929","SWE","6476","0.950602409638554"
"1930","SWE","6755","1.03463855421687"
"1931","SWE","6582","0.982530120481928"
"1932","SWE","6325","0.905120481927711"
"1933","SWE","6429","0.93644578313253"
"1934","SWE","6845","1.06174698795181"
"1935","SWE","7160","1.1566265060241"
"1936","SWE","7396","1.22771084337349"
"1937","SWE","7579","1.2828313253012"
"1938","SWE","7812","1.35301204819277"
"1939","SWE","8370","1.5210843373494"
"1940","SWE","7739","1.33102409638554"
"1941","SWE","7511","1.26234939759036"
"1942","SWE","7557","1.27620481927711"
"1943","SWE","7779","1.34307228915663"
"1944","SWE","7987","1.40572289156627"
"1945","SWE","8201","1.47018072289157"
"1946","SWE","9000","1.71084337349398"
"1947","SWE","9709","1.92439759036145"
"1948","SWE","9822","1.95843373493976"
"1949","SWE","10127","2.05030120481928"
"1950","SWE","10742","2.2355421686747"
"1951","SWE","11077","2.33644578313253"
"1952","SWE","11152","2.35903614457831"
"1953","SWE","11389","2.43042168674699"
"1954","SWE","11799","2.5539156626506"
"1955","SWE","12060","2.63253012048193"
"1956","SWE","12428","2.7433734939759"
"1957","SWE","12899","2.88524096385542"
"1958","SWE","12884","2.88072289156627"
"1959","SWE","13211","2.97921686746988"
"1960","SWE","13849","3.17138554216867"
"1961","SWE","14564","3.38674698795181"
"1962","SWE","15093","3.5460843373494"
"1963","SWE","15808","3.76144578313253"
"1964","SWE","16761","4.04849397590361"
"1965","SWE","17239","4.19246987951807"
"1966","SWE","17432","4.25060240963855"
"1967","SWE","17883","4.38644578313253"
"1968","SWE","18428","4.55060240963855"
"1969","SWE","19215","4.78765060240964"
"1970","SWE","20269","5.10512048192771"
"1971","SWE","20320","5.12048192771084"
"1972","SWE","20725","5.24246987951807"
"1973","SWE","21509","5.47861445783133"
"1974","SWE","22132","5.66626506024096"
"1975","SWE","22607","5.80933734939759"
"1976","SWE","22765","5.85692771084337"
"1977","SWE","22322","5.72349397590361"
"1978","SWE","22646","5.8210843373494"
"1979","SWE","23465","6.06777108433735"
"1980","SWE","23809","6.17138554216867"
"1981","SWE","23777","6.16174698795181"
"1982","SWE","24002","6.22951807228916"
"1983","SWE","24412","6.35301204819277"
"1984","SWE","25357","6.63765060240964"
"1985","SWE","25805","6.77259036144578"
"1986","SWE","26309","6.92439759036145"
"1987","SWE","27016","7.13734939759036"
"1988","SWE","27468","7.27349397590361"
"1989","SWE","27933","7.41355421686747"
"1990","SWE","28068","7.45421686746988"
"1991","SWE","27614.0346333966","7.31748031126402"
"1992","SWE","27198.52871669","7.19232792671387"
"1993","SWE","26558.825037288","6.99964609556866"
"1994","SWE","27505.9553659054","7.28492631503176"
"1995","SWE","28519.4440615386","7.59019399443933"
"1996","SWE","29012.1047002605","7.73858575309053"
"1997","SWE","29862.6666885372","7.99477912305338"
"1998","SWE","31187.1646276556","8.39372428543843"
"1999","SWE","32705.214948347","8.85096835793586"
"2000","SWE","34202.6042369012","9.3019892279823"
"2001","SWE","34666.662647202","9.44176585759096"
"2002","SWE","35569.7739556535","9.71378733604022"
"2003","SWE","36435.7540472928","9.97462471304001"
"2004","SWE","38016.0634678384","10.4506215264574"
"2005","SWE","39258.9920102221","10.8249975934404"
"2006","SWE","40992.2994828768","11.347078157493"
"2007","SWE","42399.8444419738","11.7710374825222"
"2008","SWE","42189.9639876837","11.707820478218"
"2009","SWE","40116.3106765379","11.0832261073909"
"2010","SWE","42634.7544626351","11.8417935128419"
"2011","SWE","42079","11.6743975903614"
"2012","SWE","41523.1432786696","11.5069708670692"
"2013","SWE","41661.8065623952","11.5487369163841"
"2014","SWE","42346.83738208","11.7550715006265"
"2015","SWE","43782.4570738971","12.1874870704509"
"2016","SWE","44131.0319723808","12.2924795097533"
"2017","SWE","44658.482680673","12.451350205022"
"2018","SWE","45003.4923944541","12.5552687935103"
"2019","SWE","45434.4029480744","12.6850611289381"
"2020","SWE","44128.3319669478","12.2916662551048"
"2021","SWE","46226.5446571126","12.9236580292508"
"2022","SWE","47126.1270671554","13.1946165864926"
"1900","URY","3387","0"
"1901","URY","3532","0.0428107469737231"
"1902","URY","4015","0.185414821375849"
"1903","URY","4015","0.185414821375849"
"1904","URY","4015","0.185414821375849"
"1905","URY","3387","0"
"1906","URY","3822","0.128432240921169"
"1907","URY","4063","0.199586654856805"
"1908","URY","4355","0.285798641865958"
"1909","URY","4355","0.285798641865958"
"1910","URY","4500","0.328609388839681"
"1911","URY","4500","0.328609388839681"
"1912","URY","5176","0.528196043696487"
"1913","URY","4838","0.428402716268084"
"1914","URY","3773","0.113965160909359"
"1915","URY","3532","0.0428107469737231"
"1916","URY","3435","0.0141718334809566"
"1917","URY","3918","0.156775907883082"
"1918","URY","3918","0.156775907883082"
"1919","URY","4595","0.356657809270741"
"1920","URY","3580","0.0569825804546797"
"1921","URY","3532","0.0428107469737231"
"1922","URY","3870","0.142604074402126"
"1923","URY","4112","0.214053734868615"
"1924","URY","4258","0.257159728373192"
"1925","URY","4208","0.242397401830528"
"1926","URY","4548","0.342781222320638"
"1927","URY","5080","0.499852376734573"
"1928","URY","5176","0.528196043696487"
"1929","URY","5128","0.51402421021553"
"1930","URY","5950","0.756716858576912"
"1931","URY","4838","0.428402716268084"
"1932","URY","4450","0.313847062297018"
"1933","URY","4112","0.214053734868615"
"1934","URY","4693","0.385591969294361"
"1935","URY","4790","0.414230882787127"
"1936","URY","4790","0.414230882787127"
"1937","URY","4935","0.45704162976085"
"1938","URY","5273","0.556834957189253"
"1939","URY","5322","0.571302037201063"
"1940","URY","4983","0.471213463241807"
"1941","URY","5225","0.542663123708296"
"1942","URY","4838","0.428402716268084"
"1943","URY","4693","0.385591969294361"
"1944","URY","5322","0.571302037201063"
"1945","URY","5418","0.599645704162976"
"1946","URY","5903","0.742840271626808"
"1947","URY","5757","0.699734278122232"
"1948","URY","5853","0.728077945084145"
"1949","URY","6531","0.928255093002657"
"1950","URY","7015","1.07115441393564"
"1951","URY","7548","1.22852081488042"
"1952","URY","7353","1.17094774136404"
"1953","URY","8030","1.3708296427517"
"1954","URY","8273","1.44257454974904"
"1955","URY","8176","1.41393563625627"
"1956","URY","8225","1.42840271626808"
"1957","URY","8176","1.41393563625627"
"1958","URY","7788","1.29937998228521"
"1959","URY","7450","1.19958665485681"
"1960","URY","7643","1.25656923531149"
"1961","URY","7740","1.28520814880425"
"1962","URY","7498","1.21375848833776"
"1963","URY","7450","1.19958665485681"
"1964","URY","7498","1.21375848833776"
"1965","URY","7498","1.21375848833776"
"1966","URY","7693","1.27133156185415"
"1967","URY","7305","1.15677590788308"
"1968","URY","7353","1.17094774136404"
"1969","URY","7740","1.28520814880425"
"1970","URY","8030","1.3708296427517"
"1971","URY","7933","1.34219072925893"
"1972","URY","7643","1.25656923531149"
"1973","URY","7885","1.32801889577797"
"1974","URY","8176","1.41393563625627"
"1975","URY","8563","1.52819604369649"
"1976","URY","8853","1.61381753764393"
"1977","URY","8950","1.6424564511367"
"1978","URY","9483","1.79982285208149"
"1979","URY","9966","1.94242692648361"
"1980","URY","10546","2.11366991437851"
"1981","URY","10643","2.14230882787127"
"1982","URY","9578","1.82787127251255"
"1983","URY","8950","1.6424564511367"
"1984","URY","8805","1.59964570416298"
"1985","URY","8901","1.62798937112489"
"1986","URY","9628","1.84263359905521"
"1987","URY","10305","2.04251550044287"
"1988","URY","10256","2.02804842043106"
"1989","URY","10305","2.04251550044287"
"1990","URY","10305","2.04251550044287"
"1991","URY","10586.4084147668","2.12560035865567"
"1992","URY","11349.542004281","2.35091290353734"
"1993","URY","11581.7046842745","2.41945812939903"
"1994","URY","12344.1501402962","2.64456750525428"
"1995","URY","12092.6388522467","2.57030966998721"
"1996","URY","12660.1626555037","2.73786910407549"
"1997","URY","13226.4777976959","2.90507168517742"
"1998","URY","13744.3211485163","3.05796313803257"
"1999","URY","13348.7562813671","2.94117398327933"
"2000","URY","13050.0639035873","2.85298609494754"
"2001","URY","12463.9190398091","2.67992885733957"
"2002","URY","11399.5807247074","2.36568666215159"
"2003","URY","11438.6861385091","2.37723239991411"
"2004","URY","11955.3094385533","2.52976363701014"
"2005","URY","12757.4986400662","2.76660721584477"
"2006","URY","13223.7807645771","2.90427539550549"
"2007","URY","13976.3925787319","3.12648142271388"
"2008","URY","14869.9266663094","3.39029426227027"
"2009","URY","15143.996123102","3.47121231860111"
"2010","URY","16415.6288317348","3.84665746434448"
"2011","URY","17211","4.0814880425155"
"2012","URY","17776.0274914004","4.24831044918819"
"2013","URY","18553.332642626","4.47780709850193"
"2014","URY","19104.3132118841","4.64048220014293"
"2015","URY","19123.6029327346","4.64617742330517"
"2016","URY","19393.9819007856","4.72600587563792"
"2017","URY","19656.6265554217","4.80355079876637"
"2018","URY","19697.7599660763","4.81569529556431"
"2019","URY","19714.1489487961","4.82053408585654"
"2020","URY","18460.0383492167","4.45026228202441"
"2021","URY","19222.2958348679","4.67531616027986"
"2022","URY","20181.9396629378","4.95864767137223"
"1900","USA","8037.5712","0"
"1901","USA","8770.3632","0.0911708253358925"
"1902","USA","8684.228","0.0804542546385159"
"1903","USA","8941.348","0.112444017914267"
"1904","USA","8663.6584","0.0778950735764554"
"1905","USA","9121.332","0.134836852207294"
"1906","USA","9980.1128","0.241682661548305"
"1907","USA","9950.544","0.238003838771593"
"1908","USA","8975.97607347158","0.116752293711759"
"1909","USA","9798.11816596251","0.219039672825854"
"1910","USA","9636.78272182369","0.198967011554895"
"1911","USA","9735.88927616225","0.211297422306163"
"1912","USA","9976.56705254048","0.241241514916904"
"1913","USA","10107.9694070892","0.257590030068937"
"1914","USA","9096.37197572402","0.131731433461395"
"1915","USA","9164.17677403762","0.140167414509201"
"1916","USA","10222.3198508729","0.271817019906827"
"1917","USA","9769.07800102039","0.215426620546812"
"1918","USA","10471.3057823186","0.302794777397255"
"1919","USA","10449.7802701896","0.300116665864139"
"1920","USA","10152.927108763","0.263183473729357"
"1921","USA","9674.88048757292","0.203706971525543"
"1922","USA","10009.7152770361","0.245365674276842"
"1923","USA","11071.2429779556","0.377436380029281"
"1924","USA","11126.7129834632","0.384337719268135"
"1925","USA","11149.7720266213","0.387206626128713"
"1926","USA","11647.7677781461","0.449165113230493"
"1927","USA","11532.3978990644","0.434811289642369"
"1928","USA","11451.0689602393","0.424692693265259"
"1929","USA","11954.2353457503","0.487294488383537"
"1930","USA","10694.9820752827","0.330623618647725"
"1931","USA","9930.96339397551","0.23556770408149"
"1932","USA","8380.50437668054","0.0426662692183104"
"1933","USA","8048.22451582433","0.00132543968311283"
"1934","USA","8667.09184871957","0.0783222484821742"
"1935","USA","9680.83864274588","0.204448259537145"
"1936","USA","10568.012351748","0.314826592360134"
"1937","USA","11295.0989480103","0.405287575929688"
"1938","USA","10526.1335711717","0.30961621480525"
"1939","USA","11171.4481057369","0.389903470557985"
"1940","USA","12005.0951632151","0.493622247876954"
"1941","USA","13553.4016612363","0.686255875560549"
"1942","USA","14869.8611529471","0.850044097021142"
"1943","USA","16050.2174162196","0.996898940841682"
"1944","USA","16999.3271675819","1.11498308936684"
"1945","USA","16477.5517664725","1.05006604065573"
"1946","USA","14822.4664745637","0.844147455211807"
"1947","USA","14311.547192312","0.78058107806398"
"1948","USA","14734.232124","0.833169717239954"
"1949","USA","14196.672","0.766288801273698"
"1950","USA","15240","0.896095178603208"
"1951","USA","16125","1.00620306791186"
"1952","USA","16444","1.04589167434063"
"1953","USA","16917","1.10474029766604"
"1954","USA","16512","1.05435194154174"
"1955","USA","17370","1.16110060710877"
"1956","USA","17397","1.16445983085039"
"1957","USA","17406","1.1655795720976"
"1958","USA","16946","1.10834835279593"
"1959","USA","17900","1.22704092499983"
"1960","USA","18057","1.24657418897888"
"1961","USA","18175","1.2612552408867"
"1962","USA","18976","1.36091221188809"
"1963","USA","19514","1.42784785533222"
"1964","USA","20360","1.53310353256964"
"1965","USA","21390","1.66125169752773"
"1966","USA","22529","1.80296117314643"
"1967","USA","22842","1.8419032854104"
"1968","USA","23691","1.94753220973022"
"1969","USA","24195","2.01023771957379"
"1970","USA","23958","1.98075120006402"
"1971","USA","24394","2.03499644270647"
"1972","USA","25414","2.16190045072322"
"1973","USA","26602","2.3097062953545"
"1974","USA","26286","2.27039093600813"
"1975","USA","25956","2.22933375694389"
"1976","USA","27058","2.36643985187963"
"1977","USA","28001","2.48376385144806"
"1978","USA","29286","2.64363801841034"
"1979","USA","29949","2.72612562362123"
"1980","USA","29611","2.68407311900391"
"1981","USA","30056","2.73943810289357"
"1982","USA","29210","2.63418242565615"
"1983","USA","30158","2.75212850369525"
"1984","USA","32076","2.99075780504439"
"1985","USA","33023","3.10857946738935"
"1986","USA","33850","3.21147124643823"
"1987","USA","34730","3.32095705727621"
"1988","USA","35863","3.46192003873011"
"1989","USA","36756","3.57302325359183"
"1990","USA","36982","3.60114120046613"
"1991","USA","36463.9576372927","3.53668860031905"
"1992","USA","37240.2990340352","3.63327765407978"
"1993","USA","37761.5351673423","3.69812760941294"
"1994","USA","38807.2799719927","3.82823467517061"
"1995","USA","39390.6254014683","3.90081200169876"
"1996","USA","40412.7510313364","4.02798047143103"
"1997","USA","41722.6703296506","4.1909549901904"
"1998","USA","43072.7580210956","4.35892708746338"
"1999","USA","44575.8486270216","4.54593514854606"
"2000","USA","45886.470498289","4.70899707840709"
"2001","USA","45878.0091539558","4.70794435437857"
"2002","USA","46266.2958914322","4.75625331834475"
"2003","USA","47157.9952711394","4.86719471562994"
"2004","USA","48492.7171226118","5.03325506125678"
"2005","USA","49654.7614251066","5.17783160976622"
"2006","USA","50489.8600218329","5.28173098134831"
"2007","USA","50901.7447045065","5.33297590004633"
"2008","USA","50275.7463371433","5.25509187864404"
"2009","USA","48452.9335040747","5.02830535474133"
"2010","USA","49266.9158622061","5.12957753484113"
"2011","USA","49675","5.18034960610987"
"2012","USA","50436.4354973145","5.27508413204657"
"2013","USA","51010.7981034704","5.34654385437611"
"2014","USA","51796.6192178084","5.44431233378167"
