"anio","geocodigoFundar","fuente_energia","valor_en_twh","porcentaje","tipo_energia","geonombreFundar"
"1992","ZAF","Carbón","771.6844","75.1873585890428","Limpias","Sudáfrica"
"1993","ZAF","Carbón","774.72943","75.5982230607158","Limpias","Sudáfrica"
"1994","ZAF","Carbón","799.63","74.8340796297304","Limpias","Sudáfrica"
"1995","ZAF","Carbón","829.7133","74.297373644162","Limpias","Sudáfrica"
"1996","ZAF","Carbón","842.5073","73.9808039434404","Limpias","Sudáfrica"
"1997","ZAF","Carbón","861.0868","73.9509556489688","Limpias","Sudáfrica"
"1998","ZAF","Carbón","835.2281","73.0150918035984","Limpias","Sudáfrica"
"1999","ZAF","Carbón","872.69934","73.7803434135229","Limpias","Sudáfrica"
"2000","ZAF","Carbón","867.96533","73.2846777550374","Limpias","Sudáfrica"
"2001","ZAF","Carbón","871.06885","73.162360428923","Limpias","Sudáfrica"
"2002","ZAF","Carbón","828.59814","71.4318002868145","Limpias","Sudáfrica"
"2003","ZAF","Carbón","920.9662","73.2643380109319","Limpias","Sudáfrica"
"2004","ZAF","Carbón","1009.1068","73.5585619496578","Limpias","Sudáfrica"
"2005","ZAF","Carbón","930.26404","71.6479503239935","Limpias","Sudáfrica"
"2006","ZAF","Carbón","947.5279","71.5135349156803","Limpias","Sudáfrica"
"2007","ZAF","Carbón","972.9775","71.4862887135535","Limpias","Sudáfrica"
"2008","ZAF","Carbón","1085.5026","74.4163447347714","Limpias","Sudáfrica"
"2009","ZAF","Carbón","1091.1696","75.1378220048802","Limpias","Sudáfrica"
"2010","ZAF","Carbón","1079.5363","73.7915456991376","Limpias","Sudáfrica"
"2011","ZAF","Carbón","1052.6561","72.8520739954306","Limpias","Sudáfrica"
"2012","ZAF","Carbón","1027.3839","72.1888460167954","Limpias","Sudáfrica"
"2013","ZAF","Carbón","1027.6122","71.8866564428023","Limpias","Sudáfrica"
"2014","ZAF","Carbón","1040.7197","71.9418381730872","Limpias","Sudáfrica"
"2015","ZAF","Carbón","976.4878","69.0734350472857","Limpias","Sudáfrica"
"2016","ZAF","Carbón","1050.0541","71.0523905999608","Limpias","Sudáfrica"
"2017","ZAF","Carbón","1032.9448","70.1532797275729","Limpias","Sudáfrica"
"2018","ZAF","Carbón","980.2603","69.6541426982847","Limpias","Sudáfrica"
"2019","ZAF","Carbón","1044.748","71.1202721872779","Limpias","Sudáfrica"
"2020","ZAF","Carbón","1022.6868","73.2095805322639","Limpias","Sudáfrica"
"2021","ZAF","Carbón","996.153","71.0345768573563","Limpias","Sudáfrica"
"2022","ZAF","Carbón","938.5394","69.8921278814128","Limpias","Sudáfrica"
"2023","ZAF","Carbón","955.8484","70.0589031198555","Limpias","Sudáfrica"
"2024","ZAF","Carbón","976.2326","71.8184257647516","Limpias","Sudáfrica"
"1965","KOR","Carbón","57.59176","77.1079810865941","Limpias","Corea del Sur"
"1966","KOR","Carbón","65.20941","71.981614883672","Limpias","Corea del Sur"
"1967","KOR","Carbón","62.20887","59.7508932041947","Limpias","Corea del Sur"
"1968","KOR","Carbón","58.7315","49.2081992992941","Limpias","Corea del Sur"
"1969","KOR","Carbón","61.33662","42.5725407946853","Limpias","Corea del Sur"
"1970","KOR","Carbón","65.46527","39.1428583940431","Limpias","Corea del Sur"
"1971","KOR","Carbón","66.16307","36.5635494978062","Limpias","Corea del Sur"
"1972","KOR","Carbón","67.81453","36.1469851555725","Limpias","Corea del Sur"
"1973","KOR","Carbón","85.75962","36.9482906639433","Limpias","Corea del Sur"
"1974","KOR","Carbón","88.44615","36.6649404072381","Limpias","Corea del Sur"
"1975","KOR","Carbón","93.44705","35.2237533483388","Limpias","Corea del Sur"
"1976","KOR","Carbón","104.169914","35.0964931066271","Limpias","Corea del Sur"
"1977","KOR","Carbón","113.71814","33.3098123751702","Limpias","Corea del Sur"
"1978","KOR","Carbón","115.06722","30.1031878599415","Limpias","Corea del Sur"
"1979","KOR","Carbón","137.73409","31.2639877534118","Limpias","Corea del Sur"
"1980","KOR","Carbón","153.50438","33.8503045434924","Limpias","Corea del Sur"
"1981","KOR","Carbón","177.29004","37.3477720878863","Limpias","Corea del Sur"
"1982","KOR","Carbón","179.69048","37.8282811689031","Limpias","Corea del Sur"
"1983","KOR","Carbón","191.79149","37.161817469519","Limpias","Corea del Sur"
"1984","KOR","Carbón","231.05322","40.992347875849","Limpias","Corea del Sur"
"1985","KOR","Carbón","256.117","41.1367900574523","Limpias","Corea del Sur"
"1986","KOR","Carbón","271.32788","38.8598654681369","Limpias","Corea del Sur"
"1987","KOR","Carbón","274.9204","35.5456885827929","Limpias","Corea del Sur"
"1988","KOR","Carbón","292.63754","33.8719745321372","Limpias","Corea del Sur"
"1989","KOR","Carbón","284.84778","30.3397154671059","Limpias","Corea del Sur"
"1990","KOR","Carbón","293.26987","27.2874379644576","Limpias","Corea del Sur"
"1991","KOR","Carbón","300.8378","24.6397337529324","Limpias","Corea del Sur"
"1992","KOR","Carbón","291.14114","21.2077788200928","Limpias","Corea del Sur"
"1993","KOR","Carbón","319.40662","21.2126330596101","Limpias","Corea del Sur"
"1994","KOR","Carbón","332.49234","20.4237425888869","Limpias","Corea del Sur"
"1995","KOR","Carbón","343.2404","19.3277699423654","Limpias","Corea del Sur"
"1996","KOR","Carbón","398.4051","20.3201738748261","Limpias","Corea del Sur"
"1997","KOR","Carbón","422.181","19.7098196935633","Limpias","Corea del Sur"
"1998","KOR","Carbón","435.1025","22.2169195733516","Limpias","Corea del Sur"
"1999","KOR","Carbón","460.11197","21.5710885049329","Limpias","Corea del Sur"
"2000","KOR","Carbón","514.09827","22.8127034748357","Limpias","Corea del Sur"
"2001","KOR","Carbón","547.12946","23.6985361919558","Limpias","Corea del Sur"
"2002","KOR","Carbón","586.0149","24.2874011251984","Limpias","Corea del Sur"
"2003","KOR","Carbón","608.5372","24.4506030936548","Limpias","Corea del Sur"
"2004","KOR","Carbón","641.9888","25.1110471262137","Limpias","Corea del Sur"
"2005","KOR","Carbón","652.5909","24.7830910300235","Limpias","Corea del Sur"
"2006","KOR","Carbón","674.4474","25.1945372740229","Limpias","Corea del Sur"
"2007","KOR","Carbón","708.92957","25.7111529242791","Limpias","Corea del Sur"
"2008","KOR","Carbón","788.669","28.0996475729339","Limpias","Corea del Sur"
"2009","KOR","Carbón","819.01263","29.0013799678482","Limpias","Corea del Sur"
"2010","KOR","Carbón","916.1711","30.073014148494","Limpias","Corea del Sur"
"2011","KOR","Carbón","1002.5109","31.3434955314386","Limpias","Corea del Sur"
"2012","KOR","Carbón","961.5278","29.7353604659346","Limpias","Corea del Sur"
"2013","KOR","Carbón","960.94836","29.7235237394909","Limpias","Corea del Sur"
"2014","KOR","Carbón","990.38495","30.3869695628237","Limpias","Corea del Sur"
"2015","KOR","Carbón","994.67096","30.0495086455894","Limpias","Corea del Sur"
"2016","KOR","Carbón","968.0773","28.2433899637958","Limpias","Corea del Sur"
"2017","KOR","Carbón","1027.2557","29.6138113937684","Limpias","Corea del Sur"
"2018","KOR","Carbón","1057.8835","29.7793661809042","Limpias","Corea del Sur"
"2019","KOR","Carbón","997.1185","28.4568554306016","Limpias","Corea del Sur"
"2020","KOR","Carbón","882.8456","26.1471780441013","Limpias","Corea del Sur"
"2021","KOR","Carbón","909.1072","25.537854509831","Limpias","Corea del Sur"
"2022","KOR","Carbón","873.8059","24.2398388472138","Limpias","Corea del Sur"
"2023","KOR","Carbón","844.99316","23.8661494140878","Limpias","Corea del Sur"
"2024","KOR","Carbón","792.4115","22.0090153473475","Limpias","Corea del Sur"
"1965","ESP","Carbón","112.811005","33.7880436886505","Limpias","España"
"1966","ESP","Carbón","104.367615","27.6897611458777","Limpias","España"
"1967","ESP","Carbón","106.0656","26.029530133036","Limpias","España"
"1968","ESP","Carbón","107.36816","25.0483430848872","Limpias","España"
"1969","ESP","Carbón","108.0427","22.2918122306364","Limpias","España"
"1970","ESP","Carbón","114.13682","21.7932659550917","Limpias","España"
"1971","ESP","Carbón","114.70669","19.9024454221808","Limpias","España"
"1972","ESP","Carbón","117.47463","18.8587595695182","Limpias","España"
"1973","ESP","Carbón","115.05559","16.8293164352754","Limpias","España"
"1974","ESP","Carbón","111.43866","15.6635001619844","Limpias","España"
"1975","ESP","Carbón","123.49897","16.878371038562","Limpias","España"
"1976","ESP","Carbón","119.61455","15.2744234515555","Limpias","España"
"1977","ESP","Carbón","128.12772","15.8427326810858","Limpias","España"
"1978","ESP","Carbón","110.11285","13.5617371421095","Limpias","España"
"1979","ESP","Carbón","125.49933","14.3588657182394","Limpias","España"
"1980","ESP","Carbón","144.66557","16.4134106443829","Limpias","España"
"1981","ESP","Carbón","178.46236","20.0590484470754","Limpias","España"
"1982","ESP","Carbón","197.76814","22.2580411348133","Limpias","España"
"1983","ESP","Carbón","208.01419","22.8724776124342","Limpias","España"
"1984","ESP","Carbón","211.47992","22.9239972836766","Limpias","España"
"1985","ESP","Carbón","209.08414","22.8517360294875","Limpias","España"
"1986","ESP","Carbón","216.6669","23.1811044858219","Limpias","España"
"1987","ESP","Carbón","210.2006","21.6936227972973","Limpias","España"
"1988","ESP","Carbón","182.38165","18.0502824099932","Limpias","España"
"1989","ESP","Carbón","224.83116","21.1799710672824","Limpias","España"
"1990","ESP","Carbón","223.43556","21.0605833691006","Limpias","España"
"1991","ESP","Carbón","232.58836","21.1777258472237","Limpias","España"
"1992","ESP","Carbón","237.29852","20.5926324918636","Limpias","España"
"1993","ESP","Carbón","213.45702","19.1660870971054","Limpias","España"
"1994","ESP","Carbón","220.06287","18.8690907636786","Limpias","España"
"1995","ESP","Carbón","220.58621","18.2026424354057","Limpias","España"
"1996","ESP","Carbón","186.39401","14.8411129782062","Limpias","España"
"1997","ESP","Carbón","213.46866","16.3224247798671","Limpias","España"
"1998","ESP","Carbón","203.42033","14.8744964779956","Limpias","España"
"1999","ESP","Carbón","227.98288","15.904490112875","Limpias","España"
"2000","ESP","Carbón","243.48569","16.0676099990163","Limpias","España"
"2001","ESP","Carbón","222.92384","14.1541179835545","Limpias","España"
"2002","ESP","Carbón","251.18474","15.6519621175349","Limpias","España"
"2003","ESP","Carbón","234.10027","13.9208950702107","Limpias","España"
"2004","ESP","Carbón","244.79987","14.1291751162598","Limpias","España"
"2005","ESP","Carbón","238.56618","13.5558578009706","Limpias","España"
"2006","ESP","Carbón","208.27003","11.759936105116","Limpias","España"
"2007","ESP","Carbón","233.0303","12.832386964892","Limpias","España"
"2008","ESP","Carbón","157.05151","8.91920097405561","Limpias","España"
"2009","ESP","Carbón","109.6709","6.69892020522836","Limpias","España"
"2010","ESP","Carbón","80.212105","4.79583920633334","Limpias","España"
"2011","ESP","Carbón","148.75934","9.04827016442974","Limpias","España"
"2012","ESP","Carbón","180.17197","11.0509732599266","Limpias","España"
"2013","ESP","Carbón","132.54712","8.5120985817966","Limpias","España"
"2014","ESP","Carbón","135.36157","8.82730781297772","Limpias","España"
"2015","ESP","Carbón","159.17296","10.2361077003712","Limpias","España"
"2016","ESP","Carbón","122.07011","7.81019541120101","Limpias","España"
"2017","ESP","Carbón","156.40977","9.86612518294542","Limpias","España"
"2018","ESP","Carbón","134.02187","8.32484912890521","Limpias","España"
"2019","ESP","Carbón","58.98408","3.76712795651365","Limpias","España"
"2020","ESP","Carbón","34.386036","2.45148849697155","Limpias","España"
"2021","ESP","Carbón","37.361004","2.47345435786225","Limpias","España"
"2022","ESP","Carbón","43.479256","2.76645886353529","Limpias","España"
"2023","ESP","Carbón","30.411484","1.96925333664046","Limpias","España"
"2024","ESP","Carbón","27.409918","1.7147256512702","Limpias","España"
"1965","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1966","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1967","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1968","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1969","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1970","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1971","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1972","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1973","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1974","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1975","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1976","LKA","Carbón","0.00512883","0.0269237082118236","Limpias","Sri Lanka"
"1977","LKA","Carbón","0.0293076","0.14322495052177","Limpias","Sri Lanka"
"1978","LKA","Carbón","0.030479904","0.142143659491712","Limpias","Sri Lanka"
"1979","LKA","Carbón","0.019782629","0.0877352132672322","Limpias","Sri Lanka"
"1980","LKA","Carbón","0.026669916","0.117239801776638","Limpias","Sri Lanka"
"1981","LKA","Carbón","0.014800338","0.0619750123480277","Limpias","Sri Lanka"
"1982","LKA","Carbón","0.2070582","0.804328098142337","Limpias","Sri Lanka"
"1983","LKA","Carbón","0.20808396","0.817458582315114","Limpias","Sri Lanka"
"1984","LKA","Carbón","0.40444487","1.50686912815936","Limpias","Sri Lanka"
"1985","LKA","Carbón","0.24471846","0.968545562237639","Limpias","Sri Lanka"
"1986","LKA","Carbón","0.091586255","0.344654035537855","Limpias","Sri Lanka"
"1987","LKA","Carbón","0.08572473","0.312601304816068","Limpias","Sri Lanka"
"1988","LKA","Carbón","0.043961402","0.162514207420788","Limpias","Sri Lanka"
"1989","LKA","Carbón","0.00512883","0.0195060876419433","Limpias","Sri Lanka"
"1990","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1991","LKA","Carbón","0.00659421","0.0225304180092673","Limpias","Sri Lanka"
"1992","LKA","Carbón","0.00659421","0.0209481135687354","Limpias","Sri Lanka"
"1993","LKA","Carbón","0.004469409","0.0130605929077159","Limpias","Sri Lanka"
"1994","LKA","Carbón","0.004029795","0.0108688194666334","Limpias","Sri Lanka"
"1995","LKA","Carbón","0.011649772","0.0291760360093959","Limpias","Sri Lanka"
"1996","LKA","Carbón","0.002417877","0.00571979717067918","Limpias","Sri Lanka"
"1997","LKA","Carbón","0","0","Limpias","Sri Lanka"
"1998","LKA","Carbón","0.002271339","0.00488943577405871","Limpias","Sri Lanka"
"1999","LKA","Carbón","0","0","Limpias","Sri Lanka"
"2000","LKA","Carbón","0.003956526","0.00746913107089817","Limpias","Sri Lanka"
"2001","LKA","Carbón","0.001025766","0.0019923414089319","Limpias","Sri Lanka"
"2002","LKA","Carbón","0.12653556","0.238635777628556","Limpias","Sri Lanka"
"2003","LKA","Carbón","0.69488317","1.27551137492907","Limpias","Sri Lanka"
"2004","LKA","Carbón","0.18280615","0.344941932199418","Limpias","Sri Lanka"
"2005","LKA","Carbón","0.6794967","1.11067422058173","Limpias","Sri Lanka"
"2006","LKA","Carbón","0.5096592","0.777681011840479","Limpias","Sri Lanka"
"2007","LKA","Carbón","0.49720344","0.74460824968098","Limpias","Sri Lanka"
"2008","LKA","Carbón","0.67033803","1.06633477318792","Limpias","Sri Lanka"
"2009","LKA","Carbón","0.6822809","1.06936054331412","Limpias","Sri Lanka"
"2010","LKA","Carbón","0.6970081","1.01551657295539","Limpias","Sri Lanka"
"2011","LKA","Carbón","3.478508","4.65103434277389","Limpias","Sri Lanka"
"2012","LKA","Carbón","5.303183","6.85328997812819","Limpias","Sri Lanka"
"2013","LKA","Carbón","5.5788774","7.15173449077707","Limpias","Sri Lanka"
"2014","LKA","Carbón","10.707201","12.5836855757234","Limpias","Sri Lanka"
"2015","LKA","Carbón","14.409015","15.9624118664357","Limpias","Sri Lanka"
"2016","LKA","Carbón","15.254024","15.2387008980332","Limpias","Sri Lanka"
"2017","LKA","Carbón","15.801333","14.909538489715","Limpias","Sri Lanka"
"2018","LKA","Carbón","15.269992","13.7262279165738","Limpias","Sri Lanka"
"2019","LKA","Carbón","16.297167","14.5357659851831","Limpias","Sri Lanka"
"2020","LKA","Carbón","19.583334","18.8286376904666","Limpias","Sri Lanka"
"2021","LKA","Carbón","19.567083","18.2083306955467","Limpias","Sri Lanka"
"2022","LKA","Carbón","18.34392","19.0995287433422","Limpias","Sri Lanka"
"2023","LKA","Carbón","16.471945","16.6810065166848","Limpias","Sri Lanka"
"2024","LKA","Carbón","19.435904","17.7023354764835","Limpias","Sri Lanka"
"1965","SWE","Carbón","25.92705","6.74072304812538","Limpias","Suecia"
"1966","SWE","Carbón","24.740417","6.02131811991419","Limpias","Suecia"
"1967","SWE","Carbón","24.55678","5.84154465778625","Limpias","Suecia"
"1968","SWE","Carbón","21.454315","4.77171349432939","Limpias","Suecia"
"1969","SWE","Carbón","20.949095","4.64680371182355","Limpias","Suecia"
"1970","SWE","Carbón","22.130144","4.61928813273983","Limpias","Suecia"
"1971","SWE","Carbón","19.949358","4.10493938910297","Limpias","Suecia"
"1972","SWE","Carbón","17.139631","3.42459389890667","Limpias","Suecia"
"1973","SWE","Carbón","18.945211","3.58160370334386","Limpias","Suecia"
"1974","SWE","Carbón","20.930021","4.27895035290173","Limpias","Suecia"
"1975","SWE","Carbón","22.575237","4.35471357842942","Limpias","Suecia"
"1976","SWE","Carbón","21.671343","3.92639554913266","Limpias","Suecia"
"1977","SWE","Carbón","17.201967","3.15882480965891","Limpias","Suecia"
"1978","SWE","Carbón","17.646048","2.78305360362281","Limpias","Suecia"
"1979","SWE","Carbón","20.846622","3.11661916406124","Limpias","Suecia"
"1980","SWE","Carbón","19.86897","3.15958083174494","Limpias","Suecia"
"1981","SWE","Carbón","17.085285","2.74213239006195","Limpias","Suecia"
"1982","SWE","Carbón","19.009607","3.20767802309912","Limpias","Suecia"
"1983","SWE","Carbón","23.82295","4.05550272040915","Limpias","Suecia"
"1984","SWE","Carbón","28.746893","4.62666501697881","Limpias","Suecia"
"1985","SWE","Carbón","33.84138","5.01143328341908","Limpias","Suecia"
"1986","SWE","Carbón","36.079098","5.14185568458882","Limpias","Suecia"
"1987","SWE","Carbón","35.62356","5.20176457484151","Limpias","Suecia"
"1988","SWE","Carbón","34.97161","5.22650735641665","Limpias","Suecia"
"1989","SWE","Carbón","32.97284","5.04248347821997","Limpias","Suecia"
"1990","SWE","Carbón","34.45712","5.49548888406317","Limpias","Suecia"
"1991","SWE","Carbón","33.63651","5.37249347759541","Limpias","Suecia"
"1992","SWE","Carbón","31.32087","4.92676734591965","Limpias","Suecia"
"1993","SWE","Carbón","31.889389","5.0621663003401","Limpias","Suecia"
"1994","SWE","Carbón","32.364464","5.09953810595295","Limpias","Suecia"
