"anio","iso3","valor_en_kwh_por_dolar"
"2017","SDN","0.86861753"
"2018","SDN","0.88330156"
"2019","SDN","0.89772856"
"2020","SDN","0.92599064"
"2021","SDN","0.9223955"
"1965","SDN",
"1966","SDN",
"1967","SDN",
"1968","SDN",
"1969","SDN",
"1970","SDN",
"1971","SDN",
"1972","SDN",
"1973","SDN",
"1974","SDN",
"1975","SDN",
"1976","SDN",
"1977","SDN",
"1978","SDN",
"1979","SDN",
"2022","SDN",
"1980","SWE","3.2399282"
"1981","SWE","3.2154074"
"1982","SWE","3.027258"
"1983","SWE","2.957582"
"1984","SWE","3.0116541"
"1985","SWE","3.2098212"
"1986","SWE","3.2556164"
"1987","SWE","3.093574"
"1988","SWE","2.960163"
"1989","SWE","2.8276868"
"1990","SWE","2.8401957"
"1991","SWE","2.7194479"
"1992","SWE","2.7654178"
"1993","SWE","2.7852902"
"1994","SWE","2.6707022"
"1995","SWE","2.5916965"
"1996","SWE","2.4717178"
"1997","SWE","2.4845946"
"1998","SWE","2.573295"
"1999","SWE","2.3806186"
"2000","SWE","2.1073155"
"2001","SWE","2.224037"
"2002","SWE","2.022313"
"2003","SWE","1.8847303"
"2004","SWE","1.9381093"
"2005","SWE","1.9181637"
"2006","SWE","1.718673"
"2007","SWE","1.6744231"
"2008","SWE","1.6459244"
"2009","SWE","1.5729458"
"2010","SWE","1.5600086"
"2011","SWE","1.545999"
"2012","SWE","1.6505982"
"2013","SWE","1.5282906"
"2014","SWE","1.4818596"
"2015","SWE","1.4664252"
"2016","SWE","1.4110153"
"2017","SWE","1.4201112"
"2018","SWE","1.3645222"
"2019","SWE","1.3913511"
"2020","SWE","1.3479756"
"2021","SWE","1.3083849"
"1965","SWE","2.9473052"
"1966","SWE","3.078673"
"1967","SWE","3.0505097"
"1968","SWE","3.1436427"
"1969","SWE","2.993552"
"1970","SWE","2.9844067"
"1971","SWE","3.010133"
"1972","SWE","3.0311015"
"1973","SWE","3.0844786"
"1974","SWE","2.7657537"
"1975","SWE","2.858647"
"1976","SWE","3.0065396"
"1977","SWE","3.015015"
"1978","SWE","3.4459956"
"1979","SWE","3.4997258"
"2022","SWE","1.2791789"
"1980","CHE","1.7556617"
"1981","CHE","1.7226862"
"1982","CHE","1.6809256"
"1983","CHE","1.7175789"
"1984","CHE","1.6389666"
"1985","CHE","1.6768621"
"1986","CHE","1.6684898"
"1987","CHE","1.5989814"
"1988","CHE","1.5632966"
"1989","CHE","1.4119546"
"1990","CHE","1.4162676"
"1991","CHE","1.4418689"
"1992","CHE","1.4421453"
"1993","CHE","1.4191943"
"1994","CHE","1.447547"
"1995","CHE","1.3377612"
"1996","CHE","1.2613124"
"1997","CHE","1.2938609"
"1998","CHE","1.2407769"
"1999","CHE","1.2521547"
"2000","CHE","1.1546241"
"2001","CHE","1.1953992"
"2002","CHE","1.091748"
"2003","CHE","1.0602599"
"2004","CHE","0.99792343"
"2005","CHE","0.91283065"
"2006","CHE","0.8968703"
"2007","CHE","0.8362917"
"2008","CHE","0.830428"
"2009","CHE","0.8318872"
"2010","CHE","0.7753259"
"2011","CHE","0.7108361"
"2012","CHE","0.7425333"
"2013","CHE","0.748409"
"2014","CHE","0.698086"
"2015","CHE","0.67154294"
"2016","CHE","0.6188272"
"2017","CHE","0.6119101"
"2018","CHE","0.6041837"
"2019","CHE","0.623341"
"2020","CHE","0.58751434"
"2021","CHE","0.54499173"
"1965","CHE","1.5504631"
"1966","CHE","1.6171361"
"1967","CHE","1.6654199"
"1968","CHE","1.6767746"
"1969","CHE","1.6422005"
"1970","CHE","1.6926796"
"1971","CHE","1.6408077"
"1972","CHE","1.5467093"
"1973","CHE","1.6576917"
"1974","CHE","1.5976158"
"1975","CHE","1.7586056"
"1976","CHE","1.6785139"
"1977","CHE","1.820292"
"1978","CHE","1.7385174"
"1979","CHE","1.6962235"
"2022","CHE","0.5211103"
"1980","SYR","0.8865272"
"1981","SYR","0.85027534"
"1982","SYR","0.8474496"
"1983","SYR","0.93907195"
"1984","SYR","1.0919964"
"1985","SYR","1.0746423"
"1986","SYR","1.1315261"
"1987","SYR","1.2410158"
"1988","SYR","1.1490294"
"1989","SYR","1.3488979"
"1990","SYR","1.451434"
"1991","SYR","1.2544204"
"1992","SYR","1.1832323"
"1993","SYR","1.2680945"
"1994","SYR","1.3253882"
"1995","SYR","1.2559773"
"1996","SYR","1.3660203"
"1997","SYR","1.525002"
"1998","SYR","1.6153152"
"1999","SYR","1.7807385"
"2000","SYR","1.7392316"
"2001","SYR","1.7129886"
"2002","SYR","1.8056865"
"2003","SYR","1.8464777"
"2004","SYR","1.9890314"
"2005","SYR","2.192735"
"2006","SYR","2.2298913"
"2007","SYR","2.2001884"
"2008","SYR","2.2152143"
"2009","SYR","2.0463648"
"2010","SYR","2.0898638"
"2011","SYR","2.0257437"
"2012","SYR","2.1251829"
"2013","SYR","2.1165075"
"2014","SYR","2.0959723"
"2015","SYR","1.9275286"
"2016","SYR","1.9898884"
"2017","SYR","2.0168552"
"2018","SYR","2.3263023"
"2019","SYR","1.981571"
"2020","SYR","2.0689034"
"2021","SYR","2.1646757"
"1965","SYR",
"1966","SYR",
"1967","SYR",
"1968","SYR",
"1969","SYR",
"1970","SYR",
"1971","SYR",
"1972","SYR",
"1973","SYR",
"1974","SYR",
"1975","SYR",
"1976","SYR",
"1977","SYR",
"1978","SYR",
"1979","SYR",
"2022","SYR",
"1980","TWN","2.10997"
"1981","TWN","1.8611059"
"1982","TWN","2.0069761"
"1983","TWN","2.0468755"
"1984","TWN","1.93075"
"1985","TWN","1.9251454"
"1986","TWN","1.8768554"
"1987","TWN","1.7483073"
"1988","TWN","1.8455622"
"1989","TWN","1.8098469"
"1990","TWN","1.8294156"
"1991","TWN","1.7905599"
"1992","TWN","1.7630932"
"1993","TWN","1.7518164"
"1994","TWN","1.7334993"
"1995","TWN","1.7346545"
"1996","TWN","1.7076323"
"1997","TWN","1.712702"
"1998","TWN","1.7477436"
"1999","TWN","1.7185692"
"2000","TWN","1.7242626"
"2001","TWN","1.8046519"
"2002","TWN","1.7897532"
"2003","TWN","1.8012824"
"2004","TWN","1.7689868"
"2005","TWN","1.7062175"
"2006","TWN","1.6652313"
"2007","TWN","1.6344677"
"2008","TWN","1.5755616"
"2009","TWN","1.5640101"
"2010","TWN","1.5198311"
"2011","TWN","1.4630638"
"2012","TWN","1.4181886"
"2013","TWN","1.4134952"
"2014","TWN","1.3797872"
"2015","TWN","1.3585896"
"2016","TWN","1.3386903"
"2017","TWN","1.2939221"
"2018","TWN","1.2759532"
"2019","TWN","1.2157913"
"2020","TWN","1.1430131"
"2021","TWN","1.1359689"
"1965","TWN","1.9103405"
"1966","TWN","1.8783177"
"1967","TWN","1.8521245"
"1968","TWN","1.9490017"
"1969","TWN","1.8726827"
"1970","TWN","1.8322767"
"1971","TWN","2.0354471"
"1972","TWN","1.9195254"
"1973","TWN","1.987803"
"1974","TWN","1.881634"
"1975","TWN","1.975462"
"1976","TWN","2.1131308"
"1977","TWN","2.1040652"
"1978","TWN","2.1880693"
"1979","TWN","2.1471398"
"2022","TWN","1.064714"
"1980","TJK",
"1981","TJK",
"1982","TJK",
"1983","TJK",
"1984","TJK",
"1985","TJK",
"1986","TJK",
"1987","TJK",
"1988","TJK",
"1989","TJK",
"1990","TJK",
"1991","TJK",
"1992","TJK","5.315035"
"1993","TJK","5.554967"
"1994","TJK","6.8619375"
"1995","TJK","6.4722953"
"1996","TJK","7.5004277"
"1997","TJK","7.040054"
"1998","TJK","6.958925"
"1999","TJK","7.5431633"
"2000","TJK","5.4781504"
"2001","TJK","5.2623734"
"2002","TJK","4.9508233"
"2003","TJK","4.748419"
"2004","TJK","4.4078856"
"2005","TJK","4.2114067"
"2006","TJK","3.869694"
"2007","TJK","3.4153967"
"2008","TJK","3.0520413"
"2009","TJK","2.6397529"
"2010","TJK","2.5676584"
"2011","TJK","2.381458"
"2012","TJK","2.3405147"
"2013","TJK","2.2578192"
"2014","TJK","2.1616635"
"2015","TJK","2.0419679"
"2016","TJK","1.9663644"
"2017","TJK","1.8728505"
"2018","TJK","1.856863"
"2019","TJK","1.8322309"
"2020","TJK","1.7443708"
"2021","TJK","1.5989528"
"1965","TJK",
"1966","TJK",
"1967","TJK",
"1968","TJK",
"1969","TJK",
"1970","TJK",
"1971","TJK",
"1972","TJK",
"1973","TJK",
"1974","TJK",
"1975","TJK",
"1976","TJK",
"1977","TJK",
"1978","TJK",
"1979","TJK",
"2022","TJK",
"1980","TZA","0.6174882"
"1981","TZA","0.7346959"
"1982","TZA","0.69265574"
"1983","TZA","0.6337549"
"1984","TZA","0.6912846"
"1985","TZA","0.69458455"
"1986","TZA","0.7638098"
"1987","TZA","0.6723076"
"1988","TZA","0.68740416"
"1989","TZA","0.6813623"
"1990","TZA","0.7236382"
"1991","TZA","0.6326508"
"1992","TZA","0.64296377"
"1993","TZA","0.64460295"
"1994","TZA","0.5542597"
"1995","TZA","0.51695335"
"1996","TZA","0.50905895"
"1997","TZA","0.44536823"
"1998","TZA","0.4831906"
"1999","TZA","0.47144738"
"2000","TZA","0.44836178"
"2001","TZA","0.4745535"
"2002","TZA","0.47576872"
"2003","TZA","0.44072273"
"2004","TZA","0.48858133"
"2005","TZA","0.47256848"
"2006","TZA","0.45286423"
"2007","TZA","0.4405806"
"2008","TZA","0.42407164"
"2009","TZA","0.38879126"
"2010","TZA","0.4091793"
"2011","TZA","0.37558997"
"2012","TZA","0.42911667"
"2013","TZA","0.41962942"
"2014","TZA","0.41130573"
"2015","TZA","0.39946553"
"2016","TZA","0.41017145"
"2017","TZA","0.34847656"
"2018","TZA","0.34983897"
"2019","TZA","0.33260942"
"2020","TZA","0.3124537"
"2021","TZA","0.30473801"
"1965","TZA",
"1966","TZA",
"1967","TZA",
"1968","TZA",
"1969","TZA",
"1970","TZA",
"1971","TZA",
"1972","TZA",
"1973","TZA",
"1974","TZA",
"1975","TZA",
"1976","TZA",
"1977","TZA",
"1978","TZA",
"1979","TZA",
"2022","TZA",
"1980","THA","0.7592979"
"1981","THA","0.7209984"
"1982","THA","0.70135427"
"1983","THA","0.72833604"
"1984","THA","0.7635274"
"1985","THA","0.762314"
"1986","THA","0.7690124"
"1987","THA","0.8014188"
"1988","THA","0.79607034"
"1989","THA","0.821262"
"1990","THA","0.8686055"
"1991","THA","0.89213085"
"1992","THA","0.9027096"
"1993","THA","0.95152485"
"1994","THA","0.99955034"
"1995","THA","1.0536927"
"1996","THA","1.1389054"
"1997","THA","1.2438129"
"1998","THA","1.252001"
"1999","THA","1.2813178"
"2000","THA","1.280952"
"2001","THA","1.3118953"
"2002","THA","1.346059"
"2003","THA","1.3560802"
"2004","THA","1.3904512"
"2005","THA","1.3820019"
"2006","THA","1.3497729"
"2007","THA","1.3296618"
"2008","THA","1.3127378"
"2009","THA","1.3635236"
"2010","THA","1.3573531"
"2011","THA","1.3877254"
"2012","THA","1.3889785"
"2013","THA","1.3602735"
"2014","THA","1.3905294"
"2015","THA","1.3793377"
"2016","THA","1.3612489"
"2017","THA","1.3306326"
"2018","THA","1.3168432"
"2019","THA","1.2902437"
"2020","THA","1.2791448"
"2021","THA","1.2700089"
"1965","THA","0.45934007"
"1966","THA","0.4920911"
"1967","THA","0.51707953"
"1968","THA","0.61355406"
"1969","THA","0.60067445"
"1970","THA","0.671759"
"1971","THA","0.70931274"
"1972","THA","0.82639396"
"1973","THA","0.7965244"
"1974","THA","0.79319805"
"1975","THA","0.83412427"
"1976","THA","0.8072179"
"1977","THA","0.80824804"
"1978","THA","0.7843105"
"1979","THA","0.79217714"
"2022","THA","1.2511431"
"1980","TGO","0.6789221"
"1981","TGO","0.68114865"
"1982","TGO","0.70799553"
"1983","TGO","0.76906604"
"1984","TGO","0.85260755"
"1985","TGO","0.80744797"
"1986","TGO","0.66339487"
"1987","TGO","0.65052414"
"1988","TGO","0.610241"
"1989","TGO","0.6861935"
"1990","TGO","0.6274131"
"1991","TGO","1.0258318"
"1992","TGO","0.7790705"
"1993","TGO","0.79272175"
"1994","TGO","0.7143366"
"1995","TGO","0.72681725"
"1996","TGO","0.64052904"
"1997","TGO","0.57826036"
"1998","TGO","0.6415495"
"1999","TGO","0.87431204"
"2000","TGO","0.8010494"
"2001","TGO","0.71001863"
"2002","TGO","0.7813308"
"2003","TGO","0.9201833"
"2004","TGO","0.87485564"
"2005","TGO","0.834336"
"2006","TGO","0.69312966"
"2007","TGO","0.82077944"
"2008","TGO","0.9472184"
"2009","TGO","1.6094785"
"2010","TGO","1.4627746"
"2011","TGO","1.2778305"
"2012","TGO","1.0719812"
"2013","TGO","1.0384037"
"2014","TGO","0.8492979"
"2015","TGO","0.6271593"
"2016","TGO","0.79305965"
"2017","TGO","0.73742515"
"2018","TGO","0.84116125"
"2019","TGO","0.85451055"
"2020","TGO","0.7649476"
"2021","TGO","0.7153896"
"1965","TGO",
"1966","TGO",
"1967","TGO",
"1968","TGO",
"1969","TGO",
"1970","TGO",
"1971","TGO",
"1972","TGO",
"1973","TGO",
"1974","TGO",
"1975","TGO",
"1976","TGO",
"1977","TGO",
"1978","TGO",
"1979","TGO",
"2022","TGO",
"1980","TTO","2.2281525"
"1981","TTO","2.2532723"
"1982","TTO","2.810865"
"1983","TTO","2.9759588"
"1984","TTO","2.7669349"
"1985","TTO","2.981675"
"1986","TTO","3.2052376"
"1987","TTO","3.172227"
"1988","TTO","3.6271014"
"1989","TTO","3.5975337"
"1990","TTO","3.9298565"
"1991","TTO","3.9103484"
"1992","TTO","4.0727363"
"1993","TTO","4.407403"
"1994","TTO","4.787621"
"1995","TTO","4.8682094"
"1996","TTO","5.2005897"
"1997","TTO","4.8848658"
"1998","TTO","4.6324725"
"1999","TTO","4.8136115"
"2000","TTO","4.754036"
"2001","TTO","4.9670224"
"2002","TTO","5.0294566"
"2003","TTO","4.9622226"
"2004","TTO","5.092096"
"2005","TTO","5.1820183"
"2006","TTO","5.3908362"
"2007","TTO","5.3493786"
"2008","TTO","5.136693"
"2009","TTO","5.371585"
"2010","TTO","5.6647425"
"2011","TTO","5.6266103"
"2012","TTO","5.298928"
"2013","TTO","5.1974583"
"2014","TTO","5.00445"
"2015","TTO","4.8927073"
"2016","TTO","4.6558657"
"2017","TTO","5.18441"
"2018","TTO","4.950298"
"2019","TTO","4.6938186"
"2020","TTO","4.465755"
"2021","TTO","4.628519"
"1965","TTO","3.1947477"
"1966","TTO","3.2573218"
"1967","TTO","3.4010186"
"1968","TTO","3.332884"
"1969","TTO","3.344707"
"1970","TTO","3.5603037"
"1971","TTO","3.5618744"
"1972","TTO","4.6409593"
"1973","TTO","4.528354"
"1974","TTO","4.1401024"
"1975","TTO","3.2740407"
"1976","TTO","3.3601317"
"1977","TTO","3.2869763"
"1978","TTO","2.9634593"
"1979","TTO","2.5026953"
"2022","TTO","4.3779855"
"1980","TUN","1.2464974"
"1981","TUN","1.2885098"
"1982","TUN","1.2394365"
"1983","TUN","1.335163"
"1984","TUN","1.3920658"
"1985","TUN","1.3557317"
"1986","TUN","1.4493362"
"1987","TUN","1.2654673"
"1988","TUN","1.3546327"
"1989","TUN","1.4609073"
"1990","TUN","1.346205"
"1991","TUN","1.0656613"
"1992","TUN","1.1354729"
"1993","TUN","1.2610668"
"1994","TUN","1.3142028"
"1995","TUN","1.1540676"
"1996","TUN","1.1581798"
"1997","TUN","1.2705033"
"1998","TUN","1.298513"
"1999","TUN","1.2317688"
"2000","TUN","1.2403113"
"2001","TUN","1.3106195"
"2002","TUN","1.273088"
"2003","TUN","1.1875219"
"2004","TUN","1.1406747"
"2005","TUN","1.1887794"
"2006","TUN","1.0596476"
"2007","TUN","0.88737905"
"2008","TUN","0.9810517"
"2009","TUN","0.79180896"
"2010","TUN","0.7894595"
"2011","TUN","0.76487017"
"2012","TUN","0.8065949"
"2013","TUN","0.8339883"
"2014","TUN","0.8914565"
"2015","TUN","0.9118621"
"2016","TUN","0.9001343"
"2017","TUN","0.93204635"
"2018","TUN","0.932995"
"2019","TUN","0.9200491"
"2020","TUN","0.9342285"
"2021","TUN","0.9249268"
"1965","TUN",
"1966","TUN",
"1967","TUN",
"1968","TUN",
"1969","TUN",
"1970","TUN",
"1971","TUN",
"1972","TUN",
"1973","TUN",
"1974","TUN",
"1975","TUN",
"1976","TUN",
"1977","TUN",
"1978","TUN",
"1979","TUN",
"2022","TUN",
"1980","TUR","1.0916342"
"1981","TUR","1.0501127"
"1982","TUR","1.085226"
"1983","TUR","1.0758606"
"1984","TUR","1.0654812"
"1985","TUR","1.0880836"
"1986","TUR","1.1020997"
"1987","TUR","1.1492335"
"1988","TUR","1.209939"
"1989","TUR","1.1677506"
"1990","TUR","1.1545663"
"1991","TUR","1.1519778"
"1992","TUR","1.1275036"
"1993","TUR","1.1183991"
"1994","TUR","1.1297783"
"1995","TUR","1.1631974"
"1996","TUR","1.1696182"
"1997","TUR","1.1222955"
"1998","TUR","1.1018664"
"1999","TUR","1.1165757"
"2000","TUR","1.1014245"
"2001","TUR","1.0728487"
"2002","TUR","1.0798415"
"2003","TUR","1.072758"
"2004","TUR","1.046852"
"2005","TUR","0.9797204"
"2006","TUR","1.0082119"
"2007","TUR","1.0137681"
"2008","TUR","0.9987084"
"2009","TUR","1.0636927"
"2010","TUR","1.0155776"
"2011","TUR","0.9862151"
"2012","TUR","0.9994827"
"2013","TUR","0.9146888"
"2014","TUR","0.89805245"
"2015","TUR","0.9302619"
"2016","TUR","0.94541574"
"2017","TUR","0.9316795"
"2018","TUR","0.8946963"
"2019","TUR","0.9212662"
"2020","TUR","0.88850814"
"2021","TUR","0.85582656"
"1965","TUR","0.8220911"
"1966","TUR","0.8396001"
"1967","TUR","0.82685363"
"1968","TUR","0.89774334"
"1969","TUR","0.92547566"
"1970","TUR","0.93270904"
"1971","TUR","0.941493"
"1972","TUR","0.98172724"
"1973","TUR","1.0573969"
"1974","TUR","0.9913179"
"1975","TUR","1.0081803"
"1976","TUR","1.0386851"
"1977","TUR","1.0840651"
"1978","TUR","1.1081867"
"1979","TUR","1.0483913"
"2022","TUR","0.81636393"
"1980","TKM",
"1981","TKM",
"1982","TKM",
"1983","TKM",
"1984","TKM",
"1985","TKM","7.1389413"
"1986","TKM","8.637577"
"1987","TKM","8.387013"
"1988","TKM","7.7383156"
"1989","TKM","8.675084"
"1990","TKM","7.164105"
"1991","TKM","7.632397"
"1992","TKM","8.478732"
"1993","TKM","6.779923"
"1994","TKM","8.644289"
"1995","TKM","7.5799117"
"1996","TKM","11.70151"
"1997","TKM","9.984114"
"1998","TKM","11.520003"
"1999","TKM","9.333718"
"2000","TKM","6.547844"
"2001","TKM","6.787183"
"2002","TKM","4.8889766"
"2003","TKM","5.698222"
"2004","TKM","4.863872"
"2005","TKM","4.3072786"
"2006","TKM","3.8779407"
"2007","TKM","3.3499718"
"2008","TKM","2.367543"
"2009","TKM","3.595778"
"2010","TKM","3.5093265"
"2011","TKM","3.3567297"
"2012","TKM","3.447833"
"2013","TKM","3.073173"
"2014","TKM","3.0675151"
"2015","TKM","3.5654755"
"2016","TKM","3.565152"
"2017","TKM","3.3685613"
"2018","TKM","3.7177231"
"2019","TKM","3.7840545"
"2020","TKM","4.6166635"
"2021","TKM","4.6917744"
"1965","TKM",
"1966","TKM",
"1967","TKM",
"1968","TKM",
"1969","TKM",
"1970","TKM",
"1971","TKM",
"1972","TKM",
"1973","TKM",
"1974","TKM",
"1975","TKM",
"1976","TKM",
"1977","TKM",
"1978","TKM",
"1979","TKM",
"2022","TKM","4.707011"
"1980","OWID_USS","4.9374423"
"1981","OWID_USS","4.9969397"
"1982","OWID_USS","4.998451"
"1983","OWID_USS","4.9458733"
"1984","OWID_USS","5.0674467"
"1985","OWID_USS","5.775013"
"1986","OWID_USS","5.6662006"
"1987","OWID_USS","5.7847486"
"1988","OWID_USS","5.8338003"
"1989","OWID_USS","5.739191"
"1990","OWID_USS","5.8211775"
"1991","OWID_USS","6.032481"
"1992","OWID_USS",
"1993","OWID_USS",
"1994","OWID_USS",
"1995","OWID_USS",
"1996","OWID_USS",
"1997","OWID_USS",
"1998","OWID_USS",
"1999","OWID_USS",
"2000","OWID_USS",
"2001","OWID_USS",
"2002","OWID_USS",
"2003","OWID_USS",
"2004","OWID_USS",
"2005","OWID_USS",
"2006","OWID_USS",
"2007","OWID_USS",
"2008","OWID_USS",
"2009","OWID_USS",
"2010","OWID_USS",
"2011","OWID_USS",
"2012","OWID_USS",
"2013","OWID_USS",
"2014","OWID_USS",
"2015","OWID_USS",
"2016","OWID_USS",
"2017","OWID_USS",
"2018","OWID_USS",
"2019","OWID_USS",
"2020","OWID_USS",
"2021","OWID_USS",
"1965","OWID_USS","4.062061"
"1966","OWID_USS","4.120794"
"1967","OWID_USS","4.1473722"
"1968","OWID_USS","4.064259"
"1969","OWID_USS","4.1849756"
"1970","OWID_USS","4.088774"
"1971","OWID_USS","4.1781573"
"1972","OWID_USS","4.3673873"
"1973","OWID_USS","4.233505"
"1974","OWID_USS","4.341488"
"1975","OWID_USS","4.5426397"
"1976","OWID_USS","4.5085306"
"1977","OWID_USS","4.6024675"
"1978","OWID_USS","4.6835213"
"1979","OWID_USS","4.835434"
"2022","OWID_USS",
"1980","UGA","0.4133082"
"1981","UGA","0.28383598"
"1982","UGA","0.29832911"
"1983","UGA","0.26416025"
"1984","UGA","0.31780198"
"1985","UGA","0.328986"
"1986","UGA","0.34325534"
"1987","UGA","0.29609904"
"1988","UGA","0.35679823"
"1989","UGA","0.33284652"
"1990","UGA","0.35097963"
"1991","UGA","0.36528152"
"1992","UGA","0.3909975"
"1993","UGA","0.37053722"
"1994","UGA","0.35654947"
"1995","UGA","0.32948607"
"1996","UGA","0.32248807"
"1997","UGA","0.3276064"
"1998","UGA","0.33079275"
"1999","UGA","0.30750766"
"2000","UGA","0.35894394"
"2001","UGA","0.3362481"
"2002","UGA","0.32171217"
"2003","UGA","0.32049993"
"2004","UGA","0.32482615"
"2005","UGA","0.337008"
"2006","UGA","0.30752996"
"2007","UGA","0.34503564"
"2008","UGA","0.3303499"
"2009","UGA","0.31402782"
"2010","UGA","0.33005947"
"2011","UGA","0.32538807"
"2012","UGA","0.30781615"
"2013","UGA","0.3436929"
"2014","UGA","0.37466785"
"2015","UGA","0.34737715"
"2016","UGA","0.38762647"
"2017","UGA","0.395321"
"2018","UGA","0.4051571"
"2019","UGA","0.37521222"
"2020","UGA","0.37114638"
"2021","UGA","0.3617552"
"1965","UGA",
"1966","UGA",
"1967","UGA",
"1968","UGA",
"1969","UGA",
"1970","UGA",
"1971","UGA",
"1972","UGA",
"1973","UGA",
"1974","UGA",
"1975","UGA",
"1976","UGA",
"1977","UGA",
"1978","UGA",
"1979","UGA",
"2022","UGA",
"1980","UKR",
"1981","UKR",
"1982","UKR",
"1983","UKR",
"1984","UKR",
"1985","UKR","5.81468"
"1986","UKR","5.8101363"
"1987","UKR","5.7724843"
"1988","UKR","5.7220483"
"1989","UKR","5.2616673"
"1990","UKR","6.441764"
"1991","UKR","6.504932"
"1992","UKR","6.000688"
"1993","UKR","6.029672"
"1994","UKR","6.5732627"
"1995","UKR","7.18413"
"1996","UKR","7.3177094"
"1997","UKR","7.1573434"
"1998","UKR","6.924453"
"1999","UKR","6.7216454"
"2000","UKR","6.261775"
"2001","UKR","5.559739"
"2002","UKR","5.1587663"
"2003","UKR","4.748375"
"2004","UKR","4.1615405"
"2005","UKR","4.020101"
"2006","UKR","3.7190483"
"2007","UKR","3.3665142"
"2008","UKR","3.1266556"
"2009","UKR","3.086608"
"2010","UKR","3.247196"
"2011","UKR","3.1296222"
"2012","UKR","3.0553894"
"2013","UKR","2.89987"
"2014","UKR","2.738621"
"2015","UKR","2.5208378"
"2016","UKR","2.5756252"
"2017","UKR","2.3373137"
"2018","UKR","2.343423"
"2019","UKR","2.148881"
"2020","UKR","2.141256"
"2021","UKR","2.1072729"
"1965","UKR",
"1966","UKR",
"1967","UKR",
"1968","UKR",
"1969","UKR",
"1970","UKR",
"1971","UKR",
"1972","UKR",
"1973","UKR",
"1974","UKR",
"1975","UKR",
"1976","UKR",
"1977","UKR",
"1978","UKR",
"1979","UKR",
"2022","UKR","2.0943418"
"1980","ARE","2.448053"
"1981","ARE","2.7727683"
"1982","ARE","3.2626011"
"1983","ARE","3.2973135"
"1984","ARE","3.9382644"
"1985","ARE","5.002413"
"1986","ARE","7.6970286"
"1987","ARE","8.30409"
"1988","ARE","9.202661"
"1989","ARE","9.37421"
"1990","ARE","8.487723"
"1991","ARE",
"1992","ARE",
"1993","ARE","7.6785665"
"1994","ARE","7.1870437"
"1995","ARE","6.443996"
"1996","ARE","5.694387"
"1997","ARE","4.9698863"
"1998","ARE","4.605928"
"1999","ARE","4.096836"
"2000","ARE","3.3375669"
"2001","ARE","3.055003"
"2002","ARE","3.0281916"
"2003","ARE","2.8107908"
"2004","ARE","2.6783211"
"2005","ARE","2.6850703"
"2006","ARE","2.4116611"
"2007","ARE","2.2249184"
"2008","ARE","2.019401"
"2009","ARE","1.9260687"
"2010","ARE","1.9844788"
"2011","ARE","1.8526337"
"2012","ARE","1.8602515"
"2013","ARE","1.8682278"
"2014","ARE","1.7897635"
"2015","ARE","1.8223377"
"2016","ARE","1.7945881"
"2017","ARE","1.7138288"
"2018","ARE","1.6696502"
"2019","ARE","1.6904536"
"2020","ARE","1.676162"
"2021","ARE","1.8039796"
"1965","ARE","0.14249115"
"1966","ARE","0.13799028"
"1967","ARE","0.7422034"
"1968","ARE","0.86500245"
"1969","ARE","0.78713495"
"1970","ARE","0.98427457"
"1971","ARE","1.2848382"
"1972","ARE","1.1768543"
"1973","ARE","1.3072132"
"1974","ARE","1.0848205"
"1975","ARE","1.1248146"
"1976","ARE","1.2372475"
