geocodigoFundar,geonombreFundar,anio,pbi_precios_constantes_base1900,pbi_per_capita_precios_constantes_base1900,poblacion_base1900
NZL,Nueva Zelanda,1915,171.8386972,120.3765874,142.7509294
NZL,Nueva Zelanda,1916,170.4895874,119.1212962,143.1226766
NZL,Nueva Zelanda,1917,166.3378586,116.5231353,142.7509294
NZL,Nueva Zelanda,1918,163.6745475,114.2606919,143.2465923
NZL,Nueva Zelanda,1919,182.0136967,122.9163626,148.0793061
NZL,Nueva Zelanda,1920,201.8369048,131.2509123,153.77943
NZL,Nueva Zelanda,1921,188.5025875,119.3110495,157.9925651
NZL,Nueva Zelanda,1922,181.9878139,112.625894,161.5861214
NZL,Nueva Zelanda,1923,196.6422832,119.6759597,164.3122677
NZL,Nueva Zelanda,1924,200.1770018,119.6613633,167.2862454
NZL,Nueva Zelanda,1925,210.8461269,123.1207123,171.2515489
NZL,Nueva Zelanda,1926,199.6654221,114.1147278,174.9690211
NZL,Nueva Zelanda,1927,194.0256191,108.9621953,178.0669145
NZL,Nueva Zelanda,1928,215.5191483,119.6175741,180.173482
NZL,Nueva Zelanda,1929,223.1739973,122.4346811,182.2800496
NZL,Nueva Zelanda,1930,213.4956917,115.3992118,185.0061958
NZL,Nueva Zelanda,1931,195.3307407,104.1161874,187.6084263
NZL,Nueva Zelanda,1932,190.4898153,100.6714348,189.2193309
NZL,Nueva Zelanda,1933,203.1697179,106.4662093,190.8302354
NZL,Nueva Zelanda,1934,213.3427098,110.9327106,192.3172243
NZL,Nueva Zelanda,1935,223.3342865,115.3846154,193.5563817
NZL,Nueva Zelanda,1936,264.8526061,135.877974,194.9194548
NZL,Nueva Zelanda,1937,279.1796058,141.9646767,196.6542751
NZL,Nueva Zelanda,1938,298.8230447,150.3430156,198.7608426
NZL,Nueva Zelanda,1939,303.0196299,150.2992264,201.6109046
NZL,Nueva Zelanda,1940,297.1501913,146.577142,202.7261462
NZL,Nueva Zelanda,1941,287.8645236,142.6069187,201.8587361
NZL,Nueva Zelanda,1942,319.5434525,157.3346957,203.0978934
NZL,Nueva Zelanda,1943,326.1713076,161.1881477,202.354399
NZL,Nueva Zelanda,1944,327.4938291,159.7868924,204.9566295
NZL,Nueva Zelanda,1945,337.1568691,161.1881477,209.1697646
NZL,Nueva Zelanda,1946,363.1735849,166.618012,217.9677819
NZL,Nueva Zelanda,1947,406.479829,182.5426945,222.6765799
NZL,Nueva Zelanda,1948,366.1851118,161.2173405,227.1375465
NZL,Nueva Zelanda,1949,405.6888013,174.9817545,231.8463445
NZL,Nueva Zelanda,1950,465.2421962,196.7450007,236.4696406
NZL,Nueva Zelanda,1951,429.6842565,178.0615968,241.3121437
NZL,Nueva Zelanda,1952,448.3703125,181.3895782,247.1863693
NZL,Nueva Zelanda,1953,463.710561,182.776237,253.7039653
NZL,Nueva Zelanda,1954,527.5140171,203.4155598,259.3282528
NZL,Nueva Zelanda,1955,537.36897,203.0068603,264.7048327
NZL,Nueva Zelanda,1956,565.2216944,209.4000876,269.9242875
NZL,Nueva Zelanda,1957,581.3890921,210.451029,276.2586121
NZL,Nueva Zelanda,1958,604.1850755,213.7060283,282.7178439
NZL,Nueva Zelanda,1959,647.2109861,224.0548825,288.8627014
NZL,Nueva Zelanda,1960,647.2075351,220.2160269,293.8966543
NZL,Nueva Zelanda,1961,683.3949448,226.7260254,301.4188352
NZL,Nueva Zelanda,1962,698.1659539,226.4049044,308.3705081
NZL,Nueva Zelanda,1963,742.3513549,235.7320099,314.913259
NZL,Nueva Zelanda,1964,778.50992,242.3879726,321.1833953
NZL,Nueva Zelanda,1965,828.1640231,253.1163334,327.1871128
NZL,Nueva Zelanda,1966,880.382662,264.3555685,333.0297398
NZL,Nueva Zelanda,1967,840.1926518,248.5330609,338.0607187
NZL,Nueva Zelanda,1968,838.8147824,245.3510436,341.8835192
NZL,Nueva Zelanda,1969,925.4050775,267.8149175,345.5390335
NZL,Nueva Zelanda,1970,912.289539,260.3269596,350.4399009
NZL,Nueva Zelanda,1971,959.6195962,269.3329441,356.2949195
NZL,Nueva Zelanda,1972,1000.727106,275.711575,362.9615861
NZL,Nueva Zelanda,1973,1071.84145,289.0672894,370.7930607
NZL,Nueva Zelanda,1974,1135.62404,299.6496862,378.983891
NZL,Nueva Zelanda,1975,1122.603952,290.5707196,386.3444857
NZL,Nueva Zelanda,1976,1149.964116,294.2782076,390.7744734
NZL,Nueva Zelanda,1977,1093.93918,278.9373814,392.180917
NZL,Nueva Zelanda,1978,1098.373027,279.9883229,392.2924411
NZL,Nueva Zelanda,1979,1120.720064,285.7976938,392.1375465
NZL,Nueva Zelanda,1980,1128.494563,287.2719311,392.8314746
NZL,Nueva Zelanda,1981,1183.2603,299.7664575,394.7273854
NZL,Nueva Zelanda,1982,1205.337022,302.3646183,398.6369269
NZL,Nueva Zelanda,1983,1238.37727,306.7435411,403.7174721
NZL,Nueva Zelanda,1984,1299.393951,317.9535834,408.6741016
NZL,Nueva Zelanda,1985,1309.457442,317.9097942,411.8959108
NZL,Nueva Zelanda,1986,1336.942173,322.930959,414.0024783
NZL,Nueva Zelanda,1987,1342.435271,323.1936944,415.3655514
NZL,Nueva Zelanda,1988,1338.744712,321.4421252,416.4807931
NZL,Nueva Zelanda,1989,1350.709499,322.68282,418.5873606
NZL,Nueva Zelanda,1990,1347.196811,318.4498613,423.0483271
NZL,Nueva Zelanda,1991,1320.187617,308.3622017,428.1288724
NZL,Nueva Zelanda,1992,1333.014931,307.8829564,432.9615861
NZL,Nueva Zelanda,1993,1400.894967,319.6274353,438.2899628
NZL,Nueva Zelanda,1994,1496.785135,336.8392649,444.361834
NZL,Nueva Zelanda,1995,1564.627126,346.6925015,451.3011152
NZL,Nueva Zelanda,1996,1626.326747,355.0028902,458.1164808
NZL,Nueva Zelanda,1997,1676.875302,362.0220355,463.197026
NZL,Nueva Zelanda,1998,1692.575182,362.8873996,466.4188352
NZL,Nueva Zelanda,1999,1770.460968,377.57981,468.8971499
NZL,Nueva Zelanda,2000,1844.55769,391.519741,471.1276332
NZL,Nueva Zelanda,2001,1888.976571,396.5453005,476.3583299
NZL,Nueva Zelanda,2002,1988.329248,409.6607204,485.3599939
NZL,Nueva Zelanda,2003,2082.660025,421.4901029,494.1183698
NZL,Nueva Zelanda,2004,2177.287659,435.0713073,500.4438634
NZL,Nueva Zelanda,2005,2236.406771,441.836919,506.1611365
NZL,Nueva Zelanda,2006,2301.693295,449.5494245,512.0000538
NZL,Nueva Zelanda,2007,2396.247531,463.938707,516.5008858
NZL,Nueva Zelanda,2008,2389.61214,458.9787365,520.6367855
NZL,Nueva Zelanda,2009,2402.372329,455.890758,526.9622791
NZL,Nueva Zelanda,2010,2453.080223,461.0434875,532.0713317
NZL,Nueva Zelanda,2011,2503.882544,467.9170924,535.1124344
NZL,Nueva Zelanda,2012,2567.738706,476.9230769,538.3968254
NZL,Nueva Zelanda,2013,2621.780579,481.5209458,544.4790308
NZL,Nueva Zelanda,2014,2696.361166,486.6296891,554.0889154
NZL,Nueva Zelanda,2015,2780.277437,491.8406072,565.2801734
NZL,Nueva Zelanda,2016,2890.594368,500.5838564,577.4445843
NZL,Nueva Zelanda,2017,2999.627116,509.063613,589.2440628
NZL,Nueva Zelanda,2018,3093.165047,515.7807079,599.7054562
NZL,Nueva Zelanda,2019,3188.586734,522.7346245,609.9819266
NZL,Nueva Zelanda,2020,3141.308802,504.8583949,622.2158201
NZL,Nueva Zelanda,2021,3332.421508,532.9535441,625.2742934
NZL,Nueva Zelanda,2022,3413.695339,544.4602725,626.9870385
NOR,Noruega,1900,100.0,100.0,100.0
NOR,Noruega,1901,101.8057988,100.6771314,101.1210762
NOR,Noruega,1902,102.6145333,100.5847953,102.0179372
NOR,Noruega,1903,103.895645,101.2619267,102.6008969
NOR,Noruega,1904,104.2409186,101.2003693,103.0044843
NOR,Noruega,1905,105.8690428,102.2468452,103.5426009
NOR,Noruega,1906,111.8967823,107.6023392,103.9910314
NOR,Noruega,1907,113.6972535,108.8642659,104.4394619
NOR,Noruega,1908,116.9556414,111.1726685,105.2017937
NOR,Noruega,1909,118.9826466,112.0960295,106.1434978
NOR,Noruega,1910,125.8915679,117.7593106,106.9058296
NOR,Noruega,1911,130.7990869,121.4835334,107.6681614
NOR,Noruega,1912,135.4421574,124.6537396,108.6547085
NOR,Noruega,1913,149.1111442,135.8879655,109.7309417
NOR,Noruega,1914,147.9391658,133.4564481,110.8520179
NOR,Noruega,1915,151.9430746,135.6417359,112.0179372
NOR,Noruega,1916,167.187227,147.8301016,113.0941704
NOR,Noruega,1917,150.9065363,131.9175131,114.3946188
NOR,Noruega,1918,143.1457213,123.8227147,115.6053812
NOR,Noruega,1919,165.4433168,141.7359187,116.7264574
NOR,Noruega,1920,172.3505818,145.8602647,118.161435
NOR,Noruega,1921,155.4710314,129.9476762,119.6412556
NOR,Noruega,1922,169.9888341,140.6586642,120.8520179
NOR,Noruega,1923,182.3577313,149.8922745,121.6591928
NOR,Noruega,1924,180.3069175,147.3376424,122.3766816
NOR,Noruega,1925,179.4488128,145.6755925,123.1838565
NOR,Noruega,1926,181.1423177,146.1988304,123.9013453
NOR,Noruega,1927,191.1978436,153.6472761,124.4394619
NOR,Noruega,1928,201.4581237,161.3111727,124.8878924
NOR,Noruega,1929,215.2976356,171.7759311,125.3363229
NOR,Noruega,1930,223.9704939,177.9316713,125.8744395
NOR,Noruega,1931,206.4619814,163.0347799,126.6367713
NOR,Noruega,1932,216.7606176,170.0831025,127.4439462
NOR,Noruega,1933,222.2017123,173.3764235,128.161435
NOR,Noruega,1934,230.0304336,178.4856879,128.8789238
NOR,Noruega,1935,241.5185769,186.4265928,129.5515695
NOR,Noruega,1936,257.8030632,197.9686057,130.2242152
NOR,Noruega,1937,269.2873558,205.7248384,130.896861
NOR,Noruega,1938,275.3131905,209.1104955,131.6591928
NOR,Noruega,1939,288.6209348,217.8824254,132.4663677
NOR,Noruega,1940,264.1337176,198.1224992,133.3183857
NOR,Noruega,1941,270.47246,201.7236073,134.0807175
NOR,Noruega,1942,260.0227321,192.7054478,134.9327354
NOR,Noruega,1943,254.8124224,187.4115112,135.9641256
NOR,Noruega,1944,241.5388246,176.0233918,137.2197309
NOR,Noruega,1945,270.6497342,195.26008,138.6098655
NOR,Noruega,1946,298.2300177,212.6808249,140.2242152
NOR,Noruega,1947,338.6795109,238.6272699,141.9282511
NOR,Noruega,1948,362.2363142,252.3545706,143.5426009
NOR,Noruega,1949,371.9072995,256.4481379,145.0224215
NOR,Noruega,1950,390.0429595,266.3896584,146.4182063
NOR,Noruega,1951,411.1383302,278.1779009,147.7969058
NOR,Noruega,1952,425.6301749,285.2262235,149.2254709
NOR,Noruega,1953,442.5352198,293.6288089,150.7124664
NOR,Noruega,1954,464.8702265,305.4170514,152.2083408
NOR,Noruega,1955,475.136137,309.1412742,153.6954709
NOR,Noruega,1956,500.4743255,322.5607879,155.1565919
NOR,Noruega,1957,515.5537445,329.2397661,156.589148
NOR,Noruega,1958,515.5680158,326.3465682,157.9817489
NOR,Noruega,1959,537.2965867,337.2422284,159.3206726
NOR,Noruega,1960,567.5891642,353.4318252,160.5936771
NOR,Noruega,1961,603.1554214,372.606956,161.8744395
NOR,Noruega,1962,620.1250318,380.024623,163.1802242
NOR,Noruega,1963,643.8599034,391.5974146,164.4188341
NOR,Noruega,1964,675.9190173,408.0024623,165.665426
NOR,Noruega,1965,711.817715,426.3465682,166.9575336
NOR,Noruega,1966,738.6781724,438.8427208,168.3241256
NOR,Noruega,1967,784.8707554,462.2960911,169.7766368
NOR,Noruega,1968,802.4572886,468.5749461,171.254843
NOR,Noruega,1969,838.6791118,485.6571253,172.6895516
NOR,Noruega,1970,855.3478399,491.9359803,173.8738117
NOR,Noruega,1971,899.2008164,513.7580794,175.0241704
NOR,Noruega,1972,945.0257428,535.8264081,176.3678924
NOR,Noruega,1973,986.6998007,555.5555556,177.6059641
NOR,Noruega,1974,1028.097742,575.284703,178.7111211
NOR,Noruega,1975,1081.851225,602.0313943,179.7001345
NOR,Noruega,1976,1145.28503,634.3490305,180.5449327
NOR,Noruega,1977,1194.165901,658.6334257,181.3096413
NOR,Noruega,1978,1235.817864,679.0089258,182.0031839
NOR,Noruega,1979,1291.18429,707.0175439,182.6240807
NOR,Noruega,1980,1355.112152,739.6429671,183.2116592
NOR,Noruega,1981,1368.157359,744.1982148,183.843139
NOR,Noruega,1982,1371.033419,743.0286242,184.5195964
NOR,Noruega,1983,1420.196061,767.1283472,185.1314798
NOR,Noruega,1984,1504.035605,810.1261927,185.6544843
NOR,Noruega,1985,1582.273452,849.738381,186.20713
NOR,Noruega,1986,1639.202575,877.3160973,186.84287
NOR,Noruega,1987,1672.836403,891.1357341,187.7195964
NOR,Noruega,1988,1672.159533,885.995691,188.7322422
NOR,Noruega,1989,1688.177277,890.7971684,189.5130942
NOR,Noruega,1990,1723.320243,905.9402893,190.2244843
NOR,Noruega,1991,1831.187513,958.0694104,191.1330738
NOR,Noruega,1992,1955.008399,1016.965387,192.2394236
NOR,Noruega,1993,2072.52884,1071.699501,193.3871238
NOR,Noruega,1994,2244.393107,1153.980846,194.4913657
NOR,Noruega,1995,2409.574805,1232.4961,195.5036454
NOR,Noruega,1996,2608.660834,1327.582132,196.4971334
NOR,Noruega,1997,2831.010429,1432.94796,197.565474
NOR,Noruega,1998,2994.743417,1506.824541,198.7453307
NOR,Noruega,1999,3149.125346,1573.689839,200.1109283
NOR,Noruega,2000,3350.077373,1663.279801,201.4139396
NOR,Noruega,2001,3525.235061,1741.408959,202.4357944
NOR,Noruega,2002,3686.000811,1811.031524,203.5304611
NOR,Noruega,2003,3834.455001,1872.953509,204.7277192
NOR,Noruega,2004,4108.943393,1995.202968,205.9411227
NOR,Noruega,2005,4346.632239,2096.292876,207.3485193
NOR,Noruega,2006,4587.780325,2194.845459,209.0252098
NOR,Noruega,2007,4867.517009,2304.703251,211.1992946
NOR,Noruega,2008,5036.654732,2355.249721,213.8480131
NOR,Noruega,2009,5107.479064,2358.437485,216.5619864
NOR,Noruega,2010,5296.391527,2415.393823,219.2765203
NOR,Noruega,2011,5512.326735,2481.471222,222.1394585
NOR,Noruega,2012,5663.902527,2516.435826,225.0763746
NOR,Noruega,2013,5720.462024,2511.018775,227.8143868
NOR,Noruega,2014,5830.227179,2530.501693,230.3980746
NOR,Noruega,2015,5924.129554,2545.798707,232.7021982
NOR,Noruega,2016,5983.847816,2548.907356,234.761291
NOR,Noruega,2017,6122.868064,2587.144774,236.6650728
NOR,Noruega,2018,6201.825399,2603.266734,238.2324222
NOR,Noruega,2019,6271.282883,2616.205927,239.7090695
NOR,Noruega,2020,6185.210887,2566.882471,240.9619823
NOR,Noruega,2021,6429.777667,2653.595214,242.3043889
NOR,Noruega,2022,6657.564255,2717.492934,244.9892021
PER,Perú,1900,100.0,100.0,100.0
PER,Perú,1901,107.3328862,105.99631,101.2609649
PER,Perú,1902,114.1854759,111.3468635,102.5493421
PER,Perú,1903,121.846475,117.3431734,103.8377193
PER,Perú,1904,126.0096014,119.8339483,105.1535088
PER,Perú,1905,135.2822605,127.0295203,106.4967105
PER,Perú,1906,146.0415048,135.4243542,107.8399123
PER,Perú,1907,155.1514857,142.0664207,109.2105263
PER,Perú,1908,158.0167771,142.896679,110.5811404
PER,Perú,1909,160.737623,143.5424354,111.9791667
PER,Perú,1910,163.6206666,144.2804428,113.4046053
PER,Perú,1911,166.9484771,145.3874539,114.8300439
PER,Perú,1912,173.0298055,148.800738,116.2828947
PER,Perú,1913,178.6672523,151.7527675,117.7357456
PER,Perú,1914,177.6550969,148.9852399,119.2434211
PER,Perú,1915,193.0458028,159.8708487,120.7510965
PER,Perú,1916,213.0505721,174.2619926,122.2587719
PER,Perú,1917,220.9135977,178.4132841,123.8212719
PER,Perú,1918,222.1976253,177.2140221,125.3837719
PER,Perú,1919,229.6509587,180.904059,126.9462719
PER,Perú,1920,231.7465568,180.2583026,128.5635965
PER,Perú,1921,241.4267333,184.8708487,130.5921053
PER,Perú,1922,262.3049783,197.7859779,132.620614
PER,Perú,1923,280.2190049,208.0258303,134.7039474
PER,Perú,1924,306.6323558,224.0774908,136.8421053
PER,Perú,1925,314.7569613,226.4760148,138.9802632
PER,Perú,1926,346.6819002,245.5719557,141.1732456
PER,Perú,1927,352.8607901,246.1254613,143.3662281
PER,Perú,1928,375.5874927,257.9335793,145.6140351
PER,Perú,1929,414.9581027,280.5350554,147.9166667
PER,Perú,1930,367.372103,244.5571956,150.2192982
PER,Perú,1931,337.5678985,221.1254613,152.6589912
PER,Perú,1932,324.6200719,209.2250923,155.1535088
PER,Perú,1933,361.1698469,229.0590406,157.6754386
PER,Perú,1934,410.0918665,255.904059,160.252193
PER,Perú,1935,448.6061715,275.4612546,162.8563596
PER,Perú,1936,469.9780904,283.9483395,165.5153509
PER,Perú,1937,476.4423816,283.2103321,168.2291667
PER,Perú,1938,483.8903792,283.0258303,170.9703947
PER,Perú,1939,486.7577948,280.1660517,173.7390351
PER,Perú,1940,496.0570823,280.99631,176.5350877
PER,Perú,1941,496.4138971,276.4760148,179.5504386
PER,Perú,1942,485.1912993,265.6826568,182.620614
PER,Perú,1943,492.8084741,265.3136531,185.745614
PER,Perú,1944,535.0563621,283.2103321,188.9254386
PER,Perú,1945,555.0306593,288.8376384,192.1600877
PER,Perú,1946,576.2516589,294.8339483,195.4495614
PER,Perú,1947,592.5304064,298.0627306,198.7938596
PER,Perú,1948,612.1746941,302.7675277,202.1929825
PER,Perú,1949,658.2978289,320.1107011,205.6469298
PER,Perú,1950,710.0885159,339.3911439,209.2242325
PER,Perú,1951,765.3163691,356.7343173,214.5339912
PER,Perú,1952,804.5118692,365.6826568,220.0027412
PER,Perú,1953,855.8033897,379.2435424,225.660636
PER,Perú,1954,879.4258948,379.797048,231.5515351
PER,Perú,1955,944.9016572,397.5092251,237.7055921
PER,Perú,1956,987.4486778,404.5202952,244.1036184
PER,Perú,1957,1035.93593,413.1918819,250.7154605
PER,Perú,1958,1038.894395,403.3210332,257.5849781
PER,Perú,1959,1044.071437,394.3726937,264.7423246
PER,Perú,1960,1188.626407,436.6236162,272.2313596
PER,Perú,1961,1293.971928,461.9926199,280.0849781
PER,Perú,1962,1390.877249,482.4723247,288.28125
PER,Perú,1963,1454.780388,490.2214022,296.7598684
PER,Perú,1964,1556.368917,509.501845,305.46875
PER,Perú,1965,1661.329913,528.5055351,314.3448465
PER,Perú,1966,1801.185687,557.0110701,323.3662281
PER,Perú,1967,1873.628005,563.3763838,332.5712719
PER,Perú,1968,1853.212396,541.8819188,341.995614
PER,Perú,1969,1900.796294,540.498155,351.6748904
PER,Perú,1970,2049.431382,566.697417,361.6447368
PER,Perú,1971,2141.731824,575.8302583,371.9380482
PER,Perú,1972,2210.487898,577.8597786,382.5301535
PER,Perú,1973,2327.223579,591.6051661,393.3744518
PER,Perú,1974,2449.627522,605.7195572,404.4161184
PER,Perú,1975,2643.910132,636.1623616,415.6030428
PER,Perú,1976,2681.101579,628.0442804,426.8969024
PER,Perú,1977,2679.282283,611.2546125,438.3250822
PER,Perú,1978,2678.982244,595.3874539,449.9561129
PER,Perú,1979,2839.339003,614.7601476,461.8612664
PER,Perú,1980,2971.894571,626.8450185,474.1035636
PER,Perú,1981,3107.423695,638.4686347,486.6995066
PER,Perú,1982,3111.223306,624.5387454,498.1633772
PER,Perú,1983,2693.378948,528.5055351,509.6217105
PER,Perú,1984,2816.724349,540.498155,521.1348684
PER,Perú,1985,2871.729948,539.1143911,532.6754386
PER,Perú,1986,3158.176699,580.2583026,544.2708333
PER,Perú,1987,3426.812245,616.4206642,555.9210526
PER,Perú,1988,3143.868196,553.7822878,567.7083333
PER,Perú,1989,2759.920009,476.0147601,579.7971491
PER,Perú,1990,2619.137211,442.3431734,592.1052632
PER,Perú,1991,2684.67691,443.9309764,604.7509755
PER,Perú,1992,2676.728341,433.4393955,617.5553881
PER,Perú,1993,2825.007692,448.0646821,630.491044
PER,Perú,1994,3180.933514,494.5961829,643.1374977
PER,Perú,1995,3425.965967,522.8812595,655.2091713
PER,Perú,1996,3530.853462,529.5009266,666.8266823
PER,Perú,1997,3769.980571,556.0716271,677.96672
PER,Perú,1998,3764.80771,546.7465795,688.5836787
PER,Perú,1999,3831.652151,548.4497538,698.6332156
PER,Perú,2000,3945.476185,557.0336187,708.3012681
PER,Perú,2001,3979.737881,554.4488037,717.7827518
PER,Perú,2002,4208.345698,578.8208936,727.054905
PER,Perú,2003,4395.090878,597.0794171,736.098206
PER,Perú,2004,4625.351322,620.9413918,744.8933801
PER,Perú,2005,4928.988344,654.1635883,753.4794709
PER,Perú,2006,5314.26486,697.4997394,761.9020566
PER,Perú,2007,5782.106328,750.7716761,770.1550967
PER,Perú,2008,6327.698558,812.972157,778.3413619
PER,Perú,2009,6411.528596,815.1306834,786.5645015
PER,Perú,2010,6971.360578,877.101488,794.8180084
PER,Perú,2011,7441.099941,926.5682657,803.0816742
PER,Perú,2012,7883.566368,971.6789668,811.3344672
PER,Perú,2013,8342.331271,1017.896679,819.5656242
PER,Perú,2014,8541.863806,1031.918819,827.7650961
PER,Perú,2015,8825.758071,1055.811808,835.9215158
PER,Perú,2016,9169.315603,1086.346863,844.0504513
PER,Perú,2017,9396.256165,1102.631476,852.1665095
PER,Perú,2018,9769.193572,1135.616669,860.2545069
PER,Perú,2019,9987.377035,1125.970005,887.0020508
PER,Perú,2020,8887.453264,992.0336528,895.8822354
PER,Perú,2021,10091.78518,1115.308285,904.8426626
PER,Perú,2022,10364.31078,1134.095613,913.8833324
PRT,Portugal,1900,100.0,100.0,100.0
PRT,Portugal,1901,98.26974218,97.4939759,100.7957069
PRT,Portugal,1902,98.87269582,97.25301205,101.665433
PRT,Portugal,1903,100.2620906,97.78313253,102.5351591
PRT,Portugal,1904,101.6290566,98.26506024,103.4233901
PRT,Portugal,1905,98.78184834,94.69879518,104.311621
