geocodigoFundar,geonombreFundar,anio,country_name_abbreviation,sector_bp,sector_bp_name,export_value_pc
SLE,Sierra Leona,2020,Sierra Leone,8,"Textiles, indumentaria y calzado",0.442738915798618
SSD,Sudán del Sur,2020,South Sudan,8,"Textiles, indumentaria y calzado",0.0594828506080999
THA,Tailandia,2020,Thailand,7,Madera,1.88734923773879
MKD,Macedonia del Norte,2020,North Macedonia,11,Maquinaria,27.282923490404
EGY,Egipto,2020,Egypt,2,Alimentos procesados,5.06999982100305
WLF,Wallis y Futuna,2020,Wallis and Futuna Isds,11,Maquinaria,85.5366942900184
ASM,Samoa Americana,2020,American Samoa,8,"Textiles, indumentaria y calzado",1.38681179254932
BIH,Bosnia y Herzegovina,2020,Bosnia Herzegovina,11,Maquinaria,15.1136078086292
CPV,Cabo Verde,2020,Cabo Verde,1,Productos agropecuarios,32.6361331716337
TCD,Chad,2020,Chad,11,Maquinaria,0.114362624019636
COG,Congo,2020,Congo,8,"Textiles, indumentaria y calzado",0.0221961080950335
DOM,Rep. Dominicana,2020,Dominican Rep.,1,Productos agropecuarios,6.78400862647757
NER,Níger,2020,Niger,1,Productos agropecuarios,11.2548176117341
PRY,Paraguay,2020,Paraguay,3,Minerales,20.0146652763988
PRT,Portugal,2020,Portugal,3,Minerales,5.08491187241024
SMR,San Marino,2020,San Marino,4,Químicos,13.3803716109497
SAU,Arabia Saudita,2020,Saudi Arabia,4,Químicos,10.2389373376724
ZAF,Sudáfrica,2020,South Africa,11,Maquinaria,6.46047009643016
SWZ,Eswatini,2020,Eswatini,1,Productos agropecuarios,3.965335524246
CHE,Suiza,2020,Switzerland,8,"Textiles, indumentaria y calzado",1.46085793225302
TKM,Turkmenistán,2020,Turkmenistan,11,Maquinaria,0.0881001982521281
USA,Estados Unidos,2020,USA,13,Otros productos industriales,8.99686037462644
ASM,Samoa Americana,2020,American Samoa,11,Maquinaria,16.1162338547832
ARG,Argentina,2020,Argentina,5,Plásticos y gomas,1.6264801613797
BOL,Bolivia,2020,Bolivia (Plurinational State of),11,Maquinaria,0.861583572400632
CZE,Chequia,2020,Czechia,9,Piedra y vidrio,2.1901725954856
LBR,Liberia,2020,Liberia,7,Madera,1.99760086982407
MDG,Madagascar,2020,Madagascar,9,Piedra y vidrio,9.4287955362233
MRT,Mauritania,2020,Mauritania,10,Metales,0.28737279297977
NIU,Niue,2020,Niue,10,Metales,0.0608588585105476
PHL,Filipinas,2020,Philippines,4,Químicos,1.76091041669752
SVN,Eslovenia,2020,Slovenia,9,Piedra y vidrio,1.67937882087853
TJK,Tayikistán,2020,Tajikistan,13,Otros productos industriales,0.111912449075356
TKL,Tokelau,2020,Tokelau,4,Químicos,28.5552266888949
VEN,Venezuela,2020,Venezuela,6,Cueros y pieles,0.101081876110836
AZE,Azerbaiyán,2020,Azerbaijan,12,Transporte,0.184949370492095
BRB,Barbados,2020,Barbados,11,Maquinaria,8.60439680377424
ECU,Ecuador,2020,Ecuador,11,Maquinaria,0.781767864067614
DJI,Djibouti,2020,Djibouti,3,Minerales,7.08434358404332
NZL,Nueva Zelanda,2020,New Zealand,4,Químicos,5.41957749350527
STP,Santo Tomé y Príncipe,2020,Sao Tome and Principe,12,Transporte,13.472413996574
VNM,Vietnam,2020,Viet Nam,4,Químicos,1.64825562383706
TJK,Tayikistán,2020,Tajikistan,6,Cueros y pieles,0.6343754971666
GBR,Reino Unido,2020,United Kingdom,8,"Textiles, indumentaria y calzado",3.26946914114659
BFA,Burkina Faso,2020,Burkina Faso,11,Maquinaria,0.422557508462652
AFG,Afganistán,2020,Afghanistan,4,Químicos,0.131657463909058
BGD,Bangladesh,2020,Bangladesh,6,Cueros y pieles,0.910116880765167
DMA,Dominica,2020,Dominica,3,Minerales,9.49429990785934
EST,Estonia,2020,Estonia,13,Otros productos industriales,12.1683622356905
DEU,Alemania,2020,Germany,9,Piedra y vidrio,2.7740397068551
GUY,Guyana,2020,Guyana,9,Piedra y vidrio,33.3870665506463
HTI,Haití,2020,Haiti,4,Químicos,3.4300283118758
KAZ,Kazajstán,2020,Kazakhstan,10,Metales,16.4171679470496
KOR,Corea del Sur,2020,Rep. of Korea,4,Químicos,9.2145502430208
MOZ,Mozambique,2020,Mozambique,10,Metales,29.2062295368201
PER,Perú,2020,Peru,12,Transporte,0.176037791735497
PHL,Filipinas,2020,Philippines,10,Metales,4.43299239445813
SEN,Senegal,2020,Senegal,6,Cueros y pieles,0.147921845002036
IND,India,2020,India,7,Madera,0.959809913559849
VNM,Vietnam,2020,Viet Nam,13,Otros productos industriales,6.81559349223437
SWE,Suecia,2020,Sweden,1,Productos agropecuarios,4.45997926836453
CHE,Suiza,2020,Switzerland,3,Minerales,0.948530324256612
ZMB,Zambia,2020,Zambia,6,Cueros y pieles,0.0696468837817935
ASM,Samoa Americana,2020,American Samoa,10,Metales,3.1109398091367
AZE,Azerbaiyán,2020,Azerbaijan,10,Metales,1.56443278256548
COK,Islas Cook,2020,Cook Isds,1,Productos agropecuarios,71.474861299002
ECU,Ecuador,2020,Ecuador,8,"Textiles, indumentaria y calzado",0.66871990815146
GAB,Gabón,2020,Gabon,12,Transporte,24.3788858040914
GIN,Guinea,2020,Guinea,10,Metales,0.150077539404747
ISL,Islandia,2020,Iceland,11,Maquinaria,4.01933472596547
ITA,Italia,2020,Italy,3,Minerales,2.36550861988198
KEN,Kenia,2020,Kenya,9,Piedra y vidrio,6.92093525061899
MNE,Montenegro,2020,Montenegro,11,Maquinaria,8.49116647141009
SXM,San Martín (parte holandesa),2020,Saint Maarten,9,Piedra y vidrio,6.8349015293639
SRB,Serbia,2020,Serbia,7,Madera,4.38144350352308
SYR,Siria,2020,Syria,11,Maquinaria,0.599786359690514
TCA,Islas Turcas y Caicos,2020,Turks and Caicos Isds,3,Minerales,83.0088703118599
AND,Andorra,2020,Andorra,13,Otros productos industriales,28.5968249174434
CHL,Chile,2020,Chile,3,Minerales,33.7554117744909
COG,Congo,2020,Congo,9,Piedra y vidrio,1.20520799344592
ATF,Tierras Australes Francesas,2020,Fr. South Antarctic Terr.,9,Piedra y vidrio,1.45441444723932
GIN,Guinea,2020,Guinea,7,Madera,0.0154003252850577
CUW,Curazao,2020,Curaçao,1,Productos agropecuarios,13.3058610049956
MHL,Islas Marshall,2020,Marshall Isds,13,Otros productos industriales,0.320523644982208
PCN,Pitcairn,2020,Pitcairn,10,Metales,6.47508045965424
BLM,San Barthélemy,2020,Saint Barthélemy,10,Metales,70.167955480485
ZAF,Sudáfrica,2020,South Africa,6,Cueros y pieles,0.224126970138727
TGO,Togo,2020,Togo,5,Plásticos y gomas,5.4132638375927
ARM,Armenia,2020,Armenia,12,Transporte,0.47005951991905
BMU,Bermuda,2020,Bermuda,5,Plásticos y gomas,0.134106767101726
COL,Colombia,2020,Colombia,3,Minerales,43.9595107789927
SLV,El Salvador,2020,El Salvador,12,Transporte,0.732905416450086
FIN,Finlandia,2020,Finland,1,Productos agropecuarios,2.14235770918526
GRD,Granada,2020,Grenada,11,Maquinaria,5.01157941879373
MUS,Mauricio,2020,Mauritius,13,Otros productos industriales,4.74710237343361
CUW,Curazao,2020,Curaçao,13,Otros productos industriales,3.10907214609533
QAT,Qatar,2020,Qatar,7,Madera,0.0321096514839016
SVK,Eslovaquia,2020,Slovakia,12,Transporte,36.7424720305165
SOM,Somalia,2020,Somalia,8,"Textiles, indumentaria y calzado",0.0293778606406982
ATG,Antigua y Barbuda,2020,Antigua and Barbuda,3,Minerales,37.8042647289089
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,7,Madera,0.807775035818706
DMA,Dominica,2020,Dominica,7,Madera,0.332470339943111
CIV,Costa de Marfil,2020,Côte d'Ivoire,4,Químicos,3.23405114183257
LBR,Liberia,2020,Liberia,4,Químicos,0.0347277598159828
OMN,Omán,2020,Oman,6,Cueros y pieles,0.0184304326264634
MNP,Islas Marianas,2020,N. Mariana Isds,8,"Textiles, indumentaria y calzado",9.01495640330764
SYR,Siria,2020,Syria,13,Otros productos industriales,1.18507083068438
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,4,Químicos,15.8120143267478
SLV,El Salvador,2020,El Salvador,4,Químicos,6.86678788282105
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),3,Minerales,0.0008855792379776
JAM,Jamaica,2020,Jamaica,11,Maquinaria,1.48890690024884
PER,Perú,2020,Peru,5,Plásticos y gomas,1.6368063539627
VNM,Vietnam,2020,Viet Nam,10,Metales,4.34024079329927
TCA,Islas Turcas y Caicos,2020,Turks and Caicos Isds,5,Plásticos y gomas,1.29999281304297
TUV,Tuvalu,2020,Tuvalu,1,Productos agropecuarios,82.9786455925922
ZMB,Zambia,2020,Zambia,7,Madera,0.313883830243194
BWA,Botswana,2020,Botswana,8,"Textiles, indumentaria y calzado",0.3570055195771
ISL,Islandia,2020,Iceland,5,Plásticos y gomas,0.523263560454038
JAM,Jamaica,2020,Jamaica,2,Alimentos procesados,20.7989036138691
SYC,Seychelles,2020,Seychelles,9,Piedra y vidrio,0.0491658863808772
TGO,Togo,2020,Togo,9,Piedra y vidrio,2.73218277365264
ATG,Antigua y Barbuda,2020,Antigua and Barbuda,6,Cueros y pieles,0.0336352639359631
BTN,Bhután,2020,Bhutan,9,Piedra y vidrio,0.021204073729389
SLB,Islas Salomón,2020,Solomon Isds,10,Metales,0.107804372928582
CYM,Islas Caimán,2020,Cayman Isds,13,Otros productos industriales,0.463285735805854
COK,Islas Cook,2020,Cook Isds,10,Metales,1.06113506996013
SLV,El Salvador,2020,El Salvador,11,Maquinaria,8.29730811478055
IRN,Irán,2020,Iran,13,Otros productos industriales,0.491798361720501
ISR,Israel,2020,Israel,11,Maquinaria,26.2352798695467
CIV,Costa de Marfil,2020,Côte d'Ivoire,6,Cueros y pieles,0.0134417859101663
LBY,Libia,2020,Libya,13,Otros productos industriales,0.0166077850500851
TLS,Timor-Leste,2020,Timor-Leste,13,Otros productos industriales,0.0468693540256388
RUS,Rusia,2020,Russian Federation,8,"Textiles, indumentaria y calzado",0.443769842944669
TKL,Tokelau,2020,Tokelau,9,Piedra y vidrio,45.6275121364095
TTO,Trinidad y Tobago,2020,Trinidad and Tobago,6,Cueros y pieles,0.0098096463985572
MKD,Macedonia del Norte,2020,North Macedonia,9,Piedra y vidrio,1.523028318189
URY,Uruguay,2020,Uruguay,13,Otros productos industriales,1.12019137515904
CUB,Cuba,2020,Cuba,7,Madera,3.24130724170071
BEN,Benin,2020,Benin,13,Otros productos industriales,0.165494844395353
FJI,Fiji,2020,Fiji,9,Piedra y vidrio,7.51432629140556
HUN,Hungría,2020,Hungary,12,Transporte,17.2762902736044
CIV,Costa de Marfil,2020,Côte d'Ivoire,9,Piedra y vidrio,10.8209043354859
PAK,Pakistán,2020,Pakistan,2,Alimentos procesados,3.21743897229159
QAT,Qatar,2020,Qatar,1,Productos agropecuarios,0.0913970483475863
AUT,Austria,2020,Austria,8,"Textiles, indumentaria y calzado",3.67671707250461
BGD,Bangladesh,2020,Bangladesh,12,Transporte,0.397605464925946
BLR,Belarús,2020,Belarus,10,Metales,8.28790880925783
EST,Estonia,2020,Estonia,2,Alimentos procesados,4.14330529192523
GEO,Georgia,2020,Georgia,12,Transporte,11.794160789951
CIV,Costa de Marfil,2020,Côte d'Ivoire,13,Otros productos industriales,0.159479441799909
KGZ,Kirguistán,2020,Kyrgyzstan,13,Otros productos industriales,0.520736272362231
MWI,Malawi,2020,Malawi,9,Piedra y vidrio,2.32174300517964
OMN,Omán,2020,Oman,3,Minerales,55.9420121364738
RUS,Rusia,2020,Russian Federation,6,Cueros y pieles,0.0457173059093988
VCT,San Vicente y las Granadinas,2020,Saint Vincent and the Grenadines,2,Alimentos procesados,1.72841159192726
IND,India,2020,India,11,Maquinaria,11.6271867628718
SUR,Suriname,2020,Suriname,8,"Textiles, indumentaria y calzado",0.0442689543436573
UZB,Uzbekistán,2020,Uzbekistan,5,Plásticos y gomas,2.52839027125856
ZMB,Zambia,2020,Zambia,12,Transporte,0.352939663037569
ASM,Samoa Americana,2020,American Samoa,12,Transporte,1.49482650694851
BWA,Botswana,2020,Botswana,9,Piedra y vidrio,89.559717387678
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,2,Alimentos procesados,0.230811561469272
CCK,Islas Cocos,2020,Cocos Isds,2,Alimentos procesados,0.69624940589679
GEO,Georgia,2020,Georgia,6,Cueros y pieles,0.0404006244459028
MDV,Maldivas,2020,Maldives,9,Piedra y vidrio,0.0020241215089709
NRU,Nauru,2020,Nauru,5,Plásticos y gomas,0.337963093805498
ESP,España,2020,Spain,4,Químicos,12.7766297439911
GUM,Guam,2020,Guam,3,Minerales,0.973039593906334
KGZ,Kirguistán,2020,Kyrgyzstan,9,Piedra y vidrio,67.6474434167822
MAR,Marruecos,2020,Morocco,6,Cueros y pieles,0.263820370669053
SXM,San Martín (parte holandesa),2020,Saint Maarten,3,Minerales,0.51477650048832
LCA,Santa Lucía,2020,Saint Lucia,2,Alimentos procesados,25.1176649904309
VCT,San Vicente y las Granadinas,2020,Saint Vincent and the Grenadines,4,Químicos,0.10739896090953
BEN,Benin,2020,Benin,6,Cueros y pieles,0.184507535156039
LAO,Laos,2020,Lao People's Dem. Rep.,5,Plásticos y gomas,3.84799275332129
GBR,Reino Unido,2020,United Kingdom,4,Químicos,16.1132849066712
AUS,Australia,2020,Australia,8,"Textiles, indumentaria y calzado",0.971641715198393
BEL,Bélgica,2020,Belgium,10,Metales,7.70490926374394
BWA,Botswana,2020,Botswana,7,Madera,0.0873177861780336
KIR,Kiribati,2020,Kiribati,12,Transporte,0.174046693279932
KGZ,Kirguistán,2020,Kyrgyzstan,6,Cueros y pieles,0.340457773270341
NOR,Noruega,2020,Norway,2,Alimentos procesados,0.737262908462158
QAT,Qatar,2020,Qatar,11,Maquinaria,1.11198854811169
URY,Uruguay,2020,Uruguay,9,Piedra y vidrio,0.392348222948344
CHN,China,2020,China,3,Minerales,1.31204051972146
MNG,Mongolia,2020,Mongolia,11,Maquinaria,0.390095164167258
FSM,Micronesia,2020,FS Micronesia,13,Otros productos industriales,0.0736497171777203
SYR,Siria,2020,Syria,6,Cueros y pieles,0.56820862293119
CMR,Camerún,2020,Cameroon,4,Químicos,1.68903133778973
CXR,Isla Christmas,2020,Christmas Isds,3,Minerales,7.41450307830623
LSO,Lesotho,2020,Lesotho,6,Cueros y pieles,0.0399623261405503
TJK,Tayikistán,2020,Tajikistan,5,Plásticos y gomas,0.0475734082840962
UGA,Uganda,2020,Uganda,6,Cueros y pieles,0.174068525408
BOL,Bolivia,2020,Bolivia (Plurinational State of),2,Alimentos procesados,2.58110154583902
ERI,Eritrea,2020,Eritrea,6,Cueros y pieles,0.0001311074438548
PSE,Palestina,2020,State of Palestine,6,Cueros y pieles,0.3068358308597
MDG,Madagascar,2020,Madagascar,6,Cueros y pieles,0.85685817528766
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,3,Minerales,1.56227924937973
URY,Uruguay,2020,Uruguay,2,Alimentos procesados,3.17797562424618
LKA,Sri Lanka,2020,Sri Lanka,12,Transporte,2.14356071744895
SHN,Santa Elena,2020,Saint Helena,6,Cueros y pieles,0.0337653686866807
ESP,España,2020,Spain,13,Otros productos industriales,3.57195247967109
AFG,Afganistán,2020,Afghanistan,5,Plásticos y gomas,0.0569822802442287
ASM,Samoa Americana,2020,American Samoa,4,Químicos,2.53654366057647
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,8,"Textiles, indumentaria y calzado",1.40402861432162
CPV,Cabo Verde,2020,Cabo Verde,2,Alimentos procesados,47.0628561613292
LBY,Libia,2020,Libya,9,Piedra y vidrio,19.375644954563
NOR,Noruega,2020,Norway,13,Otros productos industriales,2.6608189813693
SSD,Sudán del Sur,2020,South Sudan,5,Plásticos y gomas,0.0075261442198454
COG,Congo,2020,Congo,5,Plásticos y gomas,0.0277028834083755
GRD,Granada,2020,Grenada,3,Minerales,0.422399430615607
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,2,Alimentos procesados,0.482212412580796
CRI,Costa Rica,2020,Costa Rica,2,Alimentos procesados,9.87263923087305
FRA,Francia,2020,France,3,Minerales,2.35399301555976
HKG,Hong Kong,2020,"China, Hong Kong SAR",1,Productos agropecuarios,3.71780470389818
SLV,El Salvador,2020,El Salvador,2,Alimentos procesados,13.7025942178637
CUW,Curazao,2020,Curaçao,6,Cueros y pieles,0.183065476272907
NFK,Isla Norfolk,2020,Norfolk Isds,3,Minerales,1.85538061251325
TJK,Tayikistán,2020,Tajikistan,11,Maquinaria,0.403313878085073
TUN,Túnez,2020,Tunisia,9,Piedra y vidrio,0.761367639587123
USA,Estados Unidos,2020,USA,9,Piedra y vidrio,4.49073131154188
CXR,Isla Christmas,2020,Christmas Isds,7,Madera,1.03921293811596
ECU,Ecuador,2020,Ecuador,2,Alimentos procesados,12.9518586405437
FJI,Fiji,2020,Fiji,4,Químicos,2.6541085971679
PYF,Polinesia Francesa,2020,French Polynesia,2,Alimentos procesados,6.60349493549453
GHA,Ghana,2020,Ghana,10,Metales,1.53024855254231
RUS,Rusia,2020,Russian Federation,12,Transporte,1.52987964246523
EGY,Egipto,2020,Egypt,6,Cueros y pieles,0.204764761820097
CPV,Cabo Verde,2020,Cabo Verde,5,Plásticos y gomas,0.221145867489466
CAF,Rep. Centroafricana,2020,Central African Rep.,6,Cueros y pieles,0.0311836594399397
DEU,Alemania,2020,Germany,10,Metales,7.17504461425257
TON,Tonga,2020,Tonga,3,Minerales,0.0099335958828562
BGR,Bulgaria,2020,Bulgaria,7,Madera,2.39495163292839
TCD,Chad,2020,Chad,7,Madera,0.0039973372489292
CIV,Costa de Marfil,2020,Côte d'Ivoire,5,Plásticos y gomas,9.59192640983733
SYR,Siria,2020,Syria,5,Plásticos y gomas,0.822602896554424
ARE,Emiratos Árabes Unidos,2020,United Arab Emirates,13,Otros productos industriales,1.70839562852278
GUM,Guam,2020,Guam,2,Alimentos procesados,0.0893425343261895
MYS,Malasia,2020,Malaysia,5,Plásticos y gomas,7.43150993193659
MDV,Maldivas,2020,Maldives,3,Minerales,3.20762228982299
MUS,Mauricio,2020,Mauritius,9,Piedra y vidrio,5.04758722286342
MSR,Montserrat,2020,Montserrat,7,Madera,0.147636360933394
TUN,Túnez,2020,Tunisia,11,Maquinaria,31.1224188179208
VEN,Venezuela,2020,Venezuela,12,Transporte,0.14916925218778
KOR,Corea del Sur,2020,Rep. of Korea,2,Alimentos procesados,1.18705512886013
MLI,Malí,2020,Mali,6,Cueros y pieles,0.0339225281074097
NAM,Namibia,2020,Namibia,5,Plásticos y gomas,1.03959263105666
TCA,Islas Turcas y Caicos,2020,Turks and Caicos Isds,12,Transporte,2.00264434046146
GUM,Guam,2020,Guam,12,Transporte,0.949319836782605
CHE,Suiza,2020,Switzerland,5,Plásticos y gomas,1.79945124892007
EGY,Egipto,2020,Egypt,7,Madera,2.19128582067137
YEM,Yemen,2020,Yemen,2,Alimentos procesados,1.36666074707882
ZMB,Zambia,2020,Zambia,5,Plásticos y gomas,0.251516455006324
KHM,Camboya,2020,Cambodia,2,Alimentos procesados,0.466843313875329
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),9,Piedra y vidrio,0.0402489026889326
OMN,Omán,2020,Oman,12,Transporte,9.36512784959642
AIA,Anguila,2020,Anguilla,10,Metales,7.98705329753415
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,12,Transporte,0.28365061520202
SUR,Suriname,2020,Suriname,5,Plásticos y gomas,0.131924797648171
WSM,Samoa,2020,Samoa,9,Piedra y vidrio,0.288170851377933
MNG,Mongolia,2020,Mongolia,9,Piedra y vidrio,31.745463416223
NIC,Nicaragua,2020,Nicaragua,12,Transporte,0.0969741322035759
THA,Tailandia,2020,Thailand,13,Otros productos industriales,3.83858396063843
CAN,Canadá,2020,Canada,3,Minerales,21.7901924086634
HTI,Haití,2020,Haiti,3,Minerales,0.132645485434572
KOR,Corea del Sur,2020,Rep. of Korea,5,Plásticos y gomas,7.14054376908868
BDI,Burundi,2020,Burundi,13,Otros productos industriales,0.4602338609537
CCK,Islas Cocos,2020,Cocos Isds,6,Cueros y pieles,0.481631839996722
GHA,Ghana,2020,Ghana,6,Cueros y pieles,0.0287478014922841
GIN,Guinea,2020,Guinea,5,Plásticos y gomas,0.171835723051873
SUR,Suriname,2020,Suriname,12,Transporte,0.382694683469051
DOM,Rep. Dominicana,2020,Dominican Rep.,13,Otros productos industriales,14.0360919689605
GUM,Guam,2020,Guam,5,Plásticos y gomas,1.55847104581638
TON,Tonga,2020,Tonga,4,Químicos,0.394449341257387
IRN,Irán,2020,Iran,5,Plásticos y gomas,12.9787439059196
BLR,Belarús,2020,Belarus,2,Alimentos procesados,3.85482012837701
CIV,Costa de Marfil,2020,Côte d'Ivoire,2,Alimentos procesados,45.0924722924137
LTU,Lituania,2020,Lithuania,13,Otros productos industriales,11.8173003153261
PHL,Filipinas,2020,Philippines,7,Madera,1.54926904200128
MDA,Moldavia,2020,Rep. of Moldova,2,Alimentos procesados,11.1061210514334
SVK,Eslovaquia,2020,Slovakia,3,Minerales,2.85873328985317
CRI,Costa Rica,2020,Costa Rica,4,Químicos,5.32522185423105
PSE,Palestina,2020,State of Palestine,12,Transporte,1.20487551932142
GUY,Guyana,2020,Guyana,13,Otros productos industriales,0.152805731694187
GNQ,Guinea Ecuatorial,2020,Equatorial Guinea,4,Químicos,3.602288292884
BES,Bonaire,2020,Bonaire,2,Alimentos procesados,11.1083616832036
SSD,Sudán del Sur,2020,South Sudan,12,Transporte,0.0256131004524966
YEM,Yemen,2020,Yemen,11,Maquinaria,2.54070096983463
CHL,Chile,2020,Chile,12,Transporte,1.72509528215043
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,11,Maquinaria,0.403556551238478
PRT,Portugal,2020,Portugal,2,Alimentos procesados,6.16220621825816
TON,Tonga,2020,Tonga,2,Alimentos procesados,11.2148181940396
GHA,Ghana,2020,Ghana,5,Plásticos y gomas,1.07905089776016
NGA,Nigeria,2020,Nigeria,12,Transporte,5.46641071177675
MNP,Islas Marianas,2020,N. Mariana Isds,6,Cueros y pieles,29.9411808256482
SLB,Islas Salomón,2020,Solomon Isds,3,Minerales,6.82504908480433
IRN,Irán,2020,Iran,2,Alimentos procesados,3.40897268216144
POL,Polonia,2020,Poland,2,Alimentos procesados,6.91307388602133
SHN,Santa Elena,2020,Saint Helena,7,Madera,0.797207989205493
WLF,Wallis y Futuna,2020,Wallis and Futuna Isds,9,Piedra y vidrio,0.202109041423142
NPL,Nepal,2020,Nepal,3,Minerales,0.0330964209114096
LAO,Laos,2020,Lao People's Dem. Rep.,6,Cueros y pieles,0.0540166157544594
MLT,Malta,2020,Malta,1,Productos agropecuarios,6.45574510090015
RWA,Ruanda,2020,Rwanda,13,Otros productos industriales,0.376654408749533
AND,Andorra,2020,Andorra,2,Alimentos procesados,0.996785549253859
CRI,Costa Rica,2020,Costa Rica,13,Otros productos industriales,31.8542002891667
IND,India,2020,India,13,Otros productos industriales,2.2541533157382
MEX,México,2020,Mexico,7,Madera,0.760449068056422
NAM,Namibia,2020,Namibia,12,Transporte,1.3852408514619
ARG,Argentina,2020,Argentina,4,Químicos,6.84504322960297
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,5,Plásticos y gomas,0.0687536723898821
ZWE,Zimbabwe,2020,Zimbabwe,7,Madera,0.677103937869554
