geocodigoFundar,geonombreFundar,location_name_short_en,partner_code,partner_name_short_en,import_value_pca,import_value_pcb
AUS,Australia,Australia,IRL,Ireland,0.0255958254806772,0.529358480450577
AUS,Australia,Australia,IRN,Iran,1.34852844627662,0.0124833596176829
AUS,Australia,Australia,IRQ,Iraq,0.436844429611828,6.7548719297465e-05
AUS,Australia,Australia,ISL,Iceland,0.0,0.0045234680111843
AUS,Australia,Australia,ISR,Israel,0.0529062449530117,0.243127191017992
AUS,Australia,Australia,ITA,Italy,1.82708746999047,2.10783730566538
AUS,Australia,Australia,JAM,Jamaica,0.0129118580409933,0.0005103691765971
AUS,Australia,Australia,JOR,Jordan,0.0,0.0135390550361865
AUS,Australia,Australia,JPN,Japan,8.76669924074829,6.87347280544286
AUS,Australia,Australia,KEN,Kenya,0.0848029068570653,0.012357262613571
AUS,Australia,Australia,KHM,Cambodia,0.0,0.0751133550347059
AUS,Australia,Australia,KOR,South Korea,0.0291011370703049,4.77285960253355
AUS,Australia,Australia,KWT,Kuwait,1.20420258861091,0.0083517467481092
AUS,Australia,Australia,LAO,Laos,0.0,0.0395722282544205
AUS,Australia,Australia,LBN,Lebanon,0.0,0.0074909631704807
AUS,Australia,Australia,LBR,Liberia,0.0,3.69316369888019e-05
AUS,Australia,Australia,LBY,Libya,0.0,0.109843831556467
AUS,Australia,Australia,LKA,Sri Lanka,0.749098912292091,0.0890214365199288
AUS,Australia,Australia,MAR,Morocco,0.0117740219534325,0.0261752013716396
AUS,Australia,Australia,MDG,Madagascar,0.0063436620870751,0.0065353485350047
AUS,Australia,Australia,MEX,Mexico,0.14222634433903,0.835621527665838
AUS,Australia,Australia,MLI,Mali,0.0,0.052539732650169
AUS,Australia,Australia,MLT,Malta,0.0073818111789457,0.0063310205880723
AUS,Australia,Australia,MMR,Myanmar,0.006357380934952,0.015199826596014
AUS,Australia,Australia,MNG,Mongolia,0.0094355206556859,0.0010868176208687
AUS,Australia,Australia,MOZ,Mozambique,0.0148848326080493,0.0042050855326772
AUS,Australia,Australia,MUS,Mauritius,0.0,0.0051867892876848
AUS,Australia,Australia,MWI,Malawi,0.0099010435460173,0.0001484190238692
AUS,Australia,Australia,MYS,Malaysia,1.20678311736066,3.43662490386737
AUS,Australia,Australia,NCL,New Caledonia,0.0426545442437085,0.0083866067380801
AUS,Australia,Australia,NGA,Nigeria,0.0416201426057776,0.121201089176648
AUS,Australia,Australia,NLD,Netherlands,1.53230223522979,1.32831303615078
AUS,Australia,Australia,NOR,Norway,0.347495556996053,0.12245345277573
AUS,Australia,Australia,NZL,New Zealand,1.69716941359033,2.58502872156759
AUS,Australia,Australia,OMN,Oman,0.189760534975026,0.0217602441120986
AUS,Australia,Australia,PAK,Pakistan,0.553510930126281,0.112789328608814
AUS,Australia,Australia,PAN,Panama,0.0,0.0029295662119953
AUS,Australia,Australia,PER,Peru,0.0390859803173052,0.0759161167292967
AUS,Australia,Australia,PHL,Philippines,0.0892558573505148,0.209469463622296
AUS,Australia,Australia,PNG,Papua New Guinea,0.620606806540122,1.05373701595002
AUS,Australia,Australia,POL,Poland,0.0639402094049386,0.376337593594966
AUS,Australia,Australia,PRK,North Korea,0.0015530712973027,
AUS,Australia,Australia,PRT,Portugal,0.120307599428373,0.0907064566283463
AUS,Australia,Australia,PYF,French Polynesia,0.0104290705615048,0.0006636100759528
AUS,Australia,Australia,QAT,Qatar,0.612127404122264,0.134228946086873
AUS,Australia,Australia,REU,Réunion,0.0,
AUS,Australia,Australia,ROU,Romania,0.0022977598431214,0.0571924016348739
AUS,Australia,Australia,RUS,Russian Federation,0.0623016472208363,0.0925763943820026
AUS,Australia,Australia,SAU,Saudi Arabia,1.67862646262406,0.209742308953749
AUS,Australia,Australia,SDN,Sudan,0.0243000279994917,6.15447282202991e-05
AUS,Australia,Australia,SEN,Senegal,0.0131382800751737,0.036507026903529
AUS,Australia,Australia,SGP,Singapore,0.80565111684759,3.85766875417871
AUS,Australia,Australia,SLE,Sierra Leone,0.0,0.0019494566366983
AUS,Australia,Australia,SOM,Somalia,0.0,4.30355535825594e-05
AUS,Australia,Australia,SUR,Suriname,0.0,0.0002347032450367
AUS,Australia,Australia,SWE,Sweden,1.88037655817149,0.749775222304953
AUS,Australia,Australia,SYR,Syrian Arab Republic,0.0,0.0004880433040775
AUS,Australia,Australia,TGO,Togo,0.0381442706331455,0.0081573796074258
AUS,Australia,Australia,THA,Thailand,0.0460412281281786,4.65750238712879
AUS,Australia,Australia,TLS,Timor-Leste,0.0,0.0005226294016904
AUS,Australia,Australia,TTO,Trinidad and Tobago,0.0014720511384084,0.0031416667431651
AUS,Australia,Australia,TUR,Turkey,0.0180965284081709,0.325240723509982
AUS,Australia,Australia,TZA,Tanzania,0.112503412306438,0.0026454836056112
AUS,Australia,Australia,UGA,Uganda,0.119294859875501,0.0010699759738688
AUS,Australia,Australia,URY,Uruguay,0.0,0.0040366032414391
AUS,Australia,Australia,USA,United States of America,22.0483096899398,11.3598102778898
AUS,Australia,Australia,VDR,Fmr Dem. Rep. of Vietnam,0.0,
AUS,Australia,Australia,VEN,Venezuela,0.169474471414625,0.0005526744335813
AUS,Australia,Australia,VNM,Vietnam,0.0,1.79449824692961
AUS,Australia,Australia,VUT,Vanuatu,0.582687481262754,0.0006445790654184
AUS,Australia,Australia,WSM,Samoa,0.0,0.00244591852912
AUS,Australia,Australia,YEM,Yemen,0.0,0.007963922992314
AUS,Australia,Australia,YMD,Fmr Dem. Yemen,0.248939141292676,
AUS,Australia,Australia,YUG,Yugoslavia,0.0188851219745119,
AUS,Australia,Australia,ZAF,South Africa,0.632210416792093,0.369136089126864
AUS,Australia,Australia,ZMB,Zambia,0.0199280146887973,0.0035666990086989
AUS,Australia,Australia,ZWE,Zimbabwe,0.0598079709888001,0.0002256961624794
AUS,Australia,Australia,TWN,Taiwan,0.115762273688378,1.59433436360475
AUS,Australia,Australia,ANS,Undeclared Countries,1.39053226306105,4.39827166181377
AUT,Austria,Austria,AFG,Afghanistan,0.0347329563164018,0.0007111847172838
AUT,Austria,Austria,AGO,Angola,0.0702339919477923,0.0001898856596775
AUT,Austria,Austria,ALB,Albania,0.0116264138459474,0.0154211199613249
AUT,Austria,Austria,ANT,Netherlands Antilles,0.0016810815693211,
AUT,Austria,Austria,ARG,Argentina,0.125444692551367,0.0121917043130189
AUT,Austria,Austria,AUS,Australia,0.20956968386208,0.0280311761813403
AUT,Austria,Austria,BEL,Belgium,2.12443729402587,1.60660346694444
AUT,Austria,Austria,BEN,Benin,0.0051365790705092,1.78337190491992e-05
AUT,Austria,Austria,BGR,Bulgaria,0.517376487976996,0.352156996645941
AUT,Austria,Austria,BHR,Bahrain,0.0,0.0133626719060341
AUT,Austria,Austria,BHS,Bahamas,0.0095256724747097,0.0002130941915681
AUT,Austria,Austria,BMU,Bermuda,0.0095984812571045,6.35582514324522e-05
AUT,Austria,Austria,BOL,Bolivia,0.0,0.0048501618741308
AUT,Austria,Austria,BRA,Brazil,0.276631799474998,0.101061631535113
AUT,Austria,Austria,BRN,Brunei Darussalam,0.0,5.25905186092651e-05
AUT,Austria,Austria,CAF,Central African Republic,0.0,0.0001074475407951
AUT,Austria,Austria,CAN,Canada,0.461078600040263,0.138288003677754
AUT,Austria,Austria,CHE,Switzerland,5.93133770614319,4.63839896323241
AUT,Austria,Austria,CHL,Chile,0.0280037361676933,0.0595407764839431
AUT,Austria,Austria,CHN,China,0.233274279835955,2.70019863490711
AUT,Austria,Austria,CIV,Côte d'Ivoire,0.0195203564446812,0.0152202439609612
AUT,Austria,Austria,CMR,Cameroon,0.0089391568274935,0.0022178966143851
AUT,Austria,Austria,COD,Congo (Democratic Republic of the),0.018782186869571,0.0003655699286634
AUT,Austria,Austria,COL,Colombia,0.0218910263941387,0.0095358531093308
AUT,Austria,Austria,CRI,Costa Rica,0.0489878037843792,0.0143382120296445
AUT,Austria,Austria,CSK,Czechoslovakia,1.55894447297319,
AUT,Austria,Austria,CUB,Cuba,0.0016579557989986,0.0012108090252309
AUT,Austria,Austria,CYP,Cyprus,0.019399985259769,0.0121497892416013
AUT,Austria,Austria,DEU,Germany,48.2222439626553,40.0954242439012
AUT,Austria,Austria,DNK,Denmark,1.05255979553982,0.394029842629253
AUT,Austria,Austria,DOM,Dominican Republic,0.0433163845318849,0.0085380206624752
AUT,Austria,Austria,DZA,Algeria,0.0090659556595415,0.0793389977937135
AUT,Austria,Austria,ECU,Ecuador,0.112599706705245,0.01079534168219
AUT,Austria,Austria,EGY,Egypt,0.109350962232667,0.0159505977530645
AUT,Austria,Austria,ESP,Spain,0.238825756816238,1.50755212717108
AUT,Austria,Austria,ETH,Ethiopia,0.0164796959242452,0.0015527113668739
AUT,Austria,Austria,FIN,Finland,0.248063401124683,0.27962121347646
AUT,Austria,Austria,FRA,France,4.74527717038076,2.5869988191307
AUT,Austria,Austria,GAB,Gabon,0.0227152015420978,0.0002594963819224
AUT,Austria,Austria,GBR,United Kingdom,5.25489062646044,1.44522409862866
AUT,Austria,Austria,GHA,Ghana,0.127922337941704,0.007197237015474
AUT,Austria,Austria,GIN,Guinea,0.197414688477287,3.49251026308857e-05
AUT,Austria,Austria,GMB,Gambia,0.0057242017724737,3.53955489214376e-06
AUT,Austria,Austria,GRC,Greece,0.264829217447607,0.196752046788014
AUT,Austria,Austria,GTM,Guatemala,0.087553089666308,0.0017483765543116
AUT,Austria,Austria,GUY,Guyana,0.0,0.0035882251096475
AUT,Austria,Austria,HKG,Hong Kong,0.060713640870621,0.244519437010358
AUT,Austria,Austria,HND,Honduras,0.071361944148268,0.0028245362218435
AUT,Austria,Austria,HTI,Haiti,0.0,0.0003035028458289
AUT,Austria,Austria,HUN,Hungary,1.42570244115588,3.08754238604983
AUT,Austria,Austria,IDN,Indonesia,0.0624260223816593,0.052749082180009
AUT,Austria,Austria,IND,India,0.0405895296669005,0.311959988493422
AUT,Austria,Austria,IRL,Ireland,0.0238520456243824,0.281967709548676
AUT,Austria,Austria,IRN,Iran,0.138460022944563,0.0487345918402644
AUT,Austria,Austria,IRQ,Iraq,0.0,0.253265159683654
AUT,Austria,Austria,ISL,Iceland,0.0043081028904435,0.0417580298228433
AUT,Austria,Austria,ISR,Israel,0.140958766863554,0.0659249208712395
AUT,Austria,Austria,ITA,Italy,8.41103330208117,6.53908199185912
AUT,Austria,Austria,JAM,Jamaica,0.0,0.0002074870483743
AUT,Austria,Austria,JOR,Jordan,0.0,0.0022272988816294
AUT,Austria,Austria,JPN,Japan,0.317547661006063,0.797678901649494
AUT,Austria,Austria,KEN,Kenya,0.040856535726999,0.0027501076508387
AUT,Austria,Austria,KHM,Cambodia,0.0,0.084064140761073
AUT,Austria,Austria,KOR,South Korea,0.0343377143281712,0.575849423364008
AUT,Austria,Austria,KWT,Kuwait,0.0,0.0008747256426114
AUT,Austria,Austria,LBN,Lebanon,0.0447272666500228,0.0014269690116628
AUT,Austria,Austria,LBR,Liberia,0.0,1.20518492275842e-05
AUT,Austria,Austria,LBY,Libya,0.0,0.244429520322492
AUT,Austria,Austria,LKA,Sri Lanka,0.02437515644521,0.0398544988542142
AUT,Austria,Austria,MAR,Morocco,0.140770566299208,0.111276577914126
AUT,Austria,Austria,MDG,Madagascar,0.0078124705278347,0.0033134472881734
AUT,Austria,Austria,MEX,Mexico,0.0677378464147739,0.161094952097044
AUT,Austria,Austria,MLT,Malta,0.0055246537281776,0.014349277602249
AUT,Austria,Austria,MMR,Myanmar,0.0037358570023464,0.0426788644198298
AUT,Austria,Austria,MOZ,Mozambique,0.039495310201671,0.008443200915313
AUT,Austria,Austria,MUS,Mauritius,0.0,0.003012632695303
AUT,Austria,Austria,MWI,Malawi,0.0040013233475468,0.0001408453847439
AUT,Austria,Austria,MYS,Malaysia,0.0901268152300194,0.109854037734073
AUT,Austria,Austria,NCL,New Caledonia,0.013111308389607,3.94322572361857e-05
AUT,Austria,Austria,NGA,Nigeria,0.0510267998715451,0.0599277012571313
AUT,Austria,Austria,NIC,Nicaragua,0.0413181283567128,0.0011673354583147
AUT,Austria,Austria,NLD,Netherlands,3.85060340931987,3.76846939173403
AUT,Austria,Austria,NOR,Norway,0.445427693893896,0.178136533245751
AUT,Austria,Austria,NZL,New Zealand,0.017342702887381,0.0148769034716303
AUT,Austria,Austria,OMN,Oman,0.0,0.0005553687080196
AUT,Austria,Austria,PAK,Pakistan,0.0520011414839171,0.0457609995746323
AUT,Austria,Austria,PAN,Panama,0.0107489190553312,0.0024439396368716
AUT,Austria,Austria,PER,Peru,0.0754329888433564,0.0226369962431717
AUT,Austria,Austria,PHL,Philippines,0.0735236559215578,0.069576436161153
AUT,Austria,Austria,PNG,Papua New Guinea,0.0114577792793382,0.0014639333101332
AUT,Austria,Austria,POL,Poland,2.12652883922449,2.97717032883381
AUT,Austria,Austria,PRK,North Korea,0.0053144377011688,0.0004444056792592
AUT,Austria,Austria,PRT,Portugal,0.269561082619897,0.312856522264355
AUT,Austria,Austria,PRY,Paraguay,0.0083440653432746,0.0017830445256247
AUT,Austria,Austria,QAT,Qatar,0.0,0.0103583776786831
AUT,Austria,Austria,ROU,Romania,0.993196317063393,1.02298679296971
AUT,Austria,Austria,RUS,Russian Federation,2.50208584289512,1.27761888961566
AUT,Austria,Austria,SAU,Saudi Arabia,0.0,0.0205828548685989
AUT,Austria,Austria,SDN,Sudan,0.0393321344835519,0.0001230426871844
AUT,Austria,Austria,SEN,Senegal,0.0,0.0003595637975391
AUT,Austria,Austria,SGP,Singapore,0.014431264913988,0.132744604088098
AUT,Austria,Austria,SLE,Sierra Leone,0.0075115161584977,0.0041778927193931
AUT,Austria,Austria,SLV,El Salvador,0.0195376384204653,0.0010881323141114
AUT,Austria,Austria,SUR,Suriname,0.0224052916002246,0.0008086947799625
AUT,Austria,Austria,SWE,Sweden,1.72654504330383,0.845519912533918
AUT,Austria,Austria,SYR,Syrian Arab Republic,0.0301729539795614,0.0006083860595911
AUT,Austria,Austria,THA,Thailand,0.0305484914053219,0.179687572995542
AUT,Austria,Austria,TTO,Trinidad and Tobago,0.0020788336338447,0.000595383455864
AUT,Austria,Austria,TUN,Tunisia,0.0021307838465364,0.0678883844941418
AUT,Austria,Austria,TUR,Turkey,0.333628171075289,0.747716561952503
AUT,Austria,Austria,TZA,Tanzania,0.0429316856301574,0.0010305354832006
AUT,Austria,Austria,UGA,Uganda,0.0161862862956782,0.0012023135336892
AUT,Austria,Austria,URY,Uruguay,0.142619936222362,0.0235278152344959
AUT,Austria,Austria,USA,United States of America,3.20289709005812,2.52133831176647
AUT,Austria,Austria,VDR,Fmr Dem. Rep. of Vietnam,0.0055395072421255,
AUT,Austria,Austria,VEN,Venezuela,0.0,0.0006039218380425
AUT,Austria,Austria,VNM,Vietnam,0.0043326808346423,1.42432478236707
AUT,Austria,Austria,VUT,Vanuatu,0.0292612034032418,0.0
AUT,Austria,Austria,YMD,Fmr Dem. Yemen,0.0,
AUT,Austria,Austria,YUG,Yugoslavia,1.8010152224107,
AUT,Austria,Austria,ZAF,South Africa,0.411037545591838,0.0991360729537801
AUT,Austria,Austria,ZMB,Zambia,0.0799341435253685,0.0005218321458818
AUT,Austria,Austria,ZWE,Zimbabwe,0.132324805774883,0.0006536887310174
AUT,Austria,Austria,TWN,Taiwan,0.0115561620130476,0.304328345154463
AUT,Austria,Austria,ANS,Undeclared Countries,0.212200823764154,2.20417171550861
BDI,Burundi,Burundi,BEL,Belgium,37.6904549084687,4.31720091781204
BDI,Burundi,Burundi,BGR,Bulgaria,0.524606220775136,0.0561930208762728
BDI,Burundi,Burundi,CAN,Canada,2.6381450401925,0.448481773263245
BDI,Burundi,Burundi,CHE,Switzerland,0.910591167573162,0.112617965279999
BDI,Burundi,Burundi,CIV,Côte d'Ivoire,0.551886744248908,0.0423453259186046
BDI,Burundi,Burundi,COD,Congo (Democratic Republic of the),2.67059219656854,0.487769628572869
BDI,Burundi,Burundi,DEU,Germany,11.2881159585029,1.75125629320168
BDI,Burundi,Burundi,ECU,Ecuador,0.0,
BDI,Burundi,Burundi,FRA,France,8.45054092201331,1.61670202722673
BDI,Burundi,Burundi,GBR,United Kingdom,3.62218365891553,0.824001807028298
BDI,Burundi,Burundi,HKG,Hong Kong,1.38221026538028,0.977183958499898
BDI,Burundi,Burundi,IRN,Iran,3.7145809880453,0.0310446745086291
BDI,Burundi,Burundi,ITA,Italy,3.58234638728487,0.598832094187763
BDI,Burundi,Burundi,JPN,Japan,13.1014867552281,1.61772066216709
BDI,Burundi,Burundi,KEN,Kenya,3.45990282782801,8.91956899715766
BDI,Burundi,Burundi,NLD,Netherlands,5.63217570705172,1.55065084638533
BDI,Burundi,Burundi,NOR,Norway,1.5510581244308,0.0079622339130196
BDI,Burundi,Burundi,RWA,Rwanda,0.0,1.56027971795368
BDI,Burundi,Burundi,SWE,Sweden,1.96404130182362,0.0476103972005789
BDI,Burundi,Burundi,TZA,Tanzania,8.51475137289673,11.163985429124
BDI,Burundi,Burundi,UGA,Uganda,1.01903281421538,6.64091098329553
BDI,Burundi,Burundi,USA,United States of America,12.9710944495704,1.24487401255422
BDI,Burundi,Burundi,VEN,Venezuela,3.37185769527578,
BDI,Burundi,Burundi,ANS,Undeclared Countries,1.38899969469498,23.0273816056955
BEL,Bélgica,Belgium,AFG,Afghanistan,0.0,0.0002761752009605
BEL,Bélgica,Belgium,AGO,Angola,0.0654883083042562,0.0828747420584844
BEL,Bélgica,Belgium,ANT,Netherlands Antilles,0.0901663024565623,
BEL,Bélgica,Belgium,ARG,Argentina,1.09669751133936,0.089730323338326
BEL,Bélgica,Belgium,AUS,Australia,1.03980501479381,0.208795258347594
BEL,Bélgica,Belgium,AUT,Austria,0.371782863972515,0.723607193450207
BEL,Bélgica,Belgium,BDI,Burundi,0.070980368308842,0.0010987733343461
BEL,Bélgica,Belgium,BEN,Benin,0.0025232251539116,0.0009425221348338
BEL,Bélgica,Belgium,BFA,Burkina Faso,0.0005102852128674,0.0016110277752819
BEL,Bélgica,Belgium,BGR,Bulgaria,0.0500978603596005,0.307803725130171
BEL,Bélgica,Belgium,BHR,Bahrain,0.0560311623418149,0.0194654245294056
BEL,Bélgica,Belgium,BHS,Bahamas,0.0005911262234862,0.0002850769595832
BEL,Bélgica,Belgium,BMU,Bermuda,0.0,2.50336330343865e-06
BEL,Bélgica,Belgium,BOL,Bolivia,0.025945100625619,0.0219020176353773
BEL,Bélgica,Belgium,BRA,Brazil,0.643464225809978,0.735426524123043
BEL,Bélgica,Belgium,BRB,Barbados,0.0070265771302353,5.99722751906806e-05
BEL,Bélgica,Belgium,BRN,Brunei Darussalam,0.0,2.51376554520472e-06
BEL,Bélgica,Belgium,CAF,Central African Republic,0.0022242865922741,0.0009568470406544
BEL,Bélgica,Belgium,CAN,Canada,1.35627634622245,0.725119228743327
BEL,Bélgica,Belgium,CHE,Switzerland,1.47339580102511,1.60567716884546
BEL,Bélgica,Belgium,CHL,Chile,0.243148588969171,0.118707315626647
BEL,Bélgica,Belgium,CHN,China,0.171368191873664,4.64637102222676
BEL,Bélgica,Belgium,CIV,Côte d'Ivoire,0.0740551839564394,0.0917740244027714
BEL,Bélgica,Belgium,CMR,Cameroon,0.0615831360525046,0.021960011012427
BEL,Bélgica,Belgium,COD,Congo (Democratic Republic of the),3.38100382790527,0.0323781998366475
BEL,Bélgica,Belgium,COG,Congo,0.0755855478510635,0.0060991024515393
BEL,Bélgica,Belgium,COL,Colombia,0.169184493181218,0.0832100079328968
BEL,Bélgica,Belgium,CRI,Costa Rica,0.0274485295365395,0.136467478532733
BEL,Bélgica,Belgium,CSK,Czechoslovakia,0.253274517902354,
BEL,Bélgica,Belgium,CUB,Cuba,0.0361105941144551,0.0073319445359197
BEL,Bélgica,Belgium,CYP,Cyprus,0.0124840510620701,0.007923723263336
BEL,Bélgica,Belgium,DEU,Germany,21.6756780165686,13.9594377488866
BEL,Bélgica,Belgium,DJI,Djibouti,0.0003863086465244,1.01835662575372e-05
BEL,Bélgica,Belgium,DNK,Denmark,0.410699159101121,0.462294199122897
BEL,Bélgica,Belgium,DOM,Dominican Republic,0.0392652094094818,0.0125418086315365
BEL,Bélgica,Belgium,DZA,Algeria,0.0557589910762622,0.0860219222635648
BEL,Bélgica,Belgium,ECU,Ecuador,0.0885710494583879,0.0377205894386399
BEL,Bélgica,Belgium,EGY,Egypt,0.108958128180448,0.0685246513182857
BEL,Bélgica,Belgium,ESP,Spain,0.485097021455168,2.69351895881373
BEL,Bélgica,Belgium,ETH,Ethiopia,0.0125753007699389,0.0100259493705334
BEL,Bélgica,Belgium,FIN,Finland,0.773475192676035,0.526769020111017
BEL,Bélgica,Belgium,FRA,France,15.1315387364135,10.328296874947
BEL,Bélgica,Belgium,GAB,Gabon,0.0183995764204782,0.0125543937838169
BEL,Bélgica,Belgium,GBR,United Kingdom,6.67771689656059,4.40845430445918
BEL,Bélgica,Belgium,GHA,Ghana,0.108548482314823,0.0273068992505972
BEL,Bélgica,Belgium,GIN,Guinea,0.0135450541794817,0.0328949294932353
BEL,Bélgica,Belgium,GLP,Guadeloupe,0.0014106324821375,
BEL,Bélgica,Belgium,GMB,Gambia,0.0037391351418548,0.0002891664820853
BEL,Bélgica,Belgium,GNB,Guinea-Bissau,0.0,0.0038590898983287
BEL,Bélgica,Belgium,GNQ,Equatorial Guinea,0.0,5.95290765626395e-05
BEL,Bélgica,Belgium,GRC,Greece,0.085782342223197,0.11558888908155
BEL,Bélgica,Belgium,GTM,Guatemala,0.0447839644450596,0.0134264953340054
BEL,Bélgica,Belgium,GUF,French Guiana,0.002548685612439,
BEL,Bélgica,Belgium,GUY,Guyana,0.0066720522086166,0.0122846526476535
BEL,Bélgica,Belgium,HKG,Hong Kong,0.151038792364336,0.274071299217548
BEL,Bélgica,Belgium,HND,Honduras,0.0051148528641586,0.027332225376603
BEL,Bélgica,Belgium,HTI,Haiti,0.0520432107892297,0.0004114672690755
BEL,Bélgica,Belgium,HUN,Hungary,0.113234740060491,0.691233086082187
BEL,Bélgica,Belgium,IDN,Indonesia,0.192047907449027,0.287624969045814
BEL,Bélgica,Belgium,IND,India,0.307280081796926,1.59960138719038
BEL,Bélgica,Belgium,IRL,Ireland,0.123824673665015,4.74250975026161
BEL,Bélgica,Belgium,IRN,Iran,1.1890637225079,0.0078857689456055
BEL,Bélgica,Belgium,IRQ,Iraq,0.566888939848287,0.0020195668663635
BEL,Bélgica,Belgium,ISL,Iceland,0.0209190106163376,0.0274448358852896
BEL,Bélgica,Belgium,ISR,Israel,0.38663108456743,0.410614929343789
BEL,Bélgica,Belgium,ITA,Italy,4.03364722520694,4.45022290757164
BEL,Bélgica,Belgium,JAM,Jamaica,0.0071023281069979,0.0004827772055741
BEL,Bélgica,Belgium,JOR,Jordan,0.0,0.0088894978757907
BEL,Bélgica,Belgium,JPN,Japan,0.818111277284744,1.95105569058313
BEL,Bélgica,Belgium,KEN,Kenya,0.0282571243040737,0.0113851185655521
BEL,Bélgica,Belgium,KHM,Cambodia,0.005062608795906,0.0549023094304539
