geocodigoFundar,geonombreFundar,anio,letra,es_agregacion,letra_desc_abrev,valor_relativo_arg
DNK,Dinamarca,2003,L,0,Servicios inmobiliarios,348.965535786684
EA19,Eurozona,2003,L,1,Servicios inmobiliarios,403.677957079699
EGY,Egipto,2003,L,0,Servicios inmobiliarios,540.370581307798
ESP,España,2003,L,0,Servicios inmobiliarios,282.068390612804
EST,Estonia,2003,L,0,Servicios inmobiliarios,51.0133653631347
EU13,Unión Europea (28 países excluyendo EU15),2003,L,1,Servicios inmobiliarios,73.4726776785197
EU15,Unión Europea (15 países),2003,L,1,Servicios inmobiliarios,441.329131030755
EU27_2020,Unión Europea (27 países),2003,L,1,Servicios inmobiliarios,336.724755156807
EU28,Unión Europea (28 países),2003,L,1,Servicios inmobiliarios,370.514908475118
FIN,Finlandia,2003,L,0,Servicios inmobiliarios,514.893237060061
FRA,Francia,2003,L,0,Servicios inmobiliarios,360.945821462357
G20,G-20,2003,L,1,Servicios inmobiliarios,143.096676862146
GBR,Reino Unido,2003,L,0,Servicios inmobiliarios,580.041590936044
GRC,Grecia,2003,L,0,Servicios inmobiliarios,3090.66975748733
HRV,Croacia,2003,L,0,Servicios inmobiliarios,748.57224218722
HUN,Hungría,2003,L,0,Servicios inmobiliarios,63.8140929287135
IDN,Indonesia,2003,L,0,Servicios inmobiliarios,40.0955378000381
IND,India,2003,L,0,Servicios inmobiliarios,53.1750321998792
IRL,Irlanda,2003,L,0,Servicios inmobiliarios,1071.46670104998
ISL,Islandia,2003,L,0,Servicios inmobiliarios,754.909550746182
ISR,Israel,2003,L,0,Servicios inmobiliarios,729.667948226456
ITA,Italia,2003,L,0,Servicios inmobiliarios,703.499513209535
JPN,Japón,2003,L,0,Servicios inmobiliarios,331.107841325615
KAZ,Kazajstán,2003,L,0,Servicios inmobiliarios,22.267285198536
KOR,Corea del Sur,2003,L,0,Servicios inmobiliarios,101.579931545953
LTU,Lituania,2003,L,0,Servicios inmobiliarios,96.5963969231533
LUX,Luxemburgo,2003,L,0,Servicios inmobiliarios,1084.79855424611
LVA,Letonia,2003,L,0,Servicios inmobiliarios,36.147087944972
MEX,México,2003,L,0,Servicios inmobiliarios,186.858450158448
MLT,Malta,2003,L,0,Servicios inmobiliarios,429.017262444874
MYS,Malasia,2003,L,0,Servicios inmobiliarios,44.9558578957965
NLD,Países Bajos,2003,L,0,Servicios inmobiliarios,360.010370153815
NOR,Noruega,2003,L,0,Servicios inmobiliarios,624.025522713671
NZL,Nueva Zelanda,2003,L,0,Servicios inmobiliarios,275.935865011487
OECD,Países miembros de OCDE,2003,L,1,Servicios inmobiliarios,360.486404342226
PER,Perú,2003,L,0,Servicios inmobiliarios,160.758827731336
PHL,Filipinas,2003,L,0,Servicios inmobiliarios,44.3303390433533
POL,Polonia,2003,L,0,Servicios inmobiliarios,62.8239638809749
PRT,Portugal,2003,L,0,Servicios inmobiliarios,310.356777419542
ROU,Rumania,2003,L,0,Servicios inmobiliarios,53.7096743054617
RUS,Rusia,2003,L,0,Servicios inmobiliarios,17.930161426889
SAU,Arabia Saudita,2003,L,0,Servicios inmobiliarios,19.3158594402875
SGP,Singapur,2003,L,0,Servicios inmobiliarios,119.944067361871
SVK,Eslovaquia,2003,L,0,Servicios inmobiliarios,110.447102562476
SVN,Eslovenia,2003,L,0,Servicios inmobiliarios,367.538384738223
SWE,Suecia,2003,L,0,Servicios inmobiliarios,339.196837103086
THA,Tailandia,2003,L,0,Servicios inmobiliarios,30.9172621690721
TUR,Turquía,2003,L,0,Servicios inmobiliarios,428.561499700755
TWN,Taiwán,2003,L,0,Servicios inmobiliarios,431.918492245828
UKR,Ucrania,2003,L,0,Servicios inmobiliarios,5.91588315925633
USA,Estados Unidos,2003,L,0,Servicios inmobiliarios,482.952956459144
VNM,Vietnam,2003,L,0,Servicios inmobiliarios,21.5999823486744
ZAF,Sudáfrica,2003,L,0,Servicios inmobiliarios,159.623419999504
ZEUR,Europa,2003,L,1,Servicios inmobiliarios,218.735847911765
ZNAM,América del Norte,2003,L,1,Servicios inmobiliarios,428.865088711701
ARG,Argentina,2003,M,0,Servicios profesionales,100.0
AUS,Australia,2003,M,0,Servicios profesionales,570.835309617918
AUT,Austria,2003,M,0,Servicios profesionales,778.085638998682
BEL,Bélgica,2003,M,0,Servicios profesionales,910.574440052701
BGR,Bulgaria,2003,M,0,Servicios profesionales,57.9459815546772
BRA,Brasil,2003,M,0,Servicios profesionales,124.656126482213
CAN,Canadá,2003,M,0,Servicios profesionales,640.97628458498
CHE,Suiza,2003,M,0,Servicios profesionales,933.428194993412
CHL,Chile,2003,M,0,Servicios profesionales,292.183135704875
CHN,China,2003,M,0,Servicios profesionales,22.7140974967062
COL,Colombia,2003,M,0,Servicios profesionales,88.1791831357049
CRI,Costa Rica,2003,M,0,Servicios profesionales,203.433465085639
CYP,Chipre,2003,M,0,Servicios profesionales,959.442687747036
CZE,Chequia,2003,M,0,Servicios profesionales,243.888010540184
DEU,Alemania,2003,M,0,Servicios profesionales,1028.96179183136
DNK,Dinamarca,2003,M,0,Servicios profesionales,890.586297760211
EA19,Eurozona,2003,M,1,Servicios profesionales,897.603425559947
EGY,Egipto,2003,M,0,Servicios profesionales,120.646903820817
ESP,España,2003,M,0,Servicios profesionales,573.62187088274
EST,Estonia,2003,M,0,Servicios profesionales,334.524374176548
EU13,Unión Europea (28 países excluyendo EU15),2003,M,1,Servicios profesionales,297.552042160738
EU15,Unión Europea (15 países),2003,M,1,Servicios profesionales,894.341238471673
EU27_2020,Unión Europea (27 países),2003,M,1,Servicios profesionales,835.275362318841
EU28,Unión Europea (28 países),2003,M,1,Servicios profesionales,829.965744400527
FIN,Finlandia,2003,M,0,Servicios profesionales,775.490118577075
FRA,Francia,2003,M,0,Servicios profesionales,1014.49407114625
G20,G-20,2003,M,1,Servicios profesionales,537.080368906456
GBR,Reino Unido,2003,M,0,Servicios profesionales,805.735177865613
GRC,Grecia,2003,M,0,Servicios profesionales,482.558629776021
HRV,Croacia,2003,M,0,Servicios profesionales,449.714097496706
HUN,Hungría,2003,M,0,Servicios profesionales,372.324110671937
IDN,Indonesia,2003,M,0,Servicios profesionales,110.144927536232
IND,India,2003,M,0,Servicios profesionales,8.77470355731225
IRL,Irlanda,2003,M,0,Servicios profesionales,885.70487483531
ISL,Islandia,2003,M,0,Servicios profesionales,944.043478260869
ISR,Israel,2003,M,0,Servicios profesionales,821.271409749671
ITA,Italia,2003,M,0,Servicios profesionales,968.832674571805
JPN,Japón,2003,M,0,Servicios profesionales,594.99604743083
KAZ,Kazajstán,2003,M,0,Servicios profesionales,174.911725955204
KOR,Corea del Sur,2003,M,0,Servicios profesionales,734.951251646904
LTU,Lituania,2003,M,0,Servicios profesionales,242.750988142292
LUX,Luxemburgo,2003,M,0,Servicios profesionales,1050.70619235837
LVA,Letonia,2003,M,0,Servicios profesionales,218.791831357049
MEX,México,2003,M,0,Servicios profesionales,467.3465085639
MLT,Malta,2003,M,0,Servicios profesionales,585.862977602108
MYS,Malasia,2003,M,0,Servicios profesionales,123.888010540184
NLD,Países Bajos,2003,M,0,Servicios profesionales,881.256916996047
NOR,Noruega,2003,M,0,Servicios profesionales,1105.69433465086
NZL,Nueva Zelanda,2003,M,0,Servicios profesionales,713.100131752306
OECD,Países miembros de OCDE,2003,M,1,Servicios profesionales,901.01581027668
PER,Perú,2003,M,0,Servicios profesionales,95.6521739130435
PHL,Filipinas,2003,M,0,Servicios profesionales,140.903820816864
POL,Polonia,2003,M,0,Servicios profesionales,431.686429512516
PRT,Portugal,2003,M,0,Servicios profesionales,438.545454545455
ROU,Rumania,2003,M,0,Servicios profesionales,98.6824769433465
RUS,Rusia,2003,M,0,Servicios profesionales,103.64163372859
SAU,Arabia Saudita,2003,M,0,Servicios profesionales,541.140974967062
SGP,Singapur,2003,M,0,Servicios profesionales,737.471673254282
SVK,Eslovaquia,2003,M,0,Servicios profesionales,205.245059288538
SVN,Eslovenia,2003,M,0,Servicios profesionales,406.674571805007
SWE,Suecia,2003,M,0,Servicios profesionales,999.740447957839
THA,Tailandia,2003,M,0,Servicios profesionales,71.4440052700922
TUR,Turquía,2003,M,0,Servicios profesionales,141.940711462451
TWN,Taiwán,2003,M,0,Servicios profesionales,395.909090909091
UKR,Ucrania,2003,M,0,Servicios profesionales,30.3557312252964
USA,Estados Unidos,2003,M,0,Servicios profesionales,1256.36231884058
VNM,Vietnam,2003,M,0,Servicios profesionales,83.0816864295125
ZAF,Sudáfrica,2003,M,0,Servicios profesionales,485.458498023715
ZEUR,Europa,2003,M,1,Servicios profesionales,687.893280632411
ZNAM,América del Norte,2003,M,1,Servicios profesionales,1166.12121212121
ARG,Argentina,2003,N,0,Actividades administrativas,100.0
AUS,Australia,2003,N,0,Actividades administrativas,657.205513784461
AUT,Austria,2003,N,0,Actividades administrativas,701.067773600668
BEL,Bélgica,2003,N,0,Actividades administrativas,583.141447368421
BGR,Bulgaria,2003,N,0,Actividades administrativas,73.4022556390977
BRA,Brasil,2003,N,0,Actividades administrativas,35.4388575605681
CAN,Canadá,2003,N,0,Actividades administrativas,397.425856307435
CHE,Suiza,2003,N,0,Actividades administrativas,425.700971177945
CHL,Chile,2003,N,0,Actividades administrativas,194.667658730159
CHN,China,2003,N,0,Actividades administrativas,62.7153822055138
COL,Colombia,2003,N,0,Actividades administrativas,73.7298976608187
CRI,Costa Rica,2003,N,0,Actividades administrativas,80.0164473684211
CYP,Chipre,2003,N,0,Actividades administrativas,446.670060568087
CZE,Chequia,2003,N,0,Actividades administrativas,160.641186299081
DEU,Alemania,2003,N,0,Actividades administrativas,616.281589390142
DNK,Dinamarca,2003,N,0,Actividades administrativas,613.961988304094
EA19,Eurozona,2003,N,1,Actividades administrativas,552.084638680033
EGY,Egipto,2003,N,0,Actividades administrativas,184.355419799499
ESP,España,2003,N,0,Actividades administrativas,414.801326232247
EST,Estonia,2003,N,0,Actividades administrativas,219.358291562239
EU13,Unión Europea (28 países excluyendo EU15),2003,N,1,Actividades administrativas,169.676796157059
EU15,Unión Europea (15 países),2003,N,1,Actividades administrativas,558.75365497076
EU27_2020,Unión Europea (27 países),2003,N,1,Actividades administrativas,524.449143692565
EU28,Unión Europea (28 países),2003,N,1,Actividades administrativas,527.670739348371
FIN,Finlandia,2003,N,0,Actividades administrativas,484.944131161236
FRA,Francia,2003,N,0,Actividades administrativas,674.383876357561
G20,G-20,2003,N,1,Actividades administrativas,315.961779448622
GBR,Reino Unido,2003,N,0,Actividades administrativas,542.388523391813
GRC,Grecia,2003,N,0,Actividades administrativas,583.564379699248
HRV,Croacia,2003,N,0,Actividades administrativas,236.057591896408
HUN,Hungría,2003,N,0,Actividades administrativas,286.801639515455
IDN,Indonesia,2003,N,0,Actividades administrativas,49.9438700918964
IND,India,2003,N,0,Actividades administrativas,23.2756370091896
IRL,Irlanda,2003,N,0,Actividades administrativas,923.13335421888
ISL,Islandia,2003,N,0,Actividades administrativas,814.006370091896
ISR,Israel,2003,N,0,Actividades administrativas,333.13230994152
ITA,Italia,2003,N,0,Actividades administrativas,541.572681704261
JPN,Japón,2003,N,0,Actividades administrativas,681.991436925647
KAZ,Kazajstán,2003,N,0,Actividades administrativas,77.1133563074353
KOR,Corea del Sur,2003,N,0,Actividades administrativas,340.698099415205
LTU,Lituania,2003,N,0,Actividades administrativas,122.757414369256
LUX,Luxemburgo,2003,N,0,Actividades administrativas,578.916040100251
LVA,Letonia,2003,N,0,Actividades administrativas,143.12343358396
MEX,México,2003,N,0,Actividades administrativas,104.53738512949
MLT,Malta,2003,N,0,Actividades administrativas,410.342261904762
MYS,Malasia,2003,N,0,Actividades administrativas,51.5246449456976
NLD,Países Bajos,2003,N,0,Actividades administrativas,394.706819131161
NOR,Noruega,2003,N,0,Actividades administrativas,669.298245614035
NZL,Nueva Zelanda,2003,N,0,Actividades administrativas,389.737364243943
OECD,Países miembros de OCDE,2003,N,1,Actividades administrativas,497.877506265664
PER,Perú,2003,N,0,Actividades administrativas,77.6707393483709
PHL,Filipinas,2003,N,0,Actividades administrativas,58.6335630743525
POL,Polonia,2003,N,0,Actividades administrativas,136.062813283208
PRT,Portugal,2003,N,0,Actividades administrativas,238.613460735171
ROU,Rumania,2003,N,0,Actividades administrativas,221.40246449457
RUS,Rusia,2003,N,0,Actividades administrativas,257.34257518797
SAU,Arabia Saudita,2003,N,0,Actividades administrativas,650.077015455305
SGP,Singapur,2003,N,0,Actividades administrativas,533.931182121972
SVK,Eslovaquia,2003,N,0,Actividades administrativas,165.602809106099
SVN,Eslovenia,2003,N,0,Actividades administrativas,206.753863826232
SWE,Suecia,2003,N,0,Actividades administrativas,626.364087301587
THA,Tailandia,2003,N,0,Actividades administrativas,73.0798350041771
TUR,Turquía,2003,N,0,Actividades administrativas,209.104793233083
TWN,Taiwán,2003,N,0,Actividades administrativas,306.86873433584
UKR,Ucrania,2003,N,0,Actividades administrativas,21.3619987468672
USA,Estados Unidos,2003,N,0,Actividades administrativas,641.846804511278
VNM,Vietnam,2003,N,0,Actividades administrativas,32.7198203842941
ZAF,Sudáfrica,2003,N,0,Actividades administrativas,124.710213032581
ZEUR,Europa,2003,N,1,Actividades administrativas,504.665309106099
ZNAM,América del Norte,2003,N,1,Actividades administrativas,476.390194235589
ARG,Argentina,2003,O,0,Adm. pública y defensa,100.0
AUS,Australia,2003,O,0,Adm. pública y defensa,753.2472682411
AUT,Austria,2003,O,0,Adm. pública y defensa,765.074609329104
BEL,Bélgica,2003,O,0,Adm. pública y defensa,787.163670544002
BGR,Bulgaria,2003,O,0,Adm. pública y defensa,83.5433556573846
BRA,Brasil,2003,O,0,Adm. pública y defensa,186.996240159793
CAN,Canadá,2003,O,0,Adm. pública y defensa,840.569557043826
CHE,Suiza,2003,O,0,Adm. pública y defensa,3793.02079661614
CHL,Chile,2003,O,0,Adm. pública y defensa,156.352073786864
CHN,China,2003,O,0,Adm. pública y defensa,57.9132886852309
COL,Colombia,2003,O,0,Adm. pública y defensa,205.241745975796
CRI,Costa Rica,2003,O,0,Adm. pública y defensa,127.808130654447
CYP,Chipre,2003,O,0,Adm. pública y defensa,626.11326518623
CZE,Chequia,2003,O,0,Adm. pública y defensa,304.09763835037
DEU,Alemania,2003,O,0,Adm. pública y defensa,774.184878392668
DNK,Dinamarca,2003,O,0,Adm. pública y defensa,1053.75249676889
EA19,Eurozona,2003,O,1,Adm. pública y defensa,748.882328751028
EGY,Egipto,2003,O,0,Adm. pública y defensa,21.0066384678651
ESP,España,2003,O,0,Adm. pública y defensa,517.048525437669
EST,Estonia,2003,O,0,Adm. pública y defensa,204.137292915051
EU13,Unión Europea (28 países excluyendo EU15),2003,O,1,Adm. pública y defensa,243.631770649747
EU15,Unión Europea (15 países),2003,O,1,Adm. pública y defensa,790.932322876278
EU27_2020,Unión Europea (27 países),2003,O,1,Adm. pública y defensa,673.478439666314
EU28,Unión Europea (28 países),2003,O,1,Adm. pública y defensa,698.613558923746
FIN,Finlandia,2003,O,0,Adm. pública y defensa,762.767301139702
FRA,Francia,2003,O,0,Adm. pública y defensa,753.254611679004
G20,G-20,2003,O,1,Adm. pública y defensa,475.179179884855
GBR,Reino Unido,2003,O,0,Adm. pública y defensa,907.06144988838
GRC,Grecia,2003,O,0,Adm. pública y defensa,596.400246739513
HRV,Croacia,2003,O,0,Adm. pública y defensa,311.686347080249
HUN,Hungría,2003,O,0,Adm. pública y defensa,319.959464222771
IDN,Indonesia,2003,O,0,Adm. pública y defensa,51.5509340853014
IND,India,2003,O,0,Adm. pública y defensa,60.5569263306309
IRL,Irlanda,2003,O,0,Adm. pública y defensa,987.925919398425
ISL,Islandia,2003,O,0,Adm. pública y defensa,750.98108330396
ISR,Israel,2003,O,0,Adm. pública y defensa,351.149982375749
ITA,Italia,2003,O,0,Adm. pública y defensa,946.798261073904
JPN,Japón,2003,O,0,Adm. pública y defensa,1599.55939372577
KAZ,Kazajstán,2003,O,0,Adm. pública y defensa,29.0932322876278
KOR,Corea del Sur,2003,O,0,Adm. pública y defensa,697.22418047233
LTU,Lituania,2003,O,0,Adm. pública y defensa,240.853013746916
LUX,Luxemburgo,2003,O,0,Adm. pública y defensa,1334.30560451181
LVA,Letonia,2003,O,0,Adm. pública y defensa,202.326401127952
MEX,México,2003,O,0,Adm. pública y defensa,196.495711432264
MLT,Malta,2003,O,0,Adm. pública y defensa,339.10527552579
MYS,Malasia,2003,O,0,Adm. pública y defensa,109.174891317119
NLD,Países Bajos,2003,O,0,Adm. pública y defensa,1059.36288332746
NOR,Noruega,2003,O,0,Adm. pública y defensa,1127.12665961697
NZL,Nueva Zelanda,2003,O,0,Adm. pública y defensa,499.058571260721
OECD,Países miembros de OCDE,2003,O,1,Adm. pública y defensa,874.117318763953
PER,Perú,2003,O,0,Adm. pública y defensa,98.9542944424862
PHL,Filipinas,2003,O,0,Adm. pública y defensa,28.5880037598402
POL,Polonia,2003,O,0,Adm. pública y defensa,213.44436611444
PRT,Portugal,2003,O,0,Adm. pública y defensa,570.18564211021
ROU,Rumania,2003,O,0,Adm. pública y defensa,194.175185054635
RUS,Rusia,2003,O,0,Adm. pública y defensa,86.5380096345905
SAU,Arabia Saudita,2003,O,0,Adm. pública y defensa,314.977675948772
SGP,Singapur,2003,O,0,Adm. pública y defensa,255.470861238397
SVK,Eslovaquia,2003,O,0,Adm. pública y defensa,296.513335683233
SVN,Eslovenia,2003,O,0,Adm. pública y defensa,495.651216073317
SWE,Suecia,2003,O,0,Adm. pública y defensa,899.684232170133
THA,Tailandia,2003,O,0,Adm. pública y defensa,105.321055105158
TUR,Turquía,2003,O,0,Adm. pública y defensa,231.504817295265
TWN,Taiwán,2003,O,0,Adm. pública y defensa,1001.99300904712
UKR,Ucrania,2003,O,0,Adm. pública y defensa,24.0659146986253
USA,Estados Unidos,2003,O,0,Adm. pública y defensa,1126.53771589707
VNM,Vietnam,2003,O,0,Adm. pública y defensa,21.7336388203501
ZAF,Sudáfrica,2003,O,0,Adm. pública y defensa,340.196510398308
ZEUR,Europa,2003,O,1,Adm. pública y defensa,545.405945247327
ZNAM,América del Norte,2003,O,1,Adm. pública y defensa,988.473739866056
ARG,Argentina,2003,P,0,Enseñanza,100.0
AUS,Australia,2003,P,0,Enseñanza,815.299759000224
AUT,Austria,2003,P,0,Enseñanza,1450.95281870357
BEL,Bélgica,2003,P,0,Enseñanza,1452.98516733335
BGR,Bulgaria,2003,P,0,Enseñanza,110.922010484733
BRA,Brasil,2003,P,0,Enseñanza,152.602549131655
CAN,Canadá,2003,P,0,Enseñanza,944.331536187234
CHE,Suiza,2003,P,0,Enseñanza,225.441625878904
CHL,Chile,2003,P,0,Enseñanza,201.997565156898
CHN,China,2003,P,0,Enseñanza,52.8634251782653
COL,Colombia,2003,P,0,Enseñanza,195.72908643693
CRI,Costa Rica,2003,P,0,Enseñanza,289.97490620885
CYP,Chipre,2003,P,0,Enseñanza,1014.66868742081
CZE,Chequia,2003,P,0,Enseñanza,336.259285944992
DEU,Alemania,2003,P,0,Enseñanza,1221.12599070784
DNK,Dinamarca,2003,P,0,Enseñanza,1438.4084076623
EA19,Eurozona,2003,P,1,Enseñanza,1092.02713110885
EGY,Egipto,2003,P,0,Enseñanza,36.8133369773162
ESP,España,2003,P,0,Enseñanza,977.813113369276
EST,Estonia,2003,P,0,Enseñanza,192.658202688266
EU13,Unión Europea (28 países excluyendo EU15),2003,P,1,Enseñanza,241.42214713409
EU15,Unión Europea (15 países),2003,P,1,Enseñanza,1153.35287833238
EU27_2020,Unión Europea (27 países),2003,P,1,Enseñanza,926.780789584834
EU28,Unión Europea (28 países),2003,P,1,Enseñanza,967.969390543865
FIN,Finlandia,2003,P,0,Enseñanza,1250.23230390817
FRA,Francia,2003,P,0,Enseñanza,1225.29752291982
G20,G-20,2003,P,1,Enseñanza,493.965067455092
GBR,Reino Unido,2003,P,0,Enseñanza,1195.17503540461
GRC,Grecia,2003,P,0,Enseñanza,780.546100524237
HRV,Croacia,2003,P,0,Enseñanza,324.649059603965
HUN,Hungría,2003,P,0,Enseñanza,323.401823647792
IDN,Indonesia,2003,P,0,Enseñanza,53.2510124475142
IND,India,2003,P,0,Enseñanza,46.7862555591443
IRL,Irlanda,2003,P,0,Enseñanza,1434.21948371388
ISL,Islandia,2003,P,0,Enseñanza,1013.39163705931
ISR,Israel,2003,P,0,Enseñanza,630.554796392457
ITA,Italia,2003,P,0,Enseñanza,1025.04658500832
JPN,Japón,2003,P,0,Enseñanza,2064.97304280852
KAZ,Kazajstán,2003,P,0,Enseñanza,38.5525106213819
KOR,Corea del Sur,2003,P,0,Enseñanza,566.250093170017
LTU,Lituania,2003,P,0,Enseñanza,159.121965763125
LUX,Luxemburgo,2003,P,0,Enseñanza,2067.75572063902
LVA,Letonia,2003,P,0,Enseñanza,174.230415662501
MEX,México,2003,P,0,Enseñanza,347.119183085294
MLT,Malta,2003,P,0,Enseñanza,569.785584735024
MYS,Malasia,2003,P,0,Enseñanza,141.53892022162
