"anio","provincia_id","provincia","gran_region_id","gran_region_desc","letra","letra_desc_abrev","tipo_sector","share_vab_sectorial"
2012,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00268498806572523
2013,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00218101177605629
2014,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00238680136654147
2015,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00246225639751715
2016,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.0025346078242191
2017,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.0026077192926567
2018,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00305297659418837
2019,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00288690053605825
2020,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00279643466145553
2021,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.0026278977587476
2022,14,"Córdoba",2,"Centro","C","Petróleo y minería","Bienes",0.00295266253384381
2004,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0171993748199932
2005,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0156871033173535
2006,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0171982758486623
2007,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0169298266228954
2008,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0171712625993241
2009,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0193495112870001
2010,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0179553592656063
2011,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0185427570378292
2012,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0193306264981234
2013,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0176885477714961
2014,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0177529573640955
2015,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0175836719585144
2016,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0182483197088789
2017,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.018741860090932
2018,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0202392722711019
2019,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0195182814046616
2020,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0110244073738439
2021,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.013155692937812
2022,14,"Córdoba",2,"Centro","H","Hotelería y restaurantes","Servicios",0.0160507736858132
2004,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0232787110180953
2005,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0214880210995857
2006,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0217557940108026
2007,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0202432283922945
2008,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0210685190179866
2009,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0228482518389143
2010,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0206765682927299
2011,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0223404254660716
2012,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.025301086839145
2013,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0243824496680527
2014,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0233494840368039
2015,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0221603123646809
2016,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0218355607483867
2017,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0223639988413067
2018,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.025089264152143
2019,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0221212013029975
2020,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0239407213839632
2021,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0212951043990773
2022,14,"Córdoba",2,"Centro","J","Finanzas","Servicios",0.0204258162645182
2004,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2005,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2006,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2007,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2008,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2009,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2010,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2011,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2012,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2013,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2014,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2015,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2016,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2017,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2018,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2019,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2020,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2021,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2022,14,"Córdoba",2,"Centro","B","Pesca","Bienes",0
2004,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.10580368273188
2005,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0985497638984872
2006,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.102752008642782
2007,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0946464894761411
2008,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.098433396427002
2009,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.105603972747705
2010,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.101842420785006
2011,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.101251243188478
2012,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.104393201408081
2013,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0959128551810442
2014,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0943669825279003
2015,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0903787256427162
2016,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0929008098834678
2017,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0942073631500619
2018,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.102301578798755
2019,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.0996502001630458
2020,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.106773847100331
2021,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.103140451397244
2022,14,"Córdoba",2,"Centro","K","Serv. inmobiliarios y profesionales","Servicios",0.10525009560014
2004,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0328118814593771
2005,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0315811845092974
2006,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0302192962429227
2007,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.02807067519233
2008,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0300909797525118
2009,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0352175373660216
2010,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0331586802518994
2011,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0339861202096226
2012,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0361667271570806
2013,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0346782992783427
2014,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0360834644774237
2015,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0359275029533568
2016,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0368838605313303
2017,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.036902219559696
2018,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0403586446397037
2019,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.039795617217082
2020,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0399140555733032
2021,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0400398017594014
2022,14,"Córdoba",2,"Centro","N","Salud","Servicios",0.0391912082671153
2004,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00690939822790594
2005,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00642923762662898
2006,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.0066025754002591
2007,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00595458768737133
2008,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00602091223867852
2009,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00676408546178833
2010,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00601096286482221
2011,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00583592754986002
2012,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00640687724386875
2013,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00610918017904465
2014,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00622201834099366
2015,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00602286760333429
2016,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00608820059380062
2017,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00581290433959419
2018,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00628828016642422
2019,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00645619541104639
2020,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00591972805735539
2021,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00551561962579622
2022,14,"Córdoba",2,"Centro","P","Servicio doméstico","Servicios",0.00596230232347559
2004,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0915677174910947
2005,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0849353400788395
2006,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0832449988446213
2007,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0855588039186319
2008,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.080912337534891
2009,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0790959701484977
2010,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0754240354602067
2011,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0795384929989388
2012,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0834788277220393
2013,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0799617998829495
2014,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0867299608191556
2015,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0720146802306628
2016,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0696697755742976
2017,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0771366728120756
2018,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0832813368937447
2019,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0852371736668892
2020,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0911939305101501
2021,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0834434893183564
2022,18,"Corrientes",1,"Norte","L","Adm. pública y defensa","Servicios",0.0726755222133467
2004,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0711398160121406
2005,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0679916895635216
2006,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.068002666466838
2007,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0632089526852324
2008,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0632087087178736
2009,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0607164573348261
2010,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0534351600873477
2011,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0546769161849625
2012,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0474972645875733
2013,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0518813884635133
2014,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0518570855205963
2015,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0512367644571693
2016,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0482522329424474
2017,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0460868103956066
2018,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0469695834291576
2019,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.051197921182913
2020,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0559271609888299
2021,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0532461713738266
2022,18,"Corrientes",1,"Norte","A","Agro","Bienes",0.0480442247088607
2004,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0307710150544224
2005,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.031160135353477
2006,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0318053529267612
2007,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0324556937012751
2008,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0322190935363715
2009,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0342107083467467
2010,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0339905644593025
2011,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0329539336582876
2012,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0343571128625175
2013,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0334540692566575
2014,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0324517017053583
2015,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0308109884971869
2016,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0361338233360217
2017,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.033400277737184
2018,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0315660781130826
2019,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0312958788880283
2020,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0185468754585069
2021,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0237496327873233
2022,18,"Corrientes",1,"Norte","O","Serv. comunitarios, sociales y personales","Servicios",0.0258478602101803
2004,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0614210119235103
2005,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.060718451203237
2006,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0633971820634502
2007,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0570198149385802
2008,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.061731888185737
2009,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0652370448300725
2010,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.065019082665075
2011,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0659804438913932
2012,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0717527483039028
2013,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.069144284735073
2014,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.071413640166484
2015,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0728323560857414
2016,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0778916727711729
2017,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0739920626243418
2018,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.074284062266857
2019,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.071078652554535
2020,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0778945760533748
2021,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0757030449511757
2022,18,"Corrientes",1,"Norte","E","Electricidad, gas y agua","Bienes",0.0756305046071376
2004,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.239836458063133
2005,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.236979838440073
2006,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.244942836041372
2007,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.253596079987383
2008,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.258326103708023
2009,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.260524776529592
2010,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.26484464473462
2011,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.266694883468599
2012,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.260393654361599
2013,18,"Corrientes",1,"Norte","G","Comercio","Servicios",0.26274416777959
