"anio","geocodigoFundar","geonombreFundar","indust_gdp_pc","indust_gdp_pc_relative"
"2007","ARE","Emiratos Árabes Unidos","4422.98976719583","62.090864121458"
"2008","ARE","Emiratos Árabes Unidos","4537.53931109434","65.7145018244945"
"2009","ARE","Emiratos Árabes Unidos","3738.24301901618","60.3580790244008"
"2010","ARE","Emiratos Árabes Unidos","3842.644499836","59.2807800266343"
"2011","ARE","Emiratos Árabes Unidos","4623.76028324874","71.6549734781655"
"2012","ARE","Emiratos Árabes Unidos","3572.20351443112","56.2245111025089"
"2013","ARE","Emiratos Árabes Unidos","3624.17597440945","55.8119678965347"
"2014","ARE","Emiratos Árabes Unidos","3519.07266637342","53.7783172997924"
"2015","ARE","Emiratos Árabes Unidos","3916.71696030336","59.6495947843353"
"2016","ARE","Emiratos Árabes Unidos","4211.47994481531","64.865855525194"
"2017","ARE","Emiratos Árabes Unidos","4263.81330347327","67.320405265731"
"2018","ARE","Emiratos Árabes Unidos","4246.66987605826","64.4683087422733"
"2019","ARE","Emiratos Árabes Unidos","4400.80496002964","66.9960199380504"
"2020","ARE","Emiratos Árabes Unidos","4473.46246689652","71.5388239418326"
"2021","ARE","Emiratos Árabes Unidos","4802.76330479782","71.5508814567059"
"2022","ARE","Emiratos Árabes Unidos","5058.56449859714","74.9619035335906"
"2023","ARE","Emiratos Árabes Unidos","5051.58868315772","75.0575338657931"
"1990","UZB","Uzbekistán","326.368594047293","7.01233700892305"
"1991","UZB","Uzbekistán","331.513588916832","7.45324979102322"
"1992","UZB","Uzbekistán","262.16929120388","5.86322963405948"
"1993","UZB","Uzbekistán","240.07539822463","5.24852885811925"
"1994","UZB","Uzbekistán","209.130754245943","4.30332752533975"
"1995","UZB","Uzbekistán","194.33312997379","3.79207522191794"
"1996","UZB","Uzbekistán","194.150196577181","3.7350289163469"
"1997","UZB","Uzbekistán","195.598500889014","3.61462987425233"
"1998","UZB","Uzbekistán","193.702767144104","3.47162558766683"
"1999","UZB","Uzbekistán","193.293555410121","3.31235405812757"
"2000","UZB","Uzbekistán","193.36529599098","3.12277494818852"
"2001","UZB","Uzbekistán","196.159549360222","3.33236231273726"
"2002","UZB","Uzbekistán","200.360362054043","3.40719787794691"
"2003","UZB","Uzbekistán","203.946570894413","3.31672595809477"
"2004","UZB","Uzbekistán","214.177780697385","3.28581621258747"
"2005","UZB","Uzbekistán","219.66188635291","3.30362975726894"
"2006","UZB","Uzbekistán","230.610588156453","3.31291026606906"
"2007","UZB","Uzbekistán","241.378326709604","3.38851990948487"
"2008","UZB","Uzbekistán","254.974445152156","3.69264429295045"
"2009","UZB","Uzbekistán","262.260150425921","4.23448095905893"
"2010","UZB","Uzbekistán","263.320486044462","4.06226592399438"
"2011","UZB","Uzbekistán","280.4090611265","4.34553320397033"
"2012","UZB","Uzbekistán","293.502138914089","4.61956162388842"
"2013","UZB","Uzbekistán","324.952210864383","5.00423337297417"
"2014","UZB","Uzbekistán","345.017353406664","5.27254037199507"
"2015","UZB","Uzbekistán","359.073775230472","5.46850982781258"
"2016","UZB","Uzbekistán","376.506243204052","5.79900650033336"
"2017","UZB","Uzbekistán","385.788560038163","6.0911302536384"
"2018","UZB","Uzbekistán","401.288823464477","6.09192909290709"
"2019","UZB","Uzbekistán","420.185873193019","6.39673455056664"
"2020","UZB","Uzbekistán","444.873044743436","7.11433138421901"
"2021","UZB","Uzbekistán","472.558462082107","7.0401084450743"
"2022","UZB","Uzbekistán","488.283652298087","7.23578241430929"
"2023","UZB","Uzbekistán","510.67090586702","7.5876523635391"
"1970","VNM","Vietnam","40.6031485025814","1.0814319087854"
"1971","VNM","Vietnam","41.1813732486083","1.09624355783395"
"1972","VNM","Vietnam","41.0405540774663","1.03016835539358"
"1973","VNM","Vietnam","39.5644001094806","0.917401855421126"
"1974","VNM","Vietnam","39.6518597741341","0.965894710793103"
"1975","VNM","Vietnam","39.8917091423601","1.04288891773744"
"1976","VNM","Vietnam","43.1681327657966","1.05775833289088"
"1977","VNM","Vietnam","47.7570946275946","1.13304764387794"
"1978","VNM","Vietnam","47.3210229765433","1.08780627836082"
"1979","VNM","Vietnam","49.4318379827649","1.1382372659298"
"1980","VNM","Vietnam","46.7001537934067","1.16548880782758"
"1981","VNM","Vietnam","48.1236850164566","1.17404127449207"
"1982","VNM","Vietnam","51.105483916577","1.32713700462791"
"1983","VNM","Vietnam","53.3411117481119","1.35720589429981"
"1984","VNM","Vietnam","55.7854176322954","1.32862054467749"
"1985","VNM","Vietnam","59.2688337987886","1.38869722048395"
"1986","VNM","Vietnam","58.5931921208515","1.37309617074898"
"1987","VNM","Vietnam","56.4277396254939","1.24095032032635"
"1988","VNM","Vietnam","67.3886902397017","1.39671892350815"
"1989","VNM","Vietnam","57.8656825056925","1.21980116097193"
"1990","VNM","Vietnam","53.3523556843202","1.14632567318708"
"1991","VNM","Vietnam","57.6203088991253","1.29544781758204"
"1992","VNM","Vietnam","63.1224117203328","1.41168781924251"
"1993","VNM","Vietnam","68.3616007169433","1.49452145785629"
"1994","VNM","Vietnam","73.9611928502417","1.52191502463144"
"1995","VNM","Vietnam","82.5878692667201","1.6115595561064"
"1996","VNM","Vietnam","92.3915835354423","1.7774137869326"
"1997","VNM","Vietnam","102.737586624253","1.89857462164972"
"1998","VNM","Vietnam","111.601800787231","2.00017621304509"
"1999","VNM","Vietnam","118.95762599314","2.03850446212532"
"2000","VNM","Vietnam","131.364448792677","2.12148518000613"
"2001","VNM","Vietnam","144.740912050323","2.4588614829145"
"2002","VNM","Vietnam","159.878057806164","2.71878216680654"
"2003","VNM","Vietnam","176.544860562449","2.87109961804089"
"2004","VNM","Vietnam","193.836441695369","2.97374882043814"
"2005","VNM","Vietnam","216.857942188996","3.26145952222531"
"2006","VNM","Vietnam","268.915293765868","3.86318878305586"
"2007","VNM","Vietnam","327.999568166279","4.60452718429445"
"2008","VNM","Vietnam","390.770919388705","5.65930442351038"
"2009","VNM","Vietnam","435.264834485982","7.02783343479947"
"2010","VNM","Vietnam","379.449714117078","5.85380069238875"
"2011","VNM","Vietnam","422.334772924591","6.54497316014741"
"2012","VNM","Vietnam","452.405297591056","7.12060961098208"
"2013","VNM","Vietnam","476.158957575585","7.33280299894554"
"2014","VNM","Vietnam","500.981354040496","7.65597552909712"
"2015","VNM","Vietnam","540.260794844482","8.22789540754567"
"2016","VNM","Vietnam","592.929553406061","9.13239128568187"
"2017","VNM","Vietnam","656.607833830637","10.3670358732932"
"2018","VNM","Vietnam","723.923819054045","10.9898215860331"
"2019","VNM","Vietnam","785.737273139982","11.9617366585137"
"2020","VNM","Vietnam","817.346763037479","13.0708654902229"
"2021","VNM","Vietnam","853.747534458397","12.7190087779184"
"2022","VNM","Vietnam","916.798756037571","13.585866094791"
"2023","VNM","Vietnam","943.646551546747","14.0208927215714"
"1970","USA","Estados Unidos","3754.57281893824","100"
"1971","USA","Estados Unidos","3756.5897609449","100"
"1972","USA","Estados Unidos","3983.86864269253","100"
"1973","USA","Estados Unidos","4312.65752033158","100"
"1974","USA","Estados Unidos","4105.1948344945","100"
"1975","USA","Estados Unidos","3825.11583581747","100"
"1976","USA","Estados Unidos","4081.09597660339","100"
"1977","USA","Estados Unidos","4214.92378415284","100"
"1978","USA","Estados Unidos","4350.13328364402","100"
"1979","USA","Estados Unidos","4342.84129173941","100"
"1980","USA","Estados Unidos","4006.91568033619","100"
"1981","USA","Estados Unidos","4098.9772729478","100"
"1982","USA","Estados Unidos","3850.80694294298","100"
"1983","USA","Estados Unidos","3930.21515542643","100"
"1984","USA","Estados Unidos","4198.74717847576","100"
"1985","USA","Estados Unidos","4267.94501526645","100"
"1986","USA","Estados Unidos","4267.23148524192","100"
"1987","USA","Estados Unidos","4547.13929326792","100"
"1988","USA","Estados Unidos","4824.7853670115","100"
"1989","USA","Estados Unidos","4743.86189791666","100"
"1990","USA","Estados Unidos","4654.20577522153","100"
"1991","USA","Estados Unidos","4447.9065939278","100"
"1992","USA","Estados Unidos","4471.41434954106","100"
"1993","USA","Estados Unidos","4574.14648398557","100"
"1994","USA","Estados Unidos","4859.7452323695","100"
"1995","USA","Estados Unidos","5124.71716938939","100"
"1996","USA","Estados Unidos","5198.0908562034","100"
"1997","USA","Estados Unidos","5411.30095455409","100"
"1998","USA","Estados Unidos","5579.59844034579","100"
"1999","USA","Estados Unidos","5835.53424597936","100"
"2000","USA","Estados Unidos","6192.0983483984","100"
"2001","USA","Estados Unidos","5886.50125499389","100"
"2002","USA","Estados Unidos","5880.50266616084","100"
"2003","USA","Estados Unidos","6149.03291592912","100"
"2004","USA","Estados Unidos","6518.25199099396","100"
"2005","USA","Estados Unidos","6649.10726965062","100"
"2006","USA","Estados Unidos","6960.96693346554","100"
"2007","USA","Estados Unidos","7123.41474028107","100"
"2008","USA","Estados Unidos","6904.92841779866","100"
"2009","USA","Estados Unidos","6193.44266656487","100"
"2010","USA","Estados Unidos","6482.10853182015","100"
"2011","USA","Estados Unidos","6452.81138043779","100"
"2012","USA","Estados Unidos","6353.46300818562","100"
"2013","USA","Estados Unidos","6493.54629660795","100"
"2014","USA","Estados Unidos","6543.66451586057","100"
"2015","USA","Estados Unidos","6566.20883086356","100"
"2016","USA","Estados Unidos","6492.59908886821","100"
"2017","USA","Estados Unidos","6333.61205513083","100"
"2018","USA","Estados Unidos","6587.22085146563","100"
"2019","USA","Estados Unidos","6568.75582176219","100"
"2020","USA","Estados Unidos","6253.19542649155","100"
"2021","USA","Estados Unidos","6712.37475628288","100"
"2022","USA","Estados Unidos","6748.1804225134","100"
"2023","USA","Estados Unidos","6730.28865055737","100"
"1970",,"Promedio ponderado Asia","207.314487489554","5.52165312772336"
"1971",,"Promedio ponderado Asia","214.59727353891","5.71255546107149"
"1972",,"Promedio ponderado Asia","227.559183437321","5.71201522557039"
"1973",,"Promedio ponderado Asia","249.373721955076","5.78236785043628"
"1974",,"Promedio ponderado Asia","244.666378347317","5.95992122691649"
"1975",,"Promedio ponderado Asia","236.825424637237","6.19132687223903"
"1976",,"Promedio ponderado Asia","251.232921594819","6.15601600734504"
"1977",,"Promedio ponderado Asia","259.895988278545","6.16608986515236"
"1978",,"Promedio ponderado Asia","269.712620255312","6.20010015025054"
"1979",,"Promedio ponderado Asia","283.367884641519","6.52494221192281"
"1980",,"Promedio ponderado Asia","290.120811733462","7.24050204393422"
"1981",,"Promedio ponderado Asia","297.822148604375","7.26576725784563"
"1982",,"Promedio ponderado Asia","301.495071240451","7.82939980392871"
"1983",,"Promedio ponderado Asia","309.747637779246","7.88118781109424"
"1984",,"Promedio ponderado Asia","326.710699079164","7.78114721348304"
"1985",,"Promedio ponderado Asia","348.563527481961","8.16701073315491"
"1986",,"Promedio ponderado Asia","351.240076089813","8.23109965570337"
"1987",,"Promedio ponderado Asia","369.373160996976","8.12319872285056"
"1988",,"Promedio ponderado Asia","394.377855947279","8.1739979283588"
"1989",,"Promedio ponderado Asia","409.423219845661","8.63058893062349"
"1990",,"Promedio ponderado Asia","430.685188503284","9.25367741143299"
"1991",,"Promedio ponderado Asia","447.362435511656","10.0578199219018"
"1992",,"Promedio ponderado Asia","456.218787104271","10.2030085212545"
"1993",,"Promedio ponderado Asia","463.664309736277","10.1366301092368"
"1994",,"Promedio ponderado Asia","479.880561495274","9.87460326724359"
"1995",,"Promedio ponderado Asia","513.526752478012","10.0205871954334"
"1996",,"Promedio ponderado Asia","544.070099816463","10.4667293217311"
"1997",,"Promedio ponderado Asia","566.32815817021","10.4656562798193"
"1998",,"Promedio ponderado Asia","554.932282358839","9.94573871743444"
"1999",,"Promedio ponderado Asia","572.89743669212","9.81739481842373"
"2000",,"Promedio ponderado Asia","610.787005005451","9.86397454690674"
"2001",,"Promedio ponderado Asia","610.325113942311","10.3682151333024"
"2002",,"Promedio ponderado Asia","631.978358465218","10.7470125318014"
"2003",,"Promedio ponderado Asia","672.225338677125","10.9322123961269"
"2004",,"Promedio ponderado Asia","742.409360393124","11.3897002051913"
"2005",,"Promedio ponderado Asia","787.353013872478","11.8414846075096"
"2006",,"Promedio ponderado Asia","848.792843656113","12.1936054540851"
"2007",,"Promedio ponderado Asia","923.975128024893","12.970957914328"
"2008",,"Promedio ponderado Asia","961.681917074659","13.9274712044191"
"2009",,"Promedio ponderado Asia","964.1326270692","15.5669904280223"
"2010",,"Promedio ponderado Asia","1063.35254041209","16.4044235790279"
"2011",,"Promedio ponderado Asia","1120.6711618475","17.367176812961"
"2012",,"Promedio ponderado Asia","1175.52479483304","18.5021112630785"
"2013",,"Promedio ponderado Asia","1225.29648632529","18.8694502257626"
"2014",,"Promedio ponderado Asia","1292.36122683747","19.7498087456201"
"2015",,"Promedio ponderado Asia","1352.98823768355","20.6053184194206"
"2016",,"Promedio ponderado Asia","1404.96166072978","21.6394334764739"
"2017",,"Promedio ponderado Asia","1468.70114655073","23.1889975856817"
"2018",,"Promedio ponderado Asia","1530.36275702839","23.2322976796489"
"2019",,"Promedio ponderado Asia","1555.51233664022","23.6804712923995"
"2020",,"Promedio ponderado Asia","1550.58749946109","24.7967222148864"
"2021",,"Promedio ponderado Asia","1691.22854968329","25.1956812765895"
"2022",,"Promedio ponderado Asia","1721.36358753951","25.5085590449933"
"2023",,"Promedio ponderado Asia","1770.29383742486","26.3033865163904"
