"anio","exporter_iso3","geonombreFundar","clasificacion_lall","impo","prop"
"2014","MWI","Malawi","Manufacturas de alta tecnología","0.716","0.0185303084416425"
"2014","MDA","Moldavia","Manufacturas en basadas en RRNN","7.098","62.5594923320994"
"2014","MDA","Moldavia","Manufacturas de baja tecnología","4.248","37.4405076679006"
"2014","MNE","Montenegro","Manufacturas en basadas en RRNN","1.732","61.8792425866381"
"2014","MNE","Montenegro","Manufacturas de baja tecnología","0.846","30.2250803858521"
"2014","CUW","Curazao","Manufacturas en basadas en RRNN","6965.942","98.0057230979014"
"2014","CUW","Curazao","Manufacturas de baja tecnología","0.291","0.00409415774944571"
"2014","NIC","Nicaragua","Manufacturas de alta tecnología","24.403","5.06915218466064"
"2014","NIC","Nicaragua","Manufacturas de media tecnología","0.595","0.123597326143223"
"2014","NGA","Nigeria","Manufacturas de media tecnología","16.339","0.00276757868448602"
"2014","PNG","Papúa Nueva Guinea","Productos primarios","4.276","100"
"2014","SMR","San Marino","Manufacturas de media tecnología","343.347","87.3836592274744"
"2014","SMR","San Marino","Manufacturas de alta tecnología","2.803","0.713378584390167"
"2014","SAU","Arabia Saudita","Manufacturas de media tecnología","80059.166","63.9911168598031"
"2014","SAU","Arabia Saudita","Manufacturas de alta tecnología","0.879","0.000702582783834732"
"2014","TGO","Togo","Productos primarios","0.44","100"
"2014","TTO","Trinidad y Tobago","Manufacturas de media tecnología","20880.646","1.16242303955133"
"2014","TTO","Trinidad y Tobago","Manufacturas de alta tecnología","125.364","0.0069789987307056"
"2014","TUR","Turquía","Productos primarios","23827.588","9.19621548734151"
"2014","TUR","Turquía","Manufacturas en basadas en RRNN","22659.745","8.74548854496767"
"2014","TUR","Turquía","Manufacturas de baja tecnología","29007.547","11.1954115108582"
"2014","EGY","Egipto","Productos primarios","1149.505","8.97197952539957"
"2014","EGY","Egipto","Manufacturas en basadas en RRNN","1959.708","15.2956794896601"
"2014","EGY","Egipto","Manufacturas de baja tecnología","6593.058","51.4593510996227"
"2014","GBR","Reino Unido","Productos primarios","89818.946","16.5810065118024"
"2014","GBR","Reino Unido","Manufacturas en basadas en RRNN","70428.326","13.0014054275514"
"2014","GBR","Reino Unido","Manufacturas de baja tecnología","31483.956","5.81208868174985"
"2014","URY","Uruguay","Manufacturas de alta tecnología","60491.651","13.0453074063275"
"2014","URY","Uruguay","Manufacturas de media tecnología","182550.524","39.3678741346665"
"2015","BEL","Bélgica","Productos primarios","24460.413","7.67275030313674"
"2015","BEL","Bélgica","Manufacturas en basadas en RRNN","77615.1","24.346329804529"
"2015","BEL","Bélgica","Manufacturas de baja tecnología","32588.882","10.2224911020263"
"2015","BOL","Bolivia","Manufacturas de media tecnología","17261.682","1.21548677654532"
"2015","BOL","Bolivia","Manufacturas de alta tecnología","5320.291","0.37462996699123"
"2015","BRA","Brasil","Manufacturas de media tecnología","8225885.043","62.8800273933261"
"2015","BRA","Brasil","Manufacturas de alta tecnología","625697.595","4.78293602546984"
"2015","CAN","Canadá","Productos primarios","22416.206","4.79516894420089"
"2015","CAN","Canadá","Manufacturas en basadas en RRNN","31807.024","6.80400838983423"
"2015","CAN","Canadá","Manufacturas de baja tecnología","22127.602","4.73343213923165"
"2015","LKA","Sri Lanka","Manufacturas de media tecnología","45.673","0.500939954768104"
"2015","LKA","Sri Lanka","Manufacturas de alta tecnología","54.843","0.601516211751957"
"2015","CHL","Chile","Productos primarios","216170.887","26.6036354791248"
"2015","CHL","Chile","Manufacturas en basadas en RRNN","244898.392","30.139061002196"
"2015","CHL","Chile","Manufacturas de baja tecnología","123979.372","15.2578456118321"
"2015","COL","Colombia","Productos primarios","67748.757","30.2895407746859"
"2015","COL","Colombia","Manufacturas en basadas en RRNN","17103.346","7.64667159945918"
"2015","COL","Colombia","Manufacturas de baja tecnología","21219.728","9.48704957765859"
"2015","CRI","Costa Rica","Productos primarios","222.284","0.806562985201788"
"2015","CRI","Costa Rica","Manufacturas en basadas en RRNN","4208.59","15.2709727820733"
"2015","CRI","Costa Rica","Manufacturas de baja tecnología","3287.849","11.9300413180108"
"2015","DNK","Dinamarca","Manufacturas de media tecnología","55578.015","30.7971944560255"
"2015","DNK","Dinamarca","Manufacturas de alta tecnología","67886.937","37.6178818155516"
"2015","EST","Estonia","Manufacturas en basadas en RRNN","619.268","0.913615634448704"
"2015","EST","Estonia","Manufacturas de baja tecnología","108.653","0.160297447195326"
"2015","FIN","Finlandia","Productos primarios","418.117","0.297540671928399"
"2015","FIN","Finlandia","Manufacturas en basadas en RRNN","58613.915","41.7108695734784"
"2015","FIN","Finlandia","Manufacturas de baja tecnología","6539.15","4.65339387023391"
"2015","DEU","Alemania","Manufacturas de media tecnología","1714881.157","55.7550987408094"
"2015","DEU","Alemania","Manufacturas de alta tecnología","658503.872","21.4096167858035"
"2015","HUN","Hungría","Manufacturas de media tecnología","83341.934","54.063152171508"
"2015","HUN","Hungría","Manufacturas de alta tecnología","44728.521","29.0149834683401"
"2015","IDN","Indonesia","Productos primarios","59092.334","17.9829359664173"
"2015","IDN","Indonesia","Manufacturas en basadas en RRNN","40205.808","12.2354021545683"
"2015","IDN","Indonesia","Manufacturas de baja tecnología","122820.605","37.3766768980834"
"2015","ITA","Italia","Manufacturas de alta tecnología","250707.846","18.6272469039364"
"2015","ITA","Italia","Manufacturas de media tecnología","798366.803","59.3175514713941"
"2015","JPN","Japón","Manufacturas de alta tecnología","187951.945","15.7203176189264"
"2015","JPN","Japón","Manufacturas de media tecnología","822654.211","68.8068723495642"
"2015","KOR","Corea del Sur","Manufacturas de media tecnología","506503.689","45.0987418319094"
"2015","KOR","Corea del Sur","Manufacturas de alta tecnología","427353.085","38.0512262201609"
"2015","LVA","Letonia","Manufacturas en basadas en RRNN","1114.598","24.483895428581"
"2015","LVA","Letonia","Manufacturas de baja tecnología","69.446","1.5254904476172"
"2015","LTU","Lituania","Manufacturas en basadas en RRNN","32924.393","80.0664165905829"
"2015","LTU","Lituania","Manufacturas de baja tecnología","820.023","1.99415379144149"
"2015","MYS","Malasia","Manufacturas de media tecnología","90645.7169999999","25.365540303058"
"2015","MYS","Malasia","Manufacturas de alta tecnología","139259.917","38.9693319681504"
"2015","S19",,"Productos primarios","1179.577","0.247733052409159"
"2015","S19",,"Manufacturas en basadas en RRNN","23480.024","4.93124061944266"
"2015","S19",,"Manufacturas de baja tecnología","102415.327","21.5091185833499"
"2015","MAR","Marruecos","Manufacturas de alta tecnología","4042.488","11.845969760556"
"2015","MAR","Marruecos","Manufacturas de media tecnología","16554.525","48.5108187211361"
"2015","PAN","Panamá","Manufacturas de media tecnología","23462.677","30.6122017090958"
"2015","PAN","Panamá","Manufacturas de alta tecnología","15780.093","20.5885879903769"
"2015","PRY","Paraguay","Productos primarios","35550.083","6.43542227581952"
"2015","PRY","Paraguay","Manufacturas en basadas en RRNN","95121.833","17.2193455358454"
"2015","PRY","Paraguay","Manufacturas de baja tecnología","41616.598","7.53360777844108"
"2015","PER","Perú","Manufacturas de media tecnología","21485.493","13.5525138431163"
"2015","PER","Perú","Manufacturas de alta tecnología","5058.539","3.19080040767246"
"2015","PRT","Portugal","Productos primarios","67044.298","37.1674372077167"
"2015","PRT","Portugal","Manufacturas en basadas en RRNN","43281.501","23.9940236330497"
"2015","PRT","Portugal","Manufacturas de baja tecnología","15273.734","8.46732035843477"
"2015","RUS","Rusia","Manufacturas de alta tecnología","6004.179","0.928301063314902"
"2015","RUS","Rusia","Manufacturas de media tecnología","158615.491","24.523407605522"
"2015","IND","India","Productos primarios","23372.832","3.188737890013"
"2015","IND","India","Manufacturas en basadas en RRNN","225614.121","30.7803648336102"
"2015","IND","India","Manufacturas de baja tecnología","149531.347","20.40044920203"
"2015","SGP","Singapur","Manufacturas de media tecnología","52163.382","30.1573258758454"
"2015","SGP","Singapur","Manufacturas de alta tecnología","54013.949","31.2271980722855"
"2015","VNM","Vietnam","Manufacturas de media tecnología","26209.441","7.28547977498923"
"2015","VNM","Vietnam","Manufacturas de alta tecnología","141416.838","39.3098621634826"
"2015","ZAF","Sudáfrica","Productos primarios","24568.285","13.550900309762"
"2015","ZAF","Sudáfrica","Manufacturas en basadas en RRNN","36553.956","20.1617253171488"
"2015","ZAF","Sudáfrica","Manufacturas de baja tecnología","18815.832","10.3780733444451"
"2015","SWE","Suecia","Productos primarios","2313.631","0.919947449183246"
"2015","SWE","Suecia","Manufacturas en basadas en RRNN","38992.011","15.5040285412735"
"2015","SWE","Suecia","Manufacturas de baja tecnología","20977.249","8.34098726565809"
"2015","THA","Tailandia","Productos primarios","8659.16","1.03793903202204"
"2015","THA","Tailandia","Manufacturas en basadas en RRNN","66205.625","7.93580466545418"
"2015","THA","Tailandia","Manufacturas de baja tecnología","113980.743","13.6624178394409"
"2015","UKR","Ucrania","Productos primarios","25.155","0.0971594148264765"
"2015","UKR","Ucrania","Manufacturas en basadas en RRNN","565.39","2.18377903195156"
"2015","UKR","Ucrania","Manufacturas de baja tecnología","442.919","1.71074342498621"
"2015","USA","Estados Unidos","Manufacturas de media tecnología","3355589.90799999","41.8076570329194"
"2015","USA","Estados Unidos","Manufacturas de alta tecnología","1952778.457","24.3298776757228"
"2015","URY","Uruguay","Productos primarios","41327.363","9.85348541638553"
"2015","URY","Uruguay","Manufacturas en basadas en RRNN","123436.253","29.4303151833998"
"2015","URY","Uruguay","Manufacturas de baja tecnología","65820.6","15.6932907187363"
"2016","AUT","Austria","Manufacturas de alta tecnología","45864.657","27.0431410990994"
"2016","AUT","Austria","Manufacturas de media tecnología","83751.376","49.3822569830125"
"2016","BEL","Bélgica","Manufacturas de alta tecnología","62236.601","18.4424495977055"
"2016","BEL","Bélgica","Manufacturas de media tecnología","132197.426","39.1738033050906"
"2016","BOL","Bolivia","Manufacturas de media tecnología","13269.291","1.52333306064559"
"2016","BOL","Bolivia","Manufacturas de alta tecnología","7838.134","0.899828683836255"
"2016","BRA","Brasil","Productos primarios","793237.44","5.78106770181114"
"2016","BRA","Brasil","Manufacturas en basadas en RRNN","1989127.321","14.4966426574913"
"2016","BRA","Brasil","Manufacturas de baja tecnología","1210264.226","8.8203343346805"
"2016","CAN","Canadá","Manufacturas de alta tecnología","142884.327","39.7043729374386"
"2016","CAN","Canadá","Manufacturas de media tecnología","118020.198","32.7951851258141"
"2016","LKA","Sri Lanka","Manufacturas de media tecnología","168.448","1.24069257762412"
"2016","LKA","Sri Lanka","Manufacturas de alta tecnología","82.158","0.605129302766685"
"2016","COL","Colombia","Productos primarios","48938.329","22.7414999150278"
"2016","COL","Colombia","Manufacturas en basadas en RRNN","21108.236","9.80893620622779"
"2016","COL","Colombia","Manufacturas de baja tecnología","21518.569","9.99961676429572"
"2016","CRI","Costa Rica","Productos primarios","235.444","1.44132703659282"
"2016","CRI","Costa Rica","Manufacturas en basadas en RRNN","3956.346","24.219722974108"
"2016","CRI","Costa Rica","Manufacturas de baja tecnología","3285.099","20.1105231247518"
"2016","HRV","Croacia","Manufacturas en basadas en RRNN","2120.077","37.5296841053576"
"2016","HRV","Croacia","Manufacturas de baja tecnología","626.676","11.093442510064"
"2016","HRV","Croacia","Productos primarios","1272.319","22.5226395792438"
"2016","ECU","Ecuador","Productos primarios","170774.145","62.6167387277013"
"2016","ECU","Ecuador","Manufacturas en basadas en RRNN","86680.024","31.7824481903797"
"2016","ECU","Ecuador","Manufacturas de baja tecnología","5451.042","1.99870110728838"
"2016","EST","Estonia","Manufacturas en basadas en RRNN","1222.915","4.18760056033511"
"2016","EST","Estonia","Manufacturas de baja tecnología","258.699","0.885857216043741"
"2016","DEU","Alemania","Manufacturas de media tecnología","1700347.886","57.732651249842"
"2016","DEU","Alemania","Manufacturas de alta tecnología","713285.739000001","24.2185009022165"
"2016","GTM","Guatemala","Manufacturas de alta tecnología","44.957","0.788965953917523"
"2016","GTM","Guatemala","Manufacturas de media tecnología","116.013","2.03595229245353"
"2016","HKG","Hong Kong","Productos primarios","758.873","1.06780485478027"
"2016","HKG","Hong Kong","Manufacturas en basadas en RRNN","1164.235","1.63818687066888"
"2016","HKG","Hong Kong","Manufacturas de baja tecnología","31475.727","44.289273828873"
"2016","JPN","Japón","Manufacturas de media tecnología","620231.706","65.6233932606343"
"2016","JPN","Japón","Manufacturas de alta tecnología","181608.238","19.214994503433"
"2016","KOR","Corea del Sur","Productos primarios","4916.307","0.546588561400044"
"2016","KOR","Corea del Sur","Manufacturas en basadas en RRNN","52980.163","5.89026500519798"
"2016","KOR","Corea del Sur","Manufacturas de baja tecnología","102751.007","11.4237221350367"
"2016","LTU","Lituania","Manufacturas en basadas en RRNN","2777.034","25.5156589988318"
"2016","LTU","Lituania","Productos primarios","1642.421","15.0907241929772"
"2016","LTU","Lituania","Manufacturas de baja tecnología","429.534","3.94660024774786"
"2016","LUX","Luxemburgo","Manufacturas en basadas en RRNN","724.861","7.44270992056027"
"2016","LUX","Luxemburgo","Productos primarios","60.15","0.617606688346732"
"2016","LUX","Luxemburgo","Manufacturas de baja tecnología","3020.136","31.0100780268786"
"2016","MLT","Malta","Manufacturas en basadas en RRNN","176.39","6.50255508868528"
"2016","MLT","Malta","Manufacturas de baja tecnología","705.701","26.0154182699716"
"2016","MAR","Marruecos","Manufacturas de alta tecnología","5508.357","5.34639792605817"
"2016","MAR","Marruecos","Manufacturas de media tecnología","80630.958","78.2602120064628"
"2016","NZL","Nueva Zelanda","Manufacturas de media tecnología","6844.55999999999","27.4364865635149"
"2016","NZL","Nueva Zelanda","Manufacturas de alta tecnología","8451.354","33.8773362297223"
"2016","PAN","Panamá","Manufacturas de media tecnología","9471.479","25.7545096935768"
"2016","PAN","Panamá","Manufacturas de alta tecnología","9891.949","26.8978368012923"
"2016","PRY","Paraguay","Productos primarios","264037.389","31.4571759563326"
"2016","PRY","Paraguay","Manufacturas en basadas en RRNN","103399.054","12.3188698680714"
"2016","PRY","Paraguay","Manufacturas de baja tecnología","41711.775","4.96950318511881"
"2016","PER","Perú","Productos primarios","45371.768","30.2411914647793"
"2016","PER","Perú","Manufacturas en basadas en RRNN","38682.347","25.7825584829322"
"2016","PER","Perú","Manufacturas de baja tecnología","48387.037","32.2509286023494"
"2016","PRT","Portugal","Productos primarios","4599.557","5.19552525951296"
"2016","PRT","Portugal","Manufacturas en basadas en RRNN","24207.52","27.3441076238788"
"2016","PRT","Portugal","Manufacturas de baja tecnología","13256.06","14.9736582396129"
"2016","ROU","Rumania","Manufacturas de media tecnología","49423.738","60.3756422229735"
"2016","ROU","Rumania","Manufacturas de alta tecnología","18573.397","22.6891129144713"
"2016","IND","India","Productos primarios","16306.705","2.30715969157385"
"2016","IND","India","Manufacturas en basadas en RRNN","211809.915","29.9679977140497"
"2016","IND","India","Manufacturas de baja tecnología","156827.125","22.1887390092243"
"2016","SGP","Singapur","Productos primarios","3787.616","1.92497664433203"
"2016","SGP","Singapur","Manufacturas en basadas en RRNN","73574.591","37.3927476521595"
"2016","SGP","Singapur","Manufacturas de baja tecnología","15744.01","8.00156392256499"
"2016","SVK","Eslovaquia","Productos primarios","536.942","0.672200387329399"
"2016","SVK","Eslovaquia","Manufacturas en basadas en RRNN","2429.179","3.04110139399124"
