"anio","importer_iso3","geonombreFundar","clasificacion_lall","expo","prop"
"2010","LCA","Santa Lucía","Manufacturas en basadas en RRNN","914.12","77.6240314191699"
"2010","LCA","Santa Lucía","Manufacturas de baja tecnología","57.296","4.86538584014436"
"2010","VCT","San Vicente y las Granadinas","Manufacturas de media tecnología","81.868","10.2621828009286"
"2010","SEN","Senegal","Manufacturas de media tecnología","458.509","0.539679811957351"
"2010","SRB","Serbia","Manufacturas de alta tecnología","191.775","1.58299525897976"
"2010","IND","India","Productos primarios","37607.977","2.77853245026709"
"2010","IND","India","Manufacturas en basadas en RRNN","1174231.794","86.7539656218238"
"2010","IND","India","Manufacturas de baja tecnología","52303.663","3.86427126652768"
"2010","SGP","Singapur","Productos primarios","18803.574","25.3018406819864"
"2010","SGP","Singapur","Manufacturas en basadas en RRNN","31393.073","42.242104164026"
"2010","SGP","Singapur","Manufacturas de baja tecnología","2591.382","3.48692937364819"
"2010","SVK","Eslovaquia","Productos primarios","12248.592","70.8033321508299"
"2010","SVK","Eslovaquia","Manufacturas en basadas en RRNN","690.211","3.98978418802394"
"2010","SVK","Eslovaquia","Manufacturas de baja tecnología","177.772","1.02761606910552"
"2010","VNM","Vietnam","Manufacturas de media tecnología","38528.795","5.68088802007329"
"2010","ZAF","Sudáfrica","Productos primarios","576616.088","62.4157676387678"
"2010","ZAF","Sudáfrica","Manufacturas en basadas en RRNN","214708.124","23.2410656876083"
"2010","ZAF","Sudáfrica","Manufacturas de baja tecnología","38116.073","4.12587162443222"
"2010","ESP","España","Manufacturas de media tecnología","592893.867000001","26.0593579549931"
"2010","SDN","Sudán","Manufacturas de media tecnología","3623.555","12.1044783518357"
"2010","SUR","Suriname","Manufacturas de media tecnología","358.612","3.67274161089291"
"2010","CHE","Suiza","Productos primarios","999792.959","95.808717516251"
"2010","CHE","Suiza","Manufacturas en basadas en RRNN","29965.522","2.87155276168034"
"2010","CHE","Suiza","Manufacturas de baja tecnología","2647.163","0.253673812966382"
"2010","SWE","Suecia","Productos primarios","21729.635","33.1964556161586"
"2010","SWE","Suecia","Manufacturas en basadas en RRNN","23294.785","35.5875419140937"
"2010","SWE","Suecia","Manufacturas de baja tecnología","9256.853","14.1417336167775"
"2010","SYR","Siria","Productos primarios","243347.075","97.6508063585673"
"2010","SYR","Siria","Manufacturas en basadas en RRNN","2364.046","0.948649159513199"
"2010","SYR","Siria","Manufacturas de baja tecnología","7.284","0.00292293824988775"
"2010","THA","Tailandia","Manufacturas de media tecnología","13025.507","2.76546281785701"
"2010","TGO","Togo","Manufacturas de alta tecnología","0.123","0.00425930658488798"
"2010","TUR","Turquía","Manufacturas de media tecnología","18756.329","6.94714120172019"
"2010","ARE","Emiratos Árabes Unidos","Manufacturas de alta tecnología","4417.861","1.62323942654136"
"2010","UGA","Uganda","Manufacturas de media tecnología","857.397","14.0800146351212"
"2010","MKD","Macedonia del Norte","Productos primarios","13122.678","96.8915171584446"
"2010","MKD","Macedonia del Norte","Manufacturas en basadas en RRNN","296.625","2.1901357540834"
"2010","MKD","Macedonia del Norte","Manufacturas de baja tecnología","10.672","0.0787968942859774"
"2010","EGY","Egipto","Manufacturas de alta tecnología","2193.444","0.212533090011114"
"2010","GBR","Reino Unido","Productos primarios","682815.646","77.859344950155"
"2010","GBR","Reino Unido","Manufacturas en basadas en RRNN","146177.942","16.6682161970872"
"2010","GBR","Reino Unido","Manufacturas de baja tecnología","10660.93","1.21563269855046"
"2010","TZA","Tanzanía","Productos primarios","7881.056","33.8189130015181"
"2010","TZA","Tanzanía","Manufacturas en basadas en RRNN","14822.226","63.6046199370795"
"2010","TZA","Tanzanía","Manufacturas de baja tecnología","27.489","0.117959839328477"
"2010","USA","Estados Unidos","Manufacturas de media tecnología","489904.109000001","12.7293023693909"
"2010","URY","Uruguay","Manufacturas de alta tecnología","126663.375","8.40163278815433"
"2010","UZB","Uzbekistán","Manufacturas de media tecnología","2390.495","85.3327036441299"
"2010","VEN","Venezuela","Productos primarios","530111.433","36.9454887656252"
"2010","VEN","Venezuela","Manufacturas en basadas en RRNN","265961.242","18.5358539105545"
"2010","VEN","Venezuela","Manufacturas de baja tecnología","38806.418","2.70456736263817"
"2010","ZMB","Zambia","Manufacturas de media tecnología","326.479","32.8292487702066"
"2011","ALB","Albania","Manufacturas de media tecnología","120.745","0.941740102038158"
"2011","DZA","Argelia","Manufacturas de media tecnología","82157.307","4.77958712954711"
"2011","ASM","Samoa Americana","Manufacturas de media tecnología","265.021","76.6687881505482"
"2011","AND","Andorra","Productos primarios","190.711","66.463720638461"
"2011","AND","Andorra","Manufacturas en basadas en RRNN","69.925","24.3692061058061"
"2011","AND","Andorra","Manufacturas de baja tecnología","25.677","8.94856067470551"
"2011","AGO","Angola","Manufacturas de alta tecnología","261.425","0.114793372894823"
"2011","AUS","Australia","Productos primarios","228663.504","39.0693789879488"
"2011","AUS","Australia","Manufacturas en basadas en RRNN","85873.634","14.6723438289409"
"2011","AUS","Australia","Manufacturas de baja tecnología","41402.636","7.07404220038582"
"2011","AUT","Austria","Productos primarios","44399.531","38.6483163914821"
"2011","AUT","Austria","Manufacturas en basadas en RRNN","7210.444","6.27645190745514"
"2011","AUT","Austria","Manufacturas de baja tecnología","2974.756","2.58942625036872"
"2011","BHR","Bahrein","Productos primarios","17123.995","83.1061308891854"
"2011","BHR","Bahrein","Manufacturas en basadas en RRNN","1325.793","6.43433536332881"
"2011","BHR","Bahrein","Manufacturas de baja tecnología","195.2","0.947344165282049"
"2011","ARM","Armenia","Manufacturas de alta tecnología","661.076","9.99341659215297"
"2011","BRB","Barbados","Productos primarios","219.995","5.34388434405486"
"2011","BRB","Barbados","Manufacturas en basadas en RRNN","2675.616","64.9932155417292"
"2011","BRB","Barbados","Manufacturas de baja tecnología","357.769","8.6905436845754"
"2011","BMU","Bermuda","Manufacturas de alta tecnología","10","20.0416867083534"
"2011","BIH","Bosnia y Herzegovina","Manufacturas de alta tecnología","39.354","0.265935898190488"
"2011","BRA","Brasil","Manufacturas de media tecnología","9420930.77700001","53.962303031888"
"2011","BGR","Bulgaria","Productos primarios","10956.519","17.9317703907271"
"2011","BGR","Bulgaria","Manufacturas en basadas en RRNN","49426.088","80.8922305823478"
"2011","BGR","Bulgaria","Manufacturas de baja tecnología","115.047","0.188289399958325"
"2011","BDI","Burundi","Manufacturas de media tecnología","1.654","0.246160623527538"
"2011","BLR","Belarús","Productos primarios","156259.083","95.9367361232001"
"2011","BLR","Belarús","Manufacturas en basadas en RRNN","3468.425","2.12947220474928"
"2011","BLR","Belarús","Manufacturas de baja tecnología","61.113","0.0375209020949978"
"2011","CPV","Cabo Verde","Manufacturas de media tecnología","1326.653","13.6328935652251"
"2011","CAF","Rep. Centroafricana","Manufacturas de alta tecnología","4.932","4.75350585513951"
"2011","TCD","Chad","Productos primarios","1045","69.6627191125836"
"2011","CHL","Chile","Productos primarios","2480256.808","49.7033971219487"
"2011","MMR","Myanmar","Manufacturas de media tecnología","30.525","3.66726135769765"
"2011","TCD","Chad","Manufacturas en basadas en RRNN","454.25","30.2816173750154"
"2011","CHL","Chile","Manufacturas en basadas en RRNN","1142698.549","22.8992415577402"
"2011","CHL","Chile","Manufacturas de baja tecnología","344925.092","6.91216682470273"
"2011","COM","Comoras","Manufacturas de media tecnología","0.988","0.365480581069734"
"2011","CRI","Costa Rica","Manufacturas de media tecnología","22595.375","15.4464462616936"
"2011","HRV","Croacia","Manufacturas de media tecnología","1705.571","3.89989457117945"
"2011","CUB","Cuba","Manufacturas de media tecnología","18509.855","16.395867004472"
"2011","CYP","Chipre","Manufacturas de media tecnología","118.184","0.315754606326538"
"2011","DNK","Dinamarca","Manufacturas de media tecnología","5715.199","1.14897622927149"
"2011","DMA","Dominica","Productos primarios","121.62","29.5629726320088"
"2011","DMA","Dominica","Manufacturas en basadas en RRNN","282.771","68.7350052139925"
"2011","DMA","Dominica","Manufacturas de baja tecnología","0.001","0.000243076571550804"
"2011","ECU","Ecuador","Productos primarios","236468.255","44.749281749993"
"2011","ECU","Ecuador","Manufacturas en basadas en RRNN","95922.3499999999","18.1523573482261"
"2011","ECU","Ecuador","Manufacturas de baja tecnología","17897.323","3.38689161256606"
"2011","ETH","Etiopía","Manufacturas de alta tecnología","7.579","0.50354153337333"
"2011","EST","Estonia","Manufacturas de media tecnología","1543.738","11.9391282632356"
"2011","FRA","Francia","Manufacturas de media tecnología","100631.447","14.7112622259112"
"2011","PYF","Polinesia Francesa","Productos primarios","3276.403","73.8838339910877"
"2011","PYF","Polinesia Francesa","Manufacturas en basadas en RRNN","992.601","22.3834392482816"
"2011","PYF","Polinesia Francesa","Manufacturas de baja tecnología","54.886","1.23769515301837"
"2011","GAB","Gabón","Manufacturas de alta tecnología","71.167","0.772879086728356"
"2011","GEO","Georgia","Manufacturas de media tecnología","1400.058","13.0932235368625"
"2011","GMB","Gambia","Productos primarios","687.419","44.313161754041"
"2011","GMB","Gambia","Manufacturas en basadas en RRNN","466.285","30.0581779503956"
"2011","GMB","Gambia","Manufacturas de baja tecnología","0.001","6.44631029314596e-05"
"2011","PSE","Palestina","Productos primarios","1530.987","56.9158556429148"
"2011","PSE","Palestina","Manufacturas en basadas en RRNN","873.981","32.4910508258074"
"2011","PSE","Palestina","Manufacturas de baja tecnología","6.551","0.243539475068524"
"2011","DEU","Alemania","Manufacturas de alta tecnología","73728.277","2.76950222892104"
"2011","GHA","Ghana","Manufacturas de media tecnología","5284.453","22.5738453671218"
"2011","GRL","Groenlandia","Productos primarios","73.417","37.1929380176803"
"2011","GRL","Groenlandia","Manufacturas en basadas en RRNN","84.034","42.5714937055143"
"2011","GRL","Groenlandia","Manufacturas de baja tecnología","5.578","2.8258061247752"
"2011","GRD","Granada","Manufacturas de media tecnología","253.44","19.5618648607344"
"2011","GTM","Guatemala","Manufacturas de media tecnología","20573.374","21.5143418198774"
"2011","GRC","Grecia","Productos primarios","135260.936","91.3053277363361"
"2011","GRC","Grecia","Manufacturas en basadas en RRNN","9138.752","6.16894109368796"
"2011","GRC","Grecia","Manufacturas de baja tecnología","2896.232","1.95504644415934"
"2011","GIN","Guinea","Manufacturas de media tecnología","425.462","23.5789046662137"
"2011","GUY","Guyana","Manufacturas de media tecnología","50.974","1.70567002944283"
"2011","HND","Honduras","Productos primarios","6690.326","21.5115732090623"
"2011","HND","Honduras","Manufacturas en basadas en RRNN","9155.231","29.4370441593394"
"2011","HND","Honduras","Manufacturas de baja tecnología","1018.31","3.27419771690053"
"2011","HKG","Hong Kong","Productos primarios","98552.834","28.823511498984"
"2011","HKG","Hong Kong","Manufacturas en basadas en RRNN","76976.372","22.513095295586"
"2011","HKG","Hong Kong","Manufacturas de baja tecnología","154619.326","45.2211442334185"
"2011","HUN","Hungría","Manufacturas de alta tecnología","1861.523","10.0385764541533"
"2011","ISL","Islandia","Manufacturas de media tecnología","68.703","0.89545223967981"
"2011","IDN","Indonesia","Manufacturas de alta tecnología","4779.35","0.334516871267605"
"2011","IRN","Irán","Manufacturas de alta tecnología","3064.61","0.281018370646279"
"2011","IRQ","Iraq","Manufacturas de alta tecnología","595.382","0.970528428116325"
"2011","IRL","Irlanda","Manufacturas de alta tecnología","1075.264","0.418721927547677"
"2011","ITA","Italia","Manufacturas de media tecnología","587060.105","28.0206109508084"
"2011","CIV","Costa de Marfil","Manufacturas de alta tecnología","36.217","0.128440227719059"
"2011","JAM","Jamaica","Manufacturas de alta tecnología","459.688","3.4097072307559"
"2011","JPN","Japón","Manufacturas de alta tecnología","4478.149","0.494434424211974"
"2011","KAZ","Kazajstán","Productos primarios","17046.898","59.4997398637798"
"2011","KAZ","Kazajstán","Manufacturas en basadas en RRNN","460.023","1.60564396122717"
"2011","KAZ","Kazajstán","Manufacturas de baja tecnología","48.601","0.169634783825161"
"2011","JOR","Jordania","Productos primarios","163093.355","85.1605586304939"
"2011","JOR","Jordania","Manufacturas en basadas en RRNN","8572.283","4.476089225209"
"2011","JOR","Jordania","Manufacturas de baja tecnología","155.777","0.0813402627089402"
"2011","KEN","Kenia","Productos primarios","34374.32","78.9776861738479"
"2011","KEN","Kenia","Manufacturas en basadas en RRNN","6936.453","15.9370427747704"
"2011","KEN","Kenia","Manufacturas de baja tecnología","23.028","0.0529086293841266"
"2011","KOR","Corea del Sur","Manufacturas de media tecnología","11808.326","1.18596393863643"
"2011","KWT","Kuwait","Manufacturas de media tecnología","7665.552","21.0137037312387"
"2011","LSO","Lesotho","Productos primarios","37.826","100"
"2011","LTU","Lituania","Productos primarios","60132.625","81.2465020300403"
"2011","LTU","Lituania","Manufacturas en basadas en RRNN","8533.113","11.5292752092074"
"2011","LTU","Lituania","Manufacturas de baja tecnología","80.194","0.108351863631382"
"2011","LUX","Luxemburgo","Productos primarios","2849.486","33.5233686498081"
"2011","LUX","Luxemburgo","Manufacturas en basadas en RRNN","467.758","5.50303594153364"
"2011","LUX","Luxemburgo","Manufacturas de baja tecnología","51.862","0.610141248251912"
"2011","MAC","Macao","Productos primarios","3060.279","86.4405257251515"
"2011","MAC","Macao","Manufacturas en basadas en RRNN","474.686","13.4079629322586"
"2011","MDG","Madagascar","Productos primarios","1226.442","18.3679475315321"
"2011","MDG","Madagascar","Manufacturas en basadas en RRNN","4380.826","65.609936803185"
"2011","MDG","Madagascar","Manufacturas de baja tecnología","1.32","0.0197691295158046"
"2011","MYS","Malasia","Productos primarios","1031593.573","82.1081637828719"
"2011","MYS","Malasia","Manufacturas en basadas en RRNN","187007.334","14.8845719967182"
"2011","MYS","Malasia","Manufacturas de baja tecnología","7416.979","0.590343467083739"
"2011","MLI","Malí","Manufacturas de media tecnología","983.847","6.84785064464026"
"2011","MLT","Malta","Manufacturas de alta tecnología","1.027","0.0389581668190979"
"2011","MRT","Mauritania","Productos primarios","30154.904","95.4644446284831"
"2011","MRT","Mauritania","Manufacturas en basadas en RRNN","1361.71","4.31090375532456"
"2011","MUS","Mauricio","Manufacturas de alta tecnología","178.004","0.222573419069022"
